rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6714663,6690282,6566594,6611347,6543118,6595346,6590333,6567808,6647702,6542049,6639508,6578390,6494578,6603379,6575238,6506561,6546373,6503083,6523541,6403853
1,0,1,-1,6728534,6703577,6579751,6626241,6555705,6608801,6604047,6580812,6661151,6555503,6653610,6592088,6508163,6618289,6588802,6521430,6560058,6515986,6538234,6417299
2,31,1,-1,6716570,6691570,6567934,6613991,6543481,6596860,6591361,6568869,6648783,6543236,6641225,6579193,6495420,6604792,6576156,6508574,6546400,6503617,6525867,6405616
3,0,1,-1,6728382,6703187,6580120,6625771,6555249,6608971,6603386,6580301,6660469,6554740,6654224,6591241,6508047,6617222,6588466,6520749,6561258,6515699,6537716,6417227
4,31,1,-1,6718156,6692799,6568327,6614872,6544150,6597245,6592329,6568980,6649524,6542571,6642439,6580408,6496506,6606235,6577323,6508786,6549100,6504314,6525634,6405360
5,0,1,-1,6729174,6704458,6579152,6626229,6555682,6608995,6604464,6581022,6660706,6553888,6653947,6591793,6508361,6616877,6589340,6520496,6561418,6515751,6538439,6417010
6,31,1,-1,6717022,6692439,6567551,6614322,6543472,6597398,6592166,6569288,6649044,6542190,6641684,6579963,6495552,6604530,6577239,6508321,6548189,6503028,6526306,6405535
7,0,1,-1,6728359,6704352,6579383,6625704,6555250,6608878,6603863,6580892,6660641,6554347,6654451,6591846,6507681,6616239,6588976,6521049,6560526,6515995,6538789,6416964
8,31,1,-1,6716938,6692389,6567351,6613040,6543443,6596709,6591954,6568881,6648734,6541442,6642008,6579684,6495891,6603645,6576026,6508439,6547875,6503555,6526771,6405073
9,0,1,-1,6729015,6702986,6579212,6625018,6555496,6608607,6604131,6580721,6660692,6554182,6654280,6591814,6507814,6616130,6588547,6520982,6560882,6515504,6539635,6417223
10,31,1,-1,6716597,6691071,6566999,6613640,6543136,6596853,6591523,6568610,6648265,6541947,6641653,6579207,6495672,6604118,6576753,6508198,6548044,6502919,6526996,6404889
11,0,1,-1,6728886,6703576,6579360,6625946,6554937,6609247,6603809,6580997,6660365,6554371,6654729,6591379,6507862,6617364,6590045,6521224,6561189,6515234,6539613,6417363
12,31,1,-1,6716863,6691727,6567359,6613591,6542487,6596600,6592233,6568592,6648311,6541888,6641685,6579014,6496347,6604661,6576668,6509021,6548498,6502712,6526787,6404616
13,0,1,-1,6727810,6703294,6578940,6624781,6554374,6608548,6603276,6580448,6660025,6554516,6653512,6591091,6507652,6616251,6588500,6521188,6560170,6514727,6538771,6416863
14,31,1,-1,6716963,6692705,6568646,6614229,6544065,6597558,6592448,6568989,6648251,6542574,6641964,6579774,6496140,6604806,6577439,6508984,6548436,6503395,6527584,6405750
15,0,1,-1,6729537,6704053,6580139,6626516,6555856,6610182,6604947,6581495,6660606,6555695,6654778,6592074,6508974,6617427,6589685,6521907,6561578,6516634,6540103,6418437
16,31,1,-1,6717394,6691286,6567701,6614055,6543013,6596774,6591987,6568986,6648299,6543148,6641684,6579540,6495784,6604407,6575496,6508615,6548495,6503530,6526719,6405845
17,0,1,-1,6729261,6704160,6580210,6626468,6555274,6609247,6604910,6581347,6660860,6556218,6653697,6591697,6507706,6617259,6588803,6521595,6560990,6516019,6539030,6417828
18,31,1,-1,6717530,6691904,6568195,6615319,6543758,6597201,6592438,6569662,6648301,6543484,6642174,6579987,6496229,6605399,6576962,6509124,6549044,6504185,6527334,6405704
19,0,1,-1,6728994,6703014,6579215,6626891,6554424,6608520,6603426,6581122,6660671,6555251,6653977,6591474,6507802,6617336,6589149,6521127,6560966,6516416,6539143,6417674
20,31,1,-1,6717216,6692017,6568112,6615082,6543743,6596982,6592454,6569414,6648978,6543507,6641898,6578858,6496233,6605522,6576998,6508892,6548276,6504044,6526786,6406018
21,0,1,-1,6729190,6704291,6580535,6627528,6556154,6609358,6604802,6581878,6662057,6556321,6655753,6592468,6508844,6618758,6589876,6522051,6562169,6517101,6539777,6419580
22,31,1,-1,6717060,6691651,6567885,6614298,6543546,6597255,6592247,6569447,6649429,6543564,6643176,6580016,6496740,6606561,6576433,6508944,6549304,6504481,6527206,6406879
23,0,1,-1,6729560,6704535,6580399,6626736,6555582,6609127,6605321,6581198,6661221,6556122,6654367,6591591,6508703,6618607,6589533,6521135,6562122,6516654,6539907,6418936
24,31,1,-1,6717555,6691703,6567218,6614806,6543117,6596580,6593027,6568975,6648989,6543076,6640959,6578414,6495924,6605604,6577413,6508078,6548709,6503415,6526539,6405938
25,0,1,-1,6729413,6702894,6579149,6626882,6555276,6609036,6605093,6581176,6661288,6555211,6654091,6590970,6507899,6617028,6589894,6521664,6561412,6516383,6539672,6418852
26,31,1,-1,6717111,6689786,6566470,6613948,6543223,6596346,6592146,6567976,6648524,6542526,6639922,6577645,6495336,6604646,6576244,6508121,6548088,6503566,6526427,6405588
27,0,1,-1,6728183,6702321,6578819,6626215,6555503,6608031,6604097,6580612,6660485,6555286,6652227,6590315,6507500,6616476,6588821,6520391,6560724,6515583,6538729,6418081
28,31,1,-1,6716289,6689692,6566781,6611685,6542530,6594989,6591784,6567989,6648220,6541494,6639043,6577516,6494436,6603988,6575941,6507329,6548169,6502503,6525513,6404906
29,0,1,-1,6729386,6701174,6578704,6624842,6555356,6607596,6603691,6579971,6660286,6554079,6652010,6590306,6507345,6616909,6588026,6519692,6560848,6515033,6538248,6417275
30,31,1,-1,6717094,6689590,6566635,6612430,6543238,6595742,6592428,6567746,6647980,6542215,6640439,6578266,6494869,6604946,6575766,6507278,6548364,6502747,6525924,6405311
31,0,1,-1,6729823,6702404,6579286,6625515,6555043,6607872,6605544,6580471,6661056,6555254,6653335,6591349,6507941,6618335,6589716,6520746,6561745,6516117,6538953,6418732
32,31,1,-1,6717555,6690057,6567970,6613543,6543515,6594785,6592568,6568092,6648568,6543409,6640674,6579421,6495655,6605998,6576547,6508265,6548606,6503237,6525467,6405987
33,0,1,-1,6729431,6701679,6579737,6626040,6555455,6606827,6604589,6580264,6660184,6556015,6652637,6591303,6507903,6617114,6588896,6519937,6560881,6515008,6537884,6417815
34,31,1,-1,6717258,6690010,6567911,6613700,6543993,6595394,6593247,6569121,6648153,6543336,6640645,6579107,6495593,6605149,6575963,6508130,6547767,6503922,6525978,6405498
35,0,1,-1,6729055,6702530,6580040,6625744,6555915,6608121,6605478,6581313,6660376,6555541,6653602,6591312,6508160,6618175,6588624,6520907,6560599,6516163,6539096,6417393
36,31,1,-1,6717061,6689433,6567922,6613353,6543770,6595254,6592761,6568532,6647910,6543123,6640786,6578595,6495220,6604842,6576016,6507684,6546957,6502594,6525418,6404620
37,0,1,-1,6730167,6703123,6580703,6626213,6556326,6608593,6605721,6581319,6661268,6555782,6653798,6592071,6508329,6617483,6589528,6521033,6560371,6515609,6538675,6417787
38,31,1,-1,6718741,6690975,6570069,6614894,6544446,6597175,6593750,6569737,6649466,6544158,6641446,6580409,6496871,6605772,6577385,6509034,6547541,6503739,6527263,6406486
39,0,1,-1,6730415,6703411,6581976,6626849,6556160,6608979,6605989,6582752,6662009,6556618,6653556,6592890,6509081,6617746,6590806,6521623,6560936,6516194,6539550,6419465
40,31,1,-1,6718707,6691698,6569252,6615017,6544750,6596318,6594464,6569953,6649774,6544169,6641234,6580194,6496245,6605227,6577226,6508972,6547418,6504059,6527023,6406840
41,0,1,-1,6730158,6703384,6580690,6627525,6556443,6608915,6606731,6581842,6661784,6556357,6654339,6592740,6508604,6617659,6589225,6521251,6560596,6516421,6539949,6419204
42,31,1,-1,6716189,6690077,6567928,6614260,6543707,6595636,6593178,6569005,6647911,6543124,6640721,6579081,6494880,6603718,6576352,6507392,6546441,6502541,6525888,6405865
43,0,1,-1,6729584,6703654,6580624,6627301,6556712,6608566,6606224,6581464,6661279,6555867,6653930,6592079,6508187,6617330,6588883,6519985,6559619,6515885,6539296,6419179
44,31,1,-1,6718132,6691388,6569098,6615013,6544783,6596639,6594505,6569572,6649772,6543249,6641324,6579709,6496164,6606073,6576797,6508235,6547815,6503588,6526885,6406863
45,0,1,-1,6729708,6702841,6580576,6626942,6556653,6608430,6605541,6581283,6661573,6555527,6653482,6591909,6507717,6617802,6588701,6520226,6559708,6515850,6538629,6418234
46,31,1,-1,6716914,6690961,6567797,6614786,6544296,6595852,6593143,6569136,6648689,6542590,6640277,6579333,6495388,6606041,6575653,6507755,6546928,6503450,6525925,6405931
47,0,1,-1,6729392,6703801,6580065,6626847,6556373,6608117,6604974,6581503,6661143,6554780,6653202,6591907,6508653,6618607,6589148,6520592,6559922,6516298,6538267,6418430
48,31,1,-1,6716936,6690615,6567016,6613645,6543570,6594780,6592149,6568710,6647844,6541471,6639640,6578373,6494848,6604375,6575630,6507007,6546875,6502431,6524828,6405963
49,0,1,-1,6729731,6703006,6579799,6627094,6555997,6608001,6605513,6581690,6661142,6555124,6654060,6591677,6508337,6617859,6588982,6520612,6560114,6515531,6538405,6419343
50,31,1,-1,6717252,6691111,6568362,6614893,6544443,6595911,6593328,6569343,6649195,6543139,6641041,6579145,6496168,6606292,6576425,6508179,6547622,6503896,6525299,6407624
