rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6714503,6689743,6570056,6610890,6545069,6594163,6590609,6568655,6647183,6540924,6640760,6577930,6494099,6603297,6576026,6506820,6547349,6502298,6524588,6404061
1,0,1,-1,6726772,6702200,6580789,6623091,6556929,6606184,6602828,6580797,6659418,6552836,6653192,6591125,6507056,6616565,6588924,6520439,6559572,6514862,6537777,6417010
2,31,1,-1,6714728,6690744,6569294,6612046,6545007,6594572,6591326,6569261,6647861,6541152,6641081,6580134,6495776,6604066,6577092,6508199,6547086,6503347,6525190,6404943
3,0,1,-1,6728301,6702690,6581382,6624946,6556932,6607320,6603395,6581828,6660518,6553799,6653995,6592503,6507694,6617670,6589785,6521371,6560401,6515809,6538106,6417242
4,31,1,-1,6716007,6691492,6569822,6612775,6545148,6595071,6591962,6569591,6647983,6541632,6641434,6580594,6495490,6605475,6578250,6508311,6548177,6503038,6525308,6404466
5,0,1,-1,6727795,6703251,6581017,6623688,6556196,6606270,6603504,6580998,6659556,6553080,6653772,6592267,6506942,6617220,6589168,6520511,6559517,6515242,6537944,6416929
6,31,1,-1,6715322,6691753,6569465,6612410,6545050,6594535,6592290,6569478,6647357,6540851,6641126,6580711,6495520,6605437,6576753,6508114,6547520,6503250,6526337,6405717
7,0,1,-1,6728164,6703877,6581952,6625242,6557246,6607224,6605350,6582079,6660234,6554224,6654132,6592991,6508109,6617641,6589315,6521603,6560497,6516093,6539951,6419268
8,31,1,-1,6715900,6691694,6569336,6613214,6545382,6595703,6592668,6569676,6647924,6542209,6641158,6580546,6495568,6604951,6577483,6508650,6547393,6503625,6526819,6405698
9,0,1,-1,6727675,6704165,6580579,6624837,6556492,6607571,6604914,6581266,6659646,6553863,6653494,6592637,6507080,6617411,6589367,6520661,6560322,6516040,6539259,6417567
10,31,1,-1,6714207,6690863,6568396,6612251,6543779,6595024,6591435,6568806,6646421,6540444,6640795,6579016,6494111,6604400,6575763,6507433,6546424,6501912,6525478,6404613
11,0,1,-1,6727244,6703481,6581133,6624884,6556026,6607469,6603711,6581652,6659373,6553643,6654058,6592641,6506977,6617144,6590002,6520567,6559630,6515807,6538640,6416770
12,31,1,-1,6714708,6691469,6569702,6613720,6544135,6595440,6592109,6569424,6647384,6541975,6641113,6580508,6495142,6605101,6577937,6508722,6547319,6503562,6526180,6405154
13,0,1,-1,6726634,6703161,6580605,6625743,6555149,6606363,6603929,6581522,6659641,6554367,6653492,6592742,6507896,6617056,6589741,6520827,6559642,6515634,6538690,6417703
14,31,1,-1,6715665,6692083,6570337,6613486,6544324,6595348,6592088,6569983,6647825,6542553,6640949,6580597,6495841,6604934,6578131,6508280,6548083,6503626,6526092,6406321
15,0,1,-1,6727518,6702956,6581632,6624969,6555900,6606773,6603830,6581268,6659280,6554269,6653299,6592577,6507676,6618175,6590900,6520895,6560796,6515515,6538825,6418925
16,31,1,-1,6715494,6690727,6570100,6613233,6544425,6595155,6592349,6569527,6647240,6541842,6641037,6580521,6495988,6606218,6577966,6508774,6548011,6503284,6526640,6406095
17,0,1,-1,6727090,6702751,6581626,6625853,6556389,6607459,6604230,6581737,6659103,6554625,6653872,6592887,6507639,6617486,6590686,6521388,6561307,6516135,6539087,6418729
18,31,1,-1,6715010,6690743,6570206,6613210,6544595,6595382,6591598,6569704,6646926,6542975,6641358,6580422,6496311,6603943,6578353,6508684,6548491,6503480,6526720,6406327
19,0,1,-1,6727204,6703302,6581658,6625130,6556343,6607511,6604398,6581569,6659903,6555157,6653588,6593336,6508379,6617376,6590048,6520947,6561328,6516059,6539450,6418549
20,31,1,-1,6714747,6692080,6570441,6613457,6544731,6595677,6592662,6570021,6647928,6542607,6641333,6580583,6495600,6604578,6578572,6508543,6548686,6503856,6527051,6406262
21,0,1,-1,6727341,6704071,6581945,6625763,6556816,6607965,6603842,6581741,6661063,6555785,6653706,6593098,6507789,6616409,6590328,6521360,6561134,6515723,6539486,6418301
22,31,1,-1,6715169,6691121,6569657,6612931,6543090,6594558,6591388,6568309,6647665,6541851,6640508,6579620,6493924,6602610,6577175,6507553,6546896,6502480,6525903,6404925
23,0,1,-1,6727670,6703258,6582020,6625707,6555771,6607278,6604026,6580899,6660173,6554963,6653443,6592521,6507223,6615300,6590166,6520614,6559853,6515733,6538977,6417776
24,31,1,-1,6715642,6692027,6570220,6614376,6544691,6595931,6593179,6569496,6648379,6543247,6641481,6580712,6495958,6604295,6578843,6508219,6547870,6504267,6527457,6405999
25,0,1,-1,6727561,6703361,6581728,6626293,6556109,6607604,6604176,6580968,6660767,6555087,6653858,6592324,6508084,6616480,6590153,6520797,6560231,6516251,6539207,6418346
26,31,1,-1,6715014,6690177,6568793,6612964,6542970,6594150,6591592,6568140,6647660,6541632,6639927,6579216,6494185,6602545,6575894,6507139,6546891,6502942,6525893,6404958
27,0,1,-1,6727563,6703041,6581578,6626082,6556394,6607047,6604805,6581762,6661149,6555272,6654109,6592556,6507706,6616453,6590114,6520893,6560603,6516298,6539182,6418291
28,31,1,-1,6715277,6690561,6569351,6613488,6544036,6593920,6592327,6567857,6647411,6541943,6640717,6579501,6494844,6603574,6576392,6507031,6546928,6503460,6525658,6405249
