rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,-1,6713524,6688564,6568877,6610192,6543396,6594955,6590139,6567428,6645492,6539052,6639495,6577353,6493783,6602533,6576537,6506488,6547190,6502702,6525243,6403243
1,0,0,-1,6726312,6700196,6581393,6622791,6555326,6608010,6602869,6580033,6658864,6551575,6653215,6591404,6506819,6616031,6590489,6520220,6560192,6515681,6537317,6416672
2,31,0,-1,6714744,6688053,6569607,6611206,6543003,6595606,6590015,6568419,6646849,6538840,6640537,6579424,6494615,6603768,6577028,6507401,6547083,6503630,6525481,6404484
3,0,0,-1,6727022,6699913,6581194,6624209,6555556,6607592,6601840,6580473,6659746,6551946,6652875,6591247,6506966,6615249,6589795,6520139,6560119,6516156,6539078,6417163
4,31,0,-1,6714839,6688778,6570055,6611795,6543663,6596369,6590550,6568482,6647254,6539814,6640584,6578645,6495269,6604012,6577636,6507585,6546999,6502962,6526145,6404381
5,0,0,-1,6725577,6701244,6580955,6623534,6555715,6608098,6602315,6579470,6659173,6551880,6652881,6590581,6506902,6616485,6588759,6519660,6559094,6514938,6537634,6415575
6,31,0,-1,6713415,6688859,6568737,6610931,6543580,6594983,6589969,6566797,6646793,6539191,6639461,6578418,6494120,6603299,6575971,6506786,6545874,6502194,6524408,6403530
7,0,0,-1,6726037,6700651,6580734,6623695,6555896,6607877,6602145,6579789,6659430,6552186,6652716,6591163,6506259,6615362,6588435,6519818,6559071,6515167,6536918,6416261
8,31,0,-1,6713667,6688103,6567914,6611502,6543935,6595636,6590030,6567720,6646822,6539059,6639557,6578372,6494034,6601658,6576460,6506979,6546398,6502812,6524320,6403008
9,0,0,-1,6725752,6700448,6580594,6623082,6555884,6607996,6602406,6579884,6659305,6551471,6652223,6591390,6506211,6615255,6589318,6520117,6559181,6515885,6537100,6416393
10,31,0,-1,6713953,6688723,6568976,6610848,6544370,6595827,6590570,6568397,6646998,6540094,6639937,6578941,6494046,6602823,6576433,6507228,6546028,6503157,6525002,6404106
11,0,0,-1,6726323,6701414,6580972,6623390,6557076,6607910,6603310,6580736,6658996,6552649,6653342,6591893,6506204,6615927,6588736,6520007,6559543,6515508,6538536,6416524
12,31,0,-1,6712648,6688207,6567450,6610481,6543347,6593660,6589818,6567645,6645673,6538525,6638618,6577924,6492495,6602204,6575413,6506024,6545344,6502017,6524478,6403778
13,0,0,-1,6725122,6700838,6579496,6623260,6556070,6606429,6602748,6580264,6659104,6551309,6651065,6591173,6505110,6615404,6589106,6518982,6559034,6515094,6537274,6416307
14,31,0,-1,6713762,6689649,6567922,6612327,6544129,6594870,6590667,6568476,6646814,6539043,6639088,6579249,6493818,6603031,6577665,6507245,6545931,6503190,6525228,6404364
