rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,22,76727,76330,75486,75516,76163,69395,68211,68764,68325,68195,77034,76332,75776,76266,75843,65915,65163,65386,65785,65255
1,0,1,22,77314,76904,76049,76082,76751,69854,68674,69234,68789,68669,77615,76914,76362,76847,76415,66365,65610,65838,66244,65695
2,1,1,22,76768,76346,75514,75539,76199,69419,68239,68786,68347,68230,77048,76348,75803,76292,75869,65929,65179,65400,65808,65261
3,0,1,22,77347,76909,76063,76088,76768,69869,68689,69237,68802,68675,77621,76919,76362,76857,76436,66370,65634,65846,66255,65707
4,1,1,22,76769,76337,75499,75518,76188,69405,68226,68757,68329,68212,77031,76332,75780,76279,75859,65916,65183,65377,65795,65257
5,0,1,22,77353,76923,76058,76085,76764,69861,68696,69230,68788,68664,77616,76909,76369,76860,76439,66366,65640,65841,66258,65716
6,1,1,22,76773,76361,75504,75520,76202,69417,68251,68771,68345,68216,77053,76338,75804,76289,75872,65923,65193,65401,65821,65271
7,0,1,22,77344,76934,76065,76076,76752,69869,68696,69225,68796,68677,77618,76910,76377,76850,76430,66368,65639,65841,66263,65715
8,1,1,22,76762,76365,75512,75517,76185,69417,68251,68771,68347,68225,77044,76338,75798,76282,75860,65927,65186,65391,65807,65281
9,0,1,22,77335,76934,76071,76070,76751,69862,68701,69223,68797,68676,77618,76901,76373,76842,76424,66360,65626,65828,66251,65725
10,1,1,22,76769,76360,75507,75523,76179,69408,68254,68763,68336,68216,77044,76317,75789,76270,75863,65916,65181,65387,65800,65272
11,0,1,22,77344,76938,76070,76089,76766,69868,68709,69238,68795,68671,77620,76901,76364,76854,76444,66367,65628,65838,66252,65732
12,1,1,22,76760,76359,75494,75523,76198,69408,68244,68773,68342,68212,77034,76334,75788,76277,75866,65906,65187,65389,65803,65283
13,0,1,22,77327,76928,76035,76071,76759,69848,68690,69228,68790,68657,77602,76896,76360,76845,76429,66356,65633,65825,66250,65720
14,1,1,22,76754,76357,75479,75522,76193,69405,68247,68759,68340,68217,77033,76326,75802,76265,75866,65920,65194,65385,65806,65267
