rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,16383,609158,605878,599363,599088,604318,551143,542009,546220,542945,541969,610823,605160,601087,604706,601914,523225,517365,518755,522344,517956
1,0,1,16383,619059,615725,608927,608567,614118,558763,549615,553886,550624,549672,620846,615163,611138,614666,611752,530974,525087,526564,530231,525700
2,31,1,16383,609266,605942,599250,598993,604318,551180,542086,546127,543006,542034,610678,605257,601089,604736,601889,523236,517374,518778,522329,518017
3,0,1,16383,618964,615742,608822,608576,614055,558783,549654,553839,550576,549605,620760,615311,611142,614775,611792,530966,525136,526572,530056,525754
4,31,1,16383,609230,605947,599239,599028,604395,551184,542100,546181,543055,542069,610768,605456,601134,604902,601986,523240,517490,518813,522314,518000
5,0,1,16383,619185,615784,608932,608664,614201,558947,549720,553915,550710,549809,620935,615599,611287,614967,611807,531091,525225,526693,530228,525952
6,31,1,16383,609366,606062,599281,599041,604427,551260,542066,546125,543098,542225,610831,605562,601213,604959,601917,523342,517539,518913,522484,518132
7,0,1,16383,619127,615811,608908,608621,614215,558908,549682,553912,550728,549795,620828,615526,611325,614895,611917,531103,525310,526703,530282,525922
8,31,1,16383,609301,606011,599327,599034,604419,551277,542120,546241,543123,542086,610777,605427,601251,604948,601958,523305,517528,518852,522478,518147
9,0,1,16383,619057,615792,608825,608530,614124,558803,549653,553826,550697,549648,620748,615349,611214,614814,611738,531037,525221,526588,530172,525833
10,31,1,16383,609286,606097,599272,598922,604351,551199,542142,546161,543108,542034,610710,605470,601158,604777,601858,523257,517504,518797,522391,518086
11,0,1,16383,619095,615979,608837,608450,614057,558843,549756,553917,550674,549661,620812,615464,611298,614799,611725,531080,525295,526560,530171,525841
12,31,1,16383,609330,606172,599256,598969,604289,551267,542212,546181,543119,542041,610770,605541,601284,604909,601843,523366,517562,518821,522366,518079
13,0,1,16383,619251,615947,608786,608608,614027,558911,549827,553950,550749,549753,620758,615531,611310,614995,611771,531178,525322,526680,530298,525939
14,31,1,16383,609377,606145,599222,599035,604311,551161,542166,546214,543048,542095,610749,605509,601181,605021,601903,523313,517589,518829,522385,518121
15,0,1,16383,619321,615933,608907,608707,614206,558899,549840,553895,550768,549763,620900,615512,611215,615072,611825,531199,525428,526663,530209,525915
16,31,1,16383,609356,606114,599274,599143,604439,551197,542195,546151,543154,542101,610808,605416,601088,605076,601879,523283,517536,518817,522360,518105
17,0,1,16383,619152,615932,608891,608665,614160,558824,549773,553873,550767,549674,620804,615416,611148,615027,611773,531036,525275,526611,530118,525871
18,31,1,16383,609228,606170,599328,599106,604478,551180,542240,546190,543082,542039,610746,605517,601143,605032,601960,523258,517571,518854,522513,518072
19,0,1,16383,619063,615865,608954,608628,614189,558842,549808,553827,550667,549707,620850,615495,611156,614941,611727,530970,525222,526573,530197,525839
20,31,1,16383,609289,606167,599440,599033,604391,551296,542236,546097,543118,542135,610718,605531,601119,604990,601800,523277,517514,518777,522330,518162
21,0,1,16383,619213,616006,609097,608687,614187,558946,549822,553894,550787,549784,620772,615587,611244,615026,611838,531138,525319,526618,530250,525948
22,31,1,16383,609324,606145,599460,599022,604377,551312,542142,546123,543052,542108,610718,605587,601126,605034,601968,523308,517502,518762,522383,518087
23,0,1,16383,619268,615991,609090,608704,614242,558949,549801,553957,550706,549767,620815,615602,611240,615115,611879,531102,525432,526637,530198,525867
24,31,1,16383,609286,606199,599350,599065,604433,551250,542189,546233,543078,542123,610724,605515,601146,605094,602013,523310,517592,518800,522445,518061
