rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6718164,6692544,6571773,6612395,6548271,6600176,6594905,6570402,6651873,6544630,6639391,6580942,6496507,6609378,6580827,6512360,6550992,6506769,6529117,6407705
1,0,0,0,6730329,6704193,6583697,6625712,6560196,6612496,6606791,6583083,6664730,6556995,6652532,6595087,6509262,6622729,6593713,6525932,6563626,6519417,6542253,6419594
2,31,0,0,6718451,6692907,6572155,6614008,6548507,6601239,6594838,6571359,6653181,6545174,6640929,6583906,6496765,6610669,6581854,6513306,6551333,6507217,6529294,6406967
3,0,0,0,6729866,6704797,6582980,6626180,6559217,6611771,6606800,6582629,6664676,6556720,6653145,6595962,6508515,6621967,6593041,6525262,6563689,6519379,6541211,6418900
4,31,0,0,6718325,6692771,6571338,6614364,6547635,6600174,6594805,6570334,6652457,6544531,6641234,6583347,6496906,6610208,6580509,6512853,6551584,6506571,6528823,6407723
5,0,0,0,6731645,6706344,6584202,6627641,6560920,6613700,6608391,6583242,6665849,6557983,6654395,6596481,6510060,6623661,6593867,6526493,6566090,6520319,6542939,6420702
6,31,0,0,6718549,6693846,6571376,6615563,6548220,6601028,6594604,6570477,6652905,6545131,6641404,6583543,6496720,6611265,6581011,6513105,6552364,6507435,6529730,6407671
7,0,0,0,6731097,6705999,6583740,6627157,6559830,6612411,6607739,6582567,6665038,6557593,6653648,6595900,6508822,6623412,6593788,6526183,6564850,6519069,6542017,6421353
8,31,0,0,6719978,6694704,6572898,6615567,6548499,6601244,6596105,6571486,6653347,6545650,6641923,6584125,6497518,6612615,6581528,6513191,6551829,6507542,6530025,6409662
9,0,0,0,6732196,6707420,6584495,6627647,6560603,6613288,6608554,6583700,6665561,6558198,6654547,6596701,6509564,6624069,6592982,6526426,6564746,6519637,6542789,6422214
10,31,0,0,6719399,6694662,6571914,6615639,6547867,6600341,6595220,6570914,6652704,6545803,6641163,6583137,6497442,6611981,6580361,6513317,6551772,6506303,6529640,6409052
11,0,0,0,6731415,6707134,6583991,6627611,6560242,6612697,6607607,6582848,6665582,6558282,6653595,6595826,6509989,6624783,6593530,6525829,6565346,6519006,6542633,6421598
12,31,0,0,6718512,6695481,6571627,6615166,6547873,6600094,6594759,6570378,6652674,6545323,6640956,6582938,6497768,6611873,6580722,6513097,6551432,6506491,6529753,6408304
13,0,0,0,6731278,6707376,6583254,6627006,6560207,6612865,6607237,6582529,6664721,6557608,6653408,6595110,6509509,6623815,6593941,6525686,6564203,6519405,6542244,6420460
14,31,0,0,6718347,6695377,6571183,6614623,6547622,6600050,6595084,6570256,6652468,6545101,6640904,6582281,6497312,6611708,6581457,6513227,6551105,6507286,6530146,6407668
15,0,0,0,6730435,6706729,6582890,6626833,6560032,6611305,6606991,6582668,6664670,6557045,6653180,6595151,6509615,6623080,6594276,6525680,6562556,6519804,6542886,6419902
16,31,0,0,6717964,6694196,6570630,6614745,6547342,6598862,6594851,6569698,6651832,6543591,6640617,6582903,6496975,6611321,6580696,6512572,6549278,6506949,6529594,6407078
17,0,0,0,6730942,6706687,6582695,6627346,6560273,6611759,6607359,6582640,6665315,6556335,6653537,6595592,6509401,6623523,6593617,6525759,6563764,6520340,6542317,6419999
18,31,0,0,6717692,6693341,6570262,6614421,6547331,6598817,6595160,6569691,6652396,6543250,6640344,6582909,6496966,6609613,6579553,6512673,6550523,6506881,6529684,6407207
19,0,0,0,6731504,6707049,6583261,6627566,6560022,6612370,6607984,6583084,6665508,6556536,6654824,6596140,6510157,6622446,6593404,6526516,6563777,6519660,6542728,6420414
20,31,0,0,6718994,6694330,6570398,6615582,6548339,6599711,6595238,6570347,6651902,6543463,6641191,6583211,6496921,6609841,6580576,6512674,6551089,6506606,6529698,6406555
21,0,0,0,6731878,6706482,6583657,6628230,6560522,6612773,6607918,6583017,6665038,6557131,6654467,6596088,6509325,6623231,6594097,6526216,6563604,6519299,6543561,6419785
22,31,0,0,6719456,6693822,6571146,6615635,6547923,6600240,6594840,6571296,6652386,6544796,6641755,6583521,6497268,6611195,6581413,6512361,6552049,6506459,6530967,6407069
23,0,0,0,6730927,6705939,6582971,6626752,6559198,6611739,6606418,6582812,6664419,6556747,6653922,6595565,6508867,6623068,6592820,6525305,6564079,6519042,6543237,6419158
24,31,0,0,6718078,6693766,6570922,6614463,6546913,6599624,6594314,6570302,6651838,6544202,6641473,6582649,6496386,6610745,6580641,6511920,6551124,6506629,6530045,6406770
25,0,0,0,6730997,6706419,6583900,6626915,6559102,6612251,6607281,6583249,6664805,6557520,6654572,6595463,6509507,6623430,6593182,6525846,6564551,6519358,6543350,6419906
26,31,0,0,6717970,6694043,6570788,6613294,6547203,6599287,6594497,6570122,6652128,6544427,6641307,6582548,6496204,6609566,6580773,6513177,6550840,6506828,6528794,6406753
27,0,0,0,6730921,6706030,6582598,6626365,6559173,6611696,6607172,6583112,6664883,6556776,6653990,6594964,6508764,6621750,6593659,6526100,6563992,6519441,6542320,6419266
28,31,0,0,6719003,6694055,6569812,6614410,6547335,6598279,6595650,6570697,6652548,6543739,6641394,6582225,6495787,6610052,6581174,6512941,6551111,6506671,6529679,6406916
29,0,0,0,6730416,6706245,6582053,6626455,6559663,6611424,6607648,6582660,6664516,6556268,6653525,6594824,6508639,6622680,6594087,6525616,6563622,6519545,6541818,6419404
30,31,0,0,6718179,6694330,6570709,6614811,6548179,6599321,6595577,6571047,6652997,6544244,6640816,6582903,6496642,6610711,6581544,6512799,6550779,6506811,6529762,6407841
31,0,0,0,6730117,6707100,6583026,6628205,6560134,6612067,6607718,6582648,6665789,6557352,6654185,6596278,6510021,6624125,6594470,6525867,6564163,6520197,6542822,6420216
32,31,0,0,6718564,6694905,6571456,6615985,6548666,6600124,6596120,6570430,6652938,6545831,6641934,6584355,6497878,6611722,6582248,6513117,6551005,6507139,6530636,6407677
33,0,0,0,6730940,6706499,6582596,6626680,6560235,6611731,6607576,6582506,6664690,6557580,6653633,6595326,6509105,6623629,6593868,6525373,6562632,6519453,6541560,6418737
34,31,0,0,6718259,6694503,6570736,6615156,6548726,6599808,6595878,6569884,6652681,6544860,6640823,6583106,6496908,6610587,6581102,6513185,6549825,6506780,6529105,6406057
35,0,0,0,6730122,6705518,6582263,6627782,6559800,6611864,6607209,6581657,6663844,6556684,6653097,6594500,6508962,6622961,6593718,6525168,6562305,6519212,6541420,6418303
36,31,0,0,6717445,6692671,6569690,6615576,6547360,6599013,6594882,6569445,6651302,6543629,6640345,6581991,6496052,6610404,6580778,6512296,6550571,6505544,6528567,6405664
37,0,0,0,6729778,6704401,6581780,6626791,6559575,6611521,6607376,6582163,6663506,6556078,6652851,6594239,6508290,6622398,6593804,6525484,6564005,6518452,6540879,6418380
38,31,0,0,6718737,6692191,6570032,6614476,6547547,6599366,6594632,6569579,6651590,6543663,6640239,6581954,6496632,6610261,6580597,6513021,6550891,6505825,6528375,6406249
39,0,0,0,6731387,6705403,6582287,6627468,6560561,6612181,6607541,6582535,6665024,6556949,6653320,6595394,6508877,6623101,6594308,6526329,6564187,6519017,6542216,6419134
40,31,0,0,6718869,6692793,6570663,6615694,6547794,6600396,6595744,6570312,6651755,6545017,6640718,6583079,6496349,6610397,6582149,6513597,6551552,6506627,6529818,6407070
41,0,0,0,6731380,6705356,6583527,6628256,6560357,6612917,6607853,6582983,6664917,6558032,6653235,6595266,6508539,6623284,6595179,6526025,6563688,6519644,6542729,6419404
42,31,0,0,6718994,6693087,6571004,6614881,6547595,6600440,6595273,6570522,6651777,6544852,6640568,6582306,6496089,6610591,6582469,6512880,6550091,6505862,6530153,6406287
43,0,0,0,6730892,6705545,6582145,6627598,6559296,6612708,6607712,6582648,6664707,6557442,6653181,6594801,6508944,6623523,6595249,6525874,6563792,6519404,6542978,6418987
44,31,0,0,6719113,6692941,6571136,6615379,6547495,6600563,6595771,6570836,6652248,6545358,6640991,6581949,6496666,6611507,6582975,6513092,6551106,6506905,6530624,6406540
45,0,0,0,6731202,6704713,6582989,6627627,6559465,6612387,6608791,6582801,6664568,6557623,6653682,6594647,6508749,6622945,6594615,6525566,6563691,6519956,6542655,6418788
46,31,0,0,6718385,6692959,6571105,6615892,6547737,6600195,6596241,6571116,6652308,6544740,6641136,6582443,6496901,6611310,6582080,6511983,6551915,6507044,6530109,6406581
47,0,0,0,6731225,6705293,6582944,6628030,6559808,6612219,6607984,6583758,6664787,6557588,6653381,6594753,6509476,6623833,6595450,6525766,6564391,6519310,6542976,6418897
48,31,0,0,6718285,6693149,6570595,6615859,6547333,6599930,6595196,6570608,6651561,6544709,6641578,6582643,6496923,6611606,6582480,6512765,6550341,6506259,6529925,6406431
49,0,0,0,6730854,6704805,6581963,6627468,6559410,6611834,6607065,6583511,6663835,6557197,6654193,6595010,6508334,6622864,6594495,6525530,6563209,6518808,6542515,6418392
50,31,0,0,6718100,6692873,6569935,6614770,6546581,6598994,6594295,6570936,6651522,6545106,6640759,6581905,6496504,6609683,6581682,6512441,6550076,6506083,6529177,6406056
51,0,0,0,6731376,6705564,6582542,6627965,6559510,6612102,6607733,6583807,6665529,6558155,6654661,6595690,6510120,6622515,6594880,6525812,6564286,6519254,6542749,6419782
52,31,0,0,6718656,6692394,6570603,6615178,6547404,6599422,6594857,6571246,6652510,6545495,6642106,6582973,6497167,6610349,6582103,6512519,6551265,6506092,6529758,6406643
53,0,0,0,6731058,6705169,6583355,6627487,6559568,6612521,6607664,6583470,6664362,6557299,6655057,6595106,6509258,6623603,6593924,6525689,6563478,6518911,6543121,6418918
54,31,0,0,6717831,6692932,6570225,6614014,6547512,6599970,6594884,6570420,6651495,6544103,6641202,6582103,6496519,6610850,6580946,6512100,6550599,6505647,6530201,6406168
55,0,0,0,6730398,6705549,6582315,6625637,6560244,6612473,6607009,6582189,6664329,6557381,6653837,6594556,6509365,6623847,6593598,6524673,6562680,6518495,6542800,6418455
56,31,0,0,6718555,6693366,6570323,6613199,6548297,6599927,6595255,6571201,6651738,6545088,6641635,6582550,6497273,6611381,6580943,6512584,6550419,6506461,6530303,6406688
57,0,0,0,6731297,6706019,6582165,6625949,6559808,6611922,6607473,6583459,6664574,6557854,6654693,6594997,6509324,6623715,6593668,6525048,6563583,6519457,6543847,6419614
58,31,0,0,6718299,6693009,6570138,6614617,6547835,6599228,6594889,6570785,6651986,6545614,6640938,6582410,6496824,6610383,6580073,6512387,6550342,6506361,6530066,6406960
59,0,0,0,6731268,6706223,6583145,6627407,6560084,6611984,6607753,6583799,6664590,6558880,6654277,6595821,6509309,6623434,6594647,6525482,6563926,6519818,6542660,6420446
60,31,0,0,6718374,6694060,6571122,6614877,6548034,6599525,6595106,6571123,6651637,6545818,6641102,6583294,6496960,6610947,6581872,6512037,6551066,6507172,6529704,6407343
61,0,0,0,6730432,6706214,6583001,6626930,6560703,6612276,6608024,6583377,6664119,6557891,6653776,6595732,6508725,6622951,6594944,6525523,6563796,6519227,6542670,6419514
62,31,0,0,6718232,6694132,6570407,6614134,6548133,6599345,6595195,6570514,6651123,6544831,6640489,6582548,6495944,6610102,6581354,6512276,6549544,6505929,6529696,6406337
63,0,0,0,6730415,6705252,6582243,6626218,6559688,6611590,6606657,6582880,6663559,6556881,6652975,6595127,6508203,6622733,6594123,6524978,6562594,6518322,6542540,6417972
64,31,0,0,6719216,6693726,6571759,6614591,6548932,6600082,6596042,6571564,6651878,6545864,6640818,6583669,6497071,6611622,6581514,6512918,6550697,6507161,6530338,6406788
65,0,0,0,6731815,6705974,6583743,6627005,6561659,6612486,6608895,6584162,6664342,6559084,6654222,6596075,6509701,6624082,6594633,6526087,6563663,6520233,6544357,6419626
66,31,0,0,6718057,6693637,6570424,6613658,6548651,6599262,6595781,6570509,6650775,6545536,6640408,6582519,6496968,6611030,6581452,6511389,6550210,6506297,6530737,6406378
67,0,0,0,6730720,6705799,6582585,6625907,6560810,6612046,6607706,6582685,6663415,6557652,6653103,6595025,6509150,6623438,6594139,6524721,6563285,6518816,6542767,6419575
68,31,0,0,6718451,6693889,6570762,6613234,6548397,6599350,6595567,6570801,6651437,6545754,6640715,6583437,6496492,6610378,6581989,6512429,6549779,6506689,6530435,6406776
69,0,0,0,6730857,6705463,6582646,6625486,6560766,6611110,6606999,6582956,6663523,6557290,6652997,6595143,6508567,6622499,6593885,6524791,6562382,6519399,6543230,6419260
70,31,0,0,6717844,6692314,6570467,6614030,6549009,6599013,6593581,6570604,6650479,6544559,6639890,6582424,6496176,6611097,6581042,6511728,6548837,6506447,6529982,6406167
71,0,0,0,6731385,6705501,6583590,6626626,6561257,6612124,6608133,6584380,6663833,6558311,6653739,6595775,6509449,6624565,6594448,6525573,6563649,6519577,6543853,6419845
72,31,0,0,6718721,6692840,6571435,6614724,6548882,6599736,6595644,6571284,6651697,6545458,6640535,6583261,6497260,6610717,6581734,6512857,6550815,6506920,6530463,6407481
73,0,0,0,6730626,6705606,6582697,6625839,6561319,6611621,6607486,6583027,6664159,6557677,6652847,6595651,6509018,6623108,6594106,6525517,6563423,6519387,6542909,6419583
74,31,0,0,6717925,6692836,6570226,6614089,6548554,6599217,6595339,6570620,6651441,6544782,6640129,6582659,6496434,6610070,6581854,6512347,6550441,6506561,6529753,6407306
75,0,0,0,6730826,6705847,6582825,6627080,6560957,6611584,6608204,6583086,6664232,6557842,6653455,6595839,6509108,6622758,6594791,6525613,6563737,6519575,6543291,6419267
76,31,0,0,6718067,6693895,6570975,6614936,6548848,6599215,6595062,6570703,6652170,6545173,6641314,6583210,6497184,6610569,6582294,6512612,6551049,6507679,6530412,6407211
77,0,0,0,6729994,6706643,6583157,6627170,6561094,6611492,6606907,6583454,6664729,6558273,6653916,6596320,6508884,6623089,6595316,6526061,6563893,6520085,6542907,6420426
78,31,0,0,6717241,6693896,6569730,6614605,6547970,6599123,6594025,6570903,6651591,6544586,6640058,6583278,6496511,6610422,6581694,6512512,6550610,6505619,6529412,6407746
79,0,0,0,6730491,6706191,6582505,6627306,6560146,6611899,6607376,6583795,6665043,6557974,6653480,6595509,6508686,6623572,6594341,6525825,6564248,6519330,6542470,6421124
80,31,0,0,6717596,6694568,6570300,6615272,6548270,6599744,6594884,6571034,6652378,6544973,6639972,6582655,6496029,6610630,6581584,6512144,6551302,6506010,6530273,6408425
81,0,0,0,6730731,6707383,6582928,6627080,6561465,6611783,6607922,6583831,6665408,6558206,6653905,6595877,6509400,6623837,6595861,6525843,6565012,6519814,6543422,6421047
