rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6719337,6694242,6574013,6613371,6548373,6601607,6596066,6571537,6651791,6546180,6642383,6583348,6495614,6609514,6583015,6512525,6550308,6507930,6529861,6404948
1,0,0,0,6731167,6706152,6586620,6625974,6560466,6613774,6608362,6583831,6664817,6557996,6655039,6596801,6508356,6623353,6594879,6526211,6562412,6520535,6542469,6418654
2,31,0,0,6719764,6694954,6573964,6614687,6548803,6601960,6596421,6571862,6652096,6545357,6642561,6584319,6496113,6611087,6582789,6512548,6549942,6507411,6529653,6406063
3,0,0,0,6730963,6706943,6585085,6627216,6560636,6614169,6608258,6584073,6664511,6558406,6655431,6596571,6508972,6623421,6595155,6525991,6562798,6520050,6542355,6418556
4,31,0,0,6720033,6695455,6573922,6615583,6549523,6601833,6596371,6571849,6653115,6545863,6643380,6584906,6496642,6611918,6582800,6514111,6550927,6508637,6530799,6406953
5,0,0,0,6731817,6707405,6585596,6627105,6559855,6613446,6608492,6583540,6664705,6557549,6655022,6596589,6508524,6622956,6594659,6526132,6563542,6520615,6542886,6418223
6,31,0,0,6720146,6695703,6574430,6616029,6548479,6601898,6596719,6572054,6653479,6545473,6643225,6585069,6497153,6610674,6583024,6514058,6551121,6509013,6530716,6407151
7,0,0,0,6732275,6706722,6585689,6626755,6560359,6613134,6608508,6583303,6665101,6557054,6654691,6596589,6508552,6622547,6594720,6525621,6563020,6520666,6542648,6419180
8,31,0,0,6720439,6695445,6573589,6615332,6548259,6601383,6596614,6571645,6653075,6545156,6642764,6584076,6496715,6610813,6582395,6513664,6550057,6508583,6530070,6406880
9,0,0,0,6731494,6707019,6585483,6627473,6559879,6613293,6607956,6583505,6664702,6557354,6655197,6596704,6509119,6622164,6593944,6525933,6563087,6520158,6542586,6419451
10,31,0,0,6719289,6694952,6572543,6615087,6547842,6600759,6596127,6571000,6652038,6544589,6642468,6584054,6496833,6610322,6581792,6513688,6550076,6507884,6529994,6407081
11,0,0,0,6731608,6707191,6584629,6627329,6559345,6613433,6608180,6583617,6664385,6557433,6655135,6596935,6508754,6623176,6594947,6526190,6562233,6520853,6542728,6419291
12,31,0,0,6720075,6695246,6572970,6615866,6548043,6601847,6596515,6571897,6652035,6545704,6642936,6585091,6497220,6611618,6583126,6514279,6549860,6509172,6531113,6407687
13,0,0,0,6732341,6707687,6585960,6628245,6561411,6614586,6608701,6584289,6665050,6558066,6655931,6597873,6509858,6624597,6596248,6526783,6563155,6522287,6543744,6419533
14,31,0,0,6718762,6694112,6572629,6614468,6548223,6600353,6595335,6571071,6651559,6543260,6642105,6584323,6496883,6610448,6581312,6512544,6548973,6507794,6529489,6405896
15,0,0,0,6732201,6707418,6585718,6627951,6562023,6614250,6608997,6584378,6665208,6556462,6655744,6597566,6510033,6624477,6594982,6527014,6563510,6521479,6543693,6419858
16,31,0,0,6719391,6694183,6572820,6615033,6549444,6601203,6595696,6571612,6651855,6543644,6642135,6583932,6496576,6611142,6581245,6513745,6550250,6508194,6530407,6406539
17,0,0,0,6731797,6706940,6585673,6628056,6562069,6613867,6608313,6584032,6664703,6557343,6655609,6597305,6509604,6624400,6595684,6526994,6563381,6521233,6543999,6419587
18,31,0,0,6718713,6692849,6572443,6615144,6548031,6600103,6594530,6570532,6651621,6543517,6641620,6584185,6496169,6610033,6582122,6512900,6549308,6506921,6530013,6406552
19,0,0,0,6731910,6705962,6586173,6628238,6561618,6613418,6608821,6584403,6665431,6557220,6656001,6597581,6509463,6623887,6595462,6527309,6563843,6520634,6544378,6419972
20,31,0,0,6720421,6693912,6574151,6616662,6549885,6601276,6596108,6572831,6653317,6545169,6643037,6585135,6497466,6611775,6582859,6514690,6550355,6507906,6531485,6407668
21,0,0,0,6731822,6704849,6584706,6627590,6560334,6613043,6607378,6583425,6664776,6556913,6655268,6596453,6509264,6622218,6594874,6526480,6562481,6520403,6543107,6419443
22,31,0,0,6719710,6693885,6572663,6615272,6548356,6600836,6594880,6571089,6652457,6544428,6642885,6584416,6496920,6609826,6582516,6513816,6549473,6507675,6530633,6407326
23,0,0,0,6732155,6706401,6585399,6628025,6561159,6614041,6608533,6584248,6665705,6557707,6656263,6597480,6509255,6623310,6595740,6526949,6563276,6521239,6544168,6420530
24,31,0,0,6719565,6693646,6572258,6615080,6548485,6601477,6595166,6571685,6652105,6544688,6642352,6584274,6496478,6609502,6581831,6513525,6549710,6507560,6530535,6407383
25,0,0,0,6732007,6705591,6584732,6627348,6561491,6613496,6607699,6583684,6664489,6557024,6655267,6596692,6508933,6622174,6594548,6526215,6562630,6520423,6543459,6420354
26,31,0,0,6718975,6693051,6571639,6615120,6548749,6600557,6594419,6570437,6651622,6543848,6642639,6583433,6496538,6609760,6581977,6512352,6549256,6506974,6530264,6406598
27,0,0,0,6730270,6704638,6583549,6626847,6559811,6612454,6606300,6582622,6663948,6555961,6654932,6595793,6507591,6621132,6594231,6524762,6561732,6519620,6542066,6418573
28,31,0,0,6719173,6694093,6572833,6615627,6548839,6600833,6595347,6571365,6652132,6544205,6642725,6584098,6497044,6609634,6582387,6513043,6550213,6507781,6530347,6407692
29,0,0,0,6731843,6705822,6585287,6627567,6561208,6613685,6608776,6583696,6665583,6556950,6656183,6596223,6509644,6622746,6594842,6526266,6563063,6521028,6542953,6421128
30,31,0,0,6719783,6693270,6572809,6614502,6549010,6601643,6595169,6571215,6652742,6544613,6643045,6583785,6497226,6609627,6582302,6513351,6550538,6507797,6530321,6407585
31,0,0,0,6732008,6706121,6585126,6627122,6562182,6614532,6607593,6584157,6664949,6557161,6656166,6597137,6509736,6622817,6595149,6526392,6563167,6520710,6542910,6420010
32,31,0,0,6718776,6694337,6572607,6614634,6548777,6601229,6595053,6571071,6652430,6544346,6642875,6584224,6497414,6609831,6581735,6513362,6550431,6507864,6529903,6406934
33,0,0,0,6730733,6706429,6584849,6627346,6561025,6613184,6607507,6583076,6664228,6557182,6655081,6596182,6509655,6621548,6593534,6525669,6563011,6519568,6542568,6419102
34,31,0,0,6718155,6693641,6572290,6614527,6547685,6600272,6594463,6570626,6651899,6544555,6642061,6583149,6497041,6609675,6581180,6512067,6549093,6507044,6529503,6406820
35,0,0,0,6730905,6705741,6584470,6626798,6559963,6612820,6607055,6582975,6665108,6556952,6654366,6595708,6508639,6622537,6594116,6525215,6562585,6519890,6542575,6419422
36,31,0,0,6720104,6693891,6573223,6615757,6548802,6601263,6595303,6571574,6653522,6545326,6643140,6584361,6497633,6610216,6583481,6513559,6549898,6508170,6530782,6407621
37,0,0,0,6732043,6705493,6584681,6627205,6560038,6613239,6606855,6584188,6665275,6557423,6654825,6596720,6509560,6622102,6594575,6525520,6562996,6520361,6542362,6419784
38,31,0,0,6719449,6692333,6572604,6614715,6548035,6600159,6594099,6571281,6652410,6544541,6642347,6583311,6495950,6608257,6581807,6512268,6549411,6506681,6528643,6406754
39,0,0,0,6732058,6705075,6585221,6627010,6560367,6613050,6607314,6584034,6664941,6557861,6655146,6596423,6508658,6621090,6594811,6525989,6562892,6520099,6542866,6419636
40,31,0,0,6719777,6692984,6573170,6615050,6548339,6601136,6595050,6571704,6652191,6545383,6642471,6584139,6496868,6609480,6582364,6513328,6550029,6507160,6530138,6407504
41,0,0,0,6732671,6705703,6585889,6627676,6560309,6613573,6607775,6584127,6665244,6558063,6655478,6597159,6509795,6622126,6595567,6526636,6562675,6521163,6543723,6420282
42,31,0,0,6720554,6693523,6573600,6615684,6548550,6601724,6595398,6571776,6652733,6545118,6643221,6584724,6497479,6610371,6582851,6513251,6550271,6507530,6530896,6407753
43,0,0,0,6732108,6705259,6584517,6627174,6560231,6613258,6607999,6583940,6664907,6557395,6655066,6596844,6508749,6621946,6595006,6525359,6562490,6519508,6542882,6419548
44,31,0,0,6720400,6694531,6573365,6615587,6549103,6601390,6596318,6572581,6652964,6545486,6643380,6584586,6498276,6609975,6583518,6513834,6550541,6506980,6530803,6407555
45,0,0,0,6732106,6705833,6585110,6627123,6560052,6612408,6607878,6584664,6665075,6556725,6655563,6596497,6509491,6622209,6595029,6525637,6563026,6519817,6542942,6419387
46,31,0,0,6719514,6694045,6573994,6615051,6547676,6600711,6595576,6572302,6653144,6544829,6642939,6584401,6497747,6609557,6582595,6513058,6550198,6507205,6530167,6407818
47,0,0,0,6731485,6706070,6585095,6627226,6559071,6612817,6608243,6584395,6665126,6556907,6655304,6596866,6509701,6621941,6595007,6525237,6562461,6519500,6542955,6420007
48,31,0,0,6719341,6693724,6572831,6615323,6547620,6600429,6595864,6571876,6652855,6544611,6642439,6584051,6497934,6609508,6582003,6512634,6549347,6507559,6529943,6407615
49,0,0,0,6731097,6705439,6585245,6627325,6559517,6613039,6608276,6583483,6664748,6556494,6654949,6596496,6510206,6621843,6595119,6525801,6562896,6519902,6543102,6419859
50,31,0,0,6719297,6693401,6573221,6615728,6546797,6600910,6595596,6571012,6652676,6544028,6641617,6584292,6498334,6608600,6582184,6513448,6549854,6507586,6530754,6407901
51,0,0,0,6730861,6704841,6584883,6626838,6558843,6612405,6606954,6582503,6664355,6556363,6654307,6596655,6509954,6621150,6594937,6525153,6561827,6519535,6542996,6419686
52,31,0,0,6718753,6693603,6572669,6615034,6547673,6600964,6595411,6571112,6652737,6544841,6642399,6584208,6498156,6608378,6582463,6512879,6549687,6507679,6530491,6407340
53,0,0,0,6732522,6706760,6585813,6627344,6560079,6613551,6608348,6583703,6665728,6557833,6655418,6597531,6510039,6621832,6595177,6526532,6562820,6521061,6544137,6420002
54,31,0,0,6719045,6693750,6572810,6613930,6547098,6599783,6595067,6570614,6652277,6544620,6642018,6584191,6497177,6609034,6581549,6512897,6549329,6507360,6530152,6406431
55,0,0,0,6731392,6706723,6586112,6628205,6559629,6613459,6608145,6584345,6665524,6558246,6655467,6597678,6510473,6622153,6595630,6526434,6563605,6521250,6543258,6420164
56,31,0,0,6718519,6694182,6572466,6615769,6546389,6600212,6594963,6570503,6651894,6544725,6642416,6583560,6496928,6609141,6582091,6512864,6550090,6507091,6529306,6407079
57,0,0,0,6731508,6707381,6585707,6628345,6559963,6613442,6608557,6583880,6665505,6557475,6656114,6596796,6509854,6622243,6595679,6526568,6564057,6520713,6543032,6420364
58,31,0,0,6718615,6694452,6573116,6615655,6547649,6601178,6595976,6571773,6652381,6544688,6642815,6584335,6497773,6609638,6582649,6512893,6550861,6507328,6530285,6407563
59,0,0,0,6731109,6706083,6585071,6628101,6559144,6613423,6608200,6583741,6664786,6557564,6655196,6596466,6510185,6622909,6594925,6525670,6563379,6520026,6543267,6420038
60,31,0,0,6719794,6693959,6573570,6615917,6547366,6601297,6596456,6570706,6652842,6544897,6643016,6584220,6498363,6610686,6581453,6513149,6550839,6507727,6530890,6407778
61,0,0,0,6730717,6705056,6584333,6628523,6558839,6612880,6607542,6582553,6664553,6556793,6654420,6595992,6509255,6621544,6594469,6524899,6562729,6519648,6542526,6419673
62,31,0,0,6719445,6692766,6572519,6616414,6546842,6600467,6595671,6570778,6652189,6544514,6642180,6583751,6497152,6608961,6581125,6512664,6549358,6507436,6529918,6407358
63,0,0,0,6730511,6704522,6584259,6628067,6558268,6612744,6607008,6582406,6663593,6555854,6654547,6595437,6508809,6620989,6593095,6525010,6561936,6518855,6541796,6419020
64,31,0,0,6719581,6694274,6573146,6616559,6547147,6601184,6595713,6570779,6651884,6543983,6642297,6583353,6497367,6609678,6580408,6512928,6549886,6507062,6530364,6407512
65,0,0,0,6731583,6705500,6584995,6628563,6559195,6613044,6607817,6582959,6664401,6556876,6655161,6596313,6509109,6621462,6593233,6524928,6563238,6519489,6542551,6419252
66,31,0,0,6720615,6693955,6573636,6616692,6548030,6601365,6596027,6571548,6652879,6545568,6642533,6584343,6498309,6610570,6581122,6513555,6550392,6507607,6530914,6407810
67,0,0,0,6731005,6705651,6584721,6627100,6559201,6612613,6607171,6582135,6664018,6557187,6654634,6596327,6509665,6621352,6593677,6524711,6562058,6519470,6542181,6419404
68,31,0,0,6719059,6693307,6572281,6615387,6547380,6600533,6595043,6569862,6652100,6544229,6642263,6583896,6497052,6609247,6581458,6511957,6549488,6507208,6529734,6407064
69,0,0,0,6731278,6705613,6584272,6627323,6559496,6612255,6608182,6582290,6664211,6556085,6654968,6596198,6509666,6622238,6594322,6525150,6562925,6519841,6542338,6419852
70,31,0,0,6719284,6693552,6572406,6615485,6547328,6600363,6595724,6570712,6651784,6543991,6642581,6583612,6497470,6609439,6581814,6512229,6549573,6506370,6529572,6407183
71,0,0,0,6731514,6705896,6584563,6628023,6559322,6613257,6607772,6583093,6665022,6556915,6655187,6596903,6509554,6622193,6593758,6525411,6563343,6519722,6541811,6420124
72,31,0,0,6719019,6693141,6571983,6614526,6547059,6600492,6596138,6569946,6651541,6543921,6642545,6584181,6496986,6609518,6581168,6512119,6550422,6506705,6528867,6406594
73,0,0,0,6730723,6704950,6584400,6626454,6559294,6612450,6607453,6582692,6663827,6556121,6654384,6596137,6509547,6622014,6593227,6524776,6563290,6519454,6541641,6417941
74,31,0,0,6719114,6692979,6572528,6615140,6547250,6601216,6595185,6570048,6651046,6543538,6642041,6583130,6497459,6609773,6580748,6511936,6550012,6507135,6529435,6406713
75,0,0,0,6731638,6705327,6584173,6627936,6559751,6614158,6608222,6583157,6665344,6556644,6656254,6596396,6510208,6622493,6594339,6525245,6563512,6520380,6542644,6419129
76,31,0,0,6719199,6693178,6572313,6615760,6547387,6601691,6595427,6570878,6652618,6544290,6643319,6584099,6498113,6609810,6581584,6512721,6550559,6507717,6530137,6406763
77,0,0,0,6732443,6705820,6584773,6628927,6560549,6614202,6608573,6583915,6665358,6557443,6655737,6597238,6510348,6622807,6595052,6525497,6563464,6520596,6543058,6420176
78,31,0,0,6719409,6692605,6572296,6615708,6547774,6601709,6596310,6571100,6652419,6543978,6642123,6584076,6497564,6609338,6581466,6512018,6550719,6507307,6529573,6406594
79,0,0,0,6733118,6705781,6584160,6627428,6560402,6614154,6608615,6583928,6664905,6557422,6655277,6596664,6509967,6621883,6594762,6525230,6563633,6519403,6542971,6419304
80,31,0,0,6720158,6693163,6571984,6614650,6548434,6601526,6595849,6571114,6652004,6545012,6642521,6583880,6497545,6609607,6582115,6512514,6549815,6507082,6529547,6406396
81,0,0,0,6732130,6705996,6584371,6627151,6560643,6614175,6608170,6583700,6665287,6557958,6656039,6596717,6510015,6622394,6595550,6525986,6563120,6520329,6542407,6419595
82,31,0,0,6720156,6693713,6572764,6615081,6548268,6601904,6596032,6571321,6653592,6546171,6643252,6584912,6498421,6609978,6583239,6513386,6550062,6508065,6530071,6407066
83,0,0,0,6732589,6705339,6583821,6626935,6560080,6614009,6607602,6582771,6665176,6558322,6655525,6596726,6510152,6622621,6595164,6525381,6562486,6520823,6542504,6419410
84,31,0,0,6719493,6693167,6571866,6614471,6547434,6601311,6595315,6569735,6652503,6545624,6642328,6583876,6497479,6609455,6581553,6512629,6549450,6507502,6529040,6406788
85,0,0,0,6733156,6706616,6585315,6627978,6560644,6615315,6608946,6584568,6666042,6559717,6656497,6597260,6511210,6622687,6596328,6526987,6563682,6521504,6543645,6420313
86,31,0,0,6719714,6692881,6571550,6614138,6546390,6601136,6595747,6570750,6651376,6545485,6641572,6583236,6497406,6608904,6582438,6512101,6549452,6507041,6529207,6406808
87,0,0,0,6731996,6705935,6583768,6626843,6559649,6613893,6608545,6584103,6664602,6558412,6655733,6596579,6510896,6623055,6595658,6526329,6563792,6520285,6543253,6419824
88,31,0,0,6719584,6693453,6572306,6615290,6548063,6601548,6596255,6571640,6652385,6545469,6642494,6584122,6498085,6610674,6582913,6512626,6550662,6508212,6530050,6407024
89,0,0,0,6732240,6705642,6584448,6627102,6559976,6614409,6607564,6584367,6664690,6558078,6654821,6596572,6510326,6622678,6595728,6525565,6563262,6520718,6542894,6419532
90,31,0,0,6720301,6693778,6572295,6614646,6548170,6602481,6595669,6572351,6652457,6545350,6642329,6584405,6498602,6609587,6583286,6513085,6550139,6508083,6530597,6407115
91,0,0,0,6731937,6705140,6583491,6625739,6558895,6613720,6607418,6583785,6663698,6556626,6654280,6596043,6510327,6622262,6594305,6525271,6561350,6519895,6542290,6418110
92,31,0,0,6719959,6693131,6572430,6614106,6547965,6601240,6594899,6571506,6652228,6544808,6641739,6583644,6497735,6609307,6582623,6512502,6549640,6507506,6529553,6405988
93,0,0,0,6731786,6705019,6584158,6626050,6559543,6613123,6607023,6582918,6664092,6557445,6654252,6595580,6508865,6620464,6594861,6524715,6561660,6519670,6541773,6418760
94,31,0,0,6719411,6693060,6572145,6613705,6547254,6601052,6595310,6570283,6651773,6544363,6641862,6583137,6497886,6608580,6582540,6511692,6549509,6507007,6528597,6405835
95,0,0,0,6731249,6704977,6584492,6625705,6560142,6613042,6608161,6582913,6664292,6556573,6654561,6596168,6510358,6621889,6594829,6524572,6562433,6519847,6541125,6419148
96,31,0,0,6718814,6692534,6572068,6613419,6548092,6600131,6595245,6570164,6651364,6544218,6641578,6583599,6497443,6609823,6581557,6511223,6549241,6506911,6528169,6405915
97,0,0,0,6731135,6705584,6584268,6625781,6560033,6612693,6607665,6582454,6664478,6557503,6654271,6596619,6510660,6622135,6594201,6524007,6561832,6519806,6541019,6418848
98,31,0,0,6720147,6694649,6572494,6614367,6548788,6601593,6596148,6571800,6652449,6546090,6642463,6585074,6499235,6610582,6582392,6512231,6550466,6508379,6529224,6406935
99,0,0,0,6732436,6706511,6584549,6626407,6560281,6613081,6608553,6584137,6664309,6557705,6655117,6596895,6511196,6622862,6595367,6524745,6563398,6521207,6541920,6418560
100,31,0,0,6720576,6694599,6572783,6615184,6549107,6601174,6596444,6572505,6652662,6545449,6642962,6584756,6499548,6611381,6583409,6512323,6551090,6509182,6530061,6406860
101,0,0,0,6732361,6705901,6584910,6626542,6560864,6613295,6608540,6584427,6664769,6557908,6655396,6596778,6511635,6622810,6595799,6525273,6564205,6521422,6542776,6419520
102,31,0,0,6720106,6693079,6572281,6613804,6548785,6600828,6595371,6571537,6651421,6544713,6641654,6583547,6498442,6609405,6582453,6511999,6551468,6508004,6529734,6406620
103,0,0,0,6732389,6705236,6584673,6626151,6560139,6613519,6607811,6583553,6663780,6557010,6655470,6596183,6510505,6623077,6595920,6525314,6563996,6521239,6542847,6419016
104,31,0,0,6720878,6693814,6573418,6614703,6549268,6601604,6596128,6571897,6652189,6545257,6643263,6584123,6498049,6610326,6583034,6512983,6552034,6509487,6530238,6407204
105,0,0,0,6733113,6706788,6585521,6627111,6561754,6613397,6609008,6584360,6664456,6557624,6655763,6596896,6510681,6622986,6595577,6525811,6565285,6521897,6542901,6419917
106,31,0,0,6720583,6693870,6573031,6614923,6548746,6600396,6596119,6571834,6651419,6543955,6642746,6583818,6497458,6609649,6582711,6512355,6551215,6508022,6529233,6407166
107,0,0,0,6732935,6705561,6584873,6627263,6560608,6612828,6607532,6583840,6663566,6557283,6655059,6596356,6510264,6622087,6595021,6524963,6564300,6521406,6542034,6420188
108,31,0,0,6721560,6693582,6573387,6615650,6548905,6600824,6596410,6572052,6651481,6544830,6642395,6584393,6498554,6609835,6582103,6513086,6552004,6508757,6529824,6408242
109,0,0,0,6733091,6706289,6584394,6627326,6561130,6613224,6608519,6583765,6664056,6557471,6655452,6597296,6510798,6621798,6595208,6525109,6564976,6521470,6542399,6419647
110,31,0,0,6720648,6694273,6572727,6614842,6549607,6601149,6596074,6571754,6651716,6545452,6642126,6585480,6498154,6610415,6583133,6512522,6552128,6508284,6530532,6406945
111,0,0,0,6733565,6707032,6585781,6628358,6562240,6614187,6608821,6584827,6665197,6558099,6655662,6598438,6511045,6623309,6595962,6525740,6565277,6521253,6543899,6419245
112,31,0,0,6720546,6693119,6572312,6615070,6548358,6601222,6595922,6571280,6651302,6544157,6641961,6584590,6498521,6609546,6581937,6512209,6551301,6508125,6529565,6405831
113,0,0,0,6733188,6706118,6584681,6628003,6561689,6613381,6609278,6584377,6664336,6558192,6655511,6597930,6511032,6622438,6595227,6525448,6564996,6521544,6542651,6419644
114,31,0,0,6719809,6693365,6572166,6614689,6549115,6600606,6595584,6571259,6651094,6543553,6642165,6584899,6497881,6609342,6581838,6511935,6551913,6508072,6529928,6406930
115,0,0,0,6732414,6706726,6585643,6627729,6561652,6613879,6608852,6584329,6664249,6556905,6655388,6597709,6511258,6622221,6595173,6525544,6564428,6521371,6543028,6419383
116,31,0,0,6721470,6695366,6573865,6616135,6550218,6602001,6596718,6572726,6652187,6544530,6642822,6585628,6499240,6609294,6583400,6513528,6551723,6509207,6530786,6408197
117,0,0,0,6733133,6706782,6585193,6627532,6561389,6613554,6608299,6584052,6664018,6556619,6655057,6597268,6511097,6620279,6594873,6525420,6564333,6520613,6542613,6420263
118,31,0,0,6720921,6694630,6573636,6615850,6549064,6601619,6596107,6572412,6651912,6544687,6642593,6584933,6499615,6608293,6582332,6513691,6551645,6508818,6530813,6407945
119,0,0,0,6733391,6707309,6586263,6629038,6561809,6614881,6608618,6585285,6664762,6558518,6656392,6598591,6512392,6622519,6595195,6526839,6565044,6522045,6543854,6420881
120,31,0,0,6720098,6693933,6572762,6616063,6548483,6601121,6595054,6571367,6651014,6544153,6642128,6584775,6499189,6609551,6582530,6512064,6551096,6508307,6529588,6407187
121,0,0,0,6732327,6705972,6585333,6628418,6560785,6613757,6607160,6583768,6663650,6557473,6655433,6597943,6511916,6621586,6595803,6525520,6564130,6520569,6542727,6420006
122,31,0,0,6720906,6694138,6573437,6615961,6549225,6602140,6595389,6571748,6651928,6544855,6642925,6585806,6499219,6609450,6582510,6513288,6551216,6508343,6529947,6407671
123,0,0,0,6732941,6705497,6585230,6628346,6561159,6613764,6607187,6583178,6663742,6556874,6655575,6597759,6511718,6621150,6595184,6525371,6563786,6520869,6542459,6420065
124,31,0,0,6721037,6694302,6573868,6616430,6549659,6602064,6596423,6572096,6652377,6545401,6643213,6585756,6500211,6609705,6584109,6513614,6551965,6509169,6530474,6408187
125,0,0,0,6733150,6706777,6585956,6629216,6562278,6614167,6608734,6584019,6664914,6558546,6656062,6597776,6512000,6622844,6596162,6526624,6564939,6521816,6543436,6420465
126,31,0,0,6720121,6694415,6573386,6616939,6549253,6601694,6596067,6571895,6652253,6545507,6642503,6585166,6499280,6610056,6583161,6513337,6551700,6508408,6530521,6407836
127,0,0,0,6732593,6706241,6584921,6628107,6561052,6613726,6607265,6583328,6664592,6557919,6654840,6597441,6511232,6621534,6595965,6525285,6564326,6520781,6542702,6420470
128,31,0,0,6720988,6694075,6572949,6615521,6548851,6602193,6595377,6571803,6652368,6544858,6643001,6584687,6498806,6609638,6582991,6513246,6551994,6508815,6530675,6408358
129,0,0,0,6732673,6705497,6585036,6628003,6560517,6613963,6607769,6583515,6663738,6557449,6655355,6596739,6510530,6621297,6594837,6525705,6564645,6521171,6542428,6419982
130,31,0,0,6720050,6693550,6573564,6615634,6548940,6602513,6595777,6572005,6651840,6544266,6642529,6585113,6499259,6609581,6583179,6512585,6552086,6507987,6529843,6407131
