rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6722130,6695255,6575672,6614087,6547679,6601259,6597096,6573194,6654299,6543922,6642650,6583776,6499337,6611984,6583556,6514378,6553547,6508414,6528925,6409929
1,0,1,1,6734133,6708693,6588615,6627356,6560166,6614694,6610568,6586351,6666970,6557406,6655889,6597807,6512733,6624965,6597393,6528590,6566466,6521853,6543147,6423176
2,31,1,1,6721645,6696030,6576022,6614907,6547846,6601989,6597766,6573773,6653237,6543652,6642768,6584904,6499659,6612304,6583834,6515005,6552650,6508744,6529261,6410438
3,0,1,1,6733846,6708032,6587846,6627354,6560325,6614322,6609738,6585792,6665962,6556170,6655523,6597247,6511641,6625921,6596524,6528013,6565759,6520761,6542356,6422761
4,31,1,1,6722149,6696423,6576369,6616323,6548849,6602130,6598002,6574117,6654538,6544267,6643443,6584975,6500366,6614170,6583912,6515829,6553253,6508759,6530474,6410591
5,0,1,1,6733264,6707749,6587015,6627259,6560105,6612972,6608826,6585177,6665510,6556203,6655239,6596676,6511729,6625477,6595520,6527953,6564740,6520346,6542030,6421651
6,31,1,1,6720152,6695814,6574399,6614784,6548168,6600889,6596256,6572878,6653043,6543061,6642377,6584077,6499250,6612752,6582525,6514736,6552200,6507378,6529884,6409026
7,0,1,1,6734378,6708662,6587561,6627515,6561060,6613903,6610147,6585981,6666172,6556428,6656226,6596795,6512895,6625501,6596617,6528912,6566097,6521090,6543287,6422350
8,31,1,1,6720962,6695506,6574885,6614597,6547636,6601059,6597465,6573286,6653084,6542893,6642568,6584146,6499851,6612886,6583230,6514963,6552598,6507895,6529551,6410102
9,0,1,1,6734707,6709069,6588695,6628399,6561367,6614793,6611077,6586620,6666518,6557330,6655901,6597667,6512638,6625341,6596963,6528873,6566521,6521763,6543759,6423521
10,31,1,1,6722001,6696322,6575984,6616135,6548868,6602228,6598030,6573761,6653767,6544322,6643437,6584682,6500475,6612878,6583759,6515824,6552766,6508475,6530575,6411017
11,0,1,1,6734396,6707986,6587968,6628098,6561111,6613726,6609255,6585333,6666619,6557724,6655980,6597138,6512807,6625968,6595551,6528513,6565278,6521774,6542875,6423276
12,31,1,1,6721939,6696170,6575409,6615882,6548698,6601415,6596895,6572632,6653972,6543938,6643043,6583929,6499920,6612244,6582649,6515511,6552485,6508364,6530388,6410873
13,0,1,1,6734502,6708682,6587967,6628001,6561439,6613990,6609857,6585214,6665579,6556773,6656032,6596851,6512743,6626176,6596044,6529025,6565461,6521138,6543340,6424041
14,31,1,1,6721221,6696177,6575190,6616532,6548694,6601826,6597374,6572413,6653268,6543882,6643059,6585077,6500175,6612921,6583662,6515723,6553327,6508373,6530139,6410899
15,0,1,1,6733799,6707719,6587479,6628694,6560980,6613972,6610407,6585152,6665801,6556773,6655832,6597212,6512393,6624975,6595067,6528263,6565921,6521349,6542959,6422761
16,31,1,1,6721416,6694962,6575400,6615607,6548011,6600970,6597264,6572813,6653393,6544356,6642858,6584923,6499888,6612726,6583167,6515247,6552711,6508588,6529738,6410810
17,0,1,1,6734078,6707644,6587103,6627984,6560555,6612652,6609830,6585801,6666087,6556920,6655557,6597769,6512538,6625114,6594894,6528034,6565596,6520739,6542815,6423761
18,31,1,1,6721266,6695678,6575410,6615695,6547967,6601149,6597484,6573339,6653746,6544924,6642935,6585050,6499436,6611936,6582525,6514866,6552719,6507593,6530348,6411578
19,0,1,1,6734625,6708540,6587934,6628435,6560788,6614016,6610191,6586203,6667365,6557236,6655435,6598031,6512252,6625295,6595659,6527683,6565841,6521223,6543561,6424777
20,31,1,1,6722010,6695896,6575629,6617058,6548617,6601431,6597574,6573812,6654810,6544245,6642408,6585387,6500492,6612824,6583150,6514955,6552329,6508527,6530365,6412183
21,0,1,1,6734894,6708055,6588581,6629687,6561575,6614343,6610167,6586779,6666883,6556709,6655954,6598497,6512472,6625263,6595757,6528000,6565833,6521815,6543397,6424475
22,31,1,1,6721799,6694851,6575821,6615896,6548971,6600841,6597348,6572856,6654036,6544069,6642690,6584430,6498955,6612814,6582274,6513713,6551864,6508215,6530238,6411099
23,0,1,1,6735030,6708468,6588073,6629523,6561894,6614871,6611060,6586852,6667711,6557839,6656405,6598214,6512392,6626188,6596437,6527747,6566477,6522255,6543757,6424732
24,31,1,1,6721907,6695628,6575495,6616674,6548661,6601660,6598083,6573663,6654744,6544080,6642785,6583963,6499442,6612290,6583315,6514787,6553125,6509287,6530188,6410206
25,0,1,1,6734139,6708474,6588271,6629191,6561071,6614027,6610364,6586091,6667669,6556786,6655806,6596509,6512718,6624679,6595360,6527657,6566462,6521317,6543317,6423287
26,31,1,1,6721561,6696291,6575454,6616064,6548573,6601534,6597357,6573263,6654536,6543638,6642373,6583365,6499491,6611129,6581292,6514243,6552455,6507592,6530741,6410486
27,0,1,1,6733623,6709676,6587721,6627920,6560984,6613787,6609427,6585549,6667131,6556991,6655444,6596198,6511727,6624347,6594463,6527143,6565922,6520878,6543296,6423825
28,31,1,1,6721988,6697517,6576085,6615427,6549101,6601581,6597190,6573831,6654436,6544198,6642331,6584034,6500240,6612611,6583221,6514856,6552906,6508008,6530991,6410988
29,0,1,1,6733677,6707863,6587208,6627346,6560843,6613193,6608430,6585673,6666490,6556632,6654228,6595961,6511905,6623217,6594785,6527108,6565381,6520173,6543115,6422689
30,31,1,1,6720759,6695262,6574450,6615084,6548044,6600970,6596417,6573201,6653108,6543556,6641193,6582995,6499367,6611047,6582256,6514393,6551039,6507479,6529893,6409651
31,0,1,1,6733549,6708058,6587464,6628170,6560755,6613709,6609589,6586215,6666358,6556114,6654525,6595716,6512218,6624038,6595910,6527241,6565115,6521215,6543106,6422716
32,31,1,1,6720360,6695394,6574880,6615795,6548404,6600758,6596683,6572895,6653945,6543106,6641337,6582851,6499474,6610659,6582647,6513540,6551765,6507818,6529188,6409912
33,0,1,1,6733246,6708190,6587331,6628392,6561078,6614797,6608616,6585845,6667263,6556575,6655479,6595929,6511931,6623638,6595907,6527490,6564758,6521237,6542835,6422727
34,31,1,1,6720706,6695909,6575163,6615712,6547981,6602286,6596941,6572915,6654514,6544589,6642346,6582907,6499446,6610483,6583682,6513691,6551563,6507713,6529720,6410223
35,0,1,1,6734176,6709209,6587830,6628554,6561395,6615350,6610590,6586533,6667491,6558662,6655767,6596727,6512047,6624597,6596455,6528188,6566014,6521405,6543683,6423373
36,31,1,1,6720562,6695604,6574240,6614797,6548064,6601313,6596090,6572740,6653611,6544318,6641511,6582229,6498326,6611274,6582200,6513791,6551439,6507479,6528642,6409899
37,0,1,1,6732969,6708580,6586837,6627957,6561204,6614230,6609193,6585573,6667333,6557415,6655103,6595542,6511349,6623768,6596336,6527515,6565048,6520965,6542551,6422871
38,31,1,1,6721746,6696610,6575154,6615959,6549000,6602061,6597407,6573524,6655004,6545621,6642938,6583834,6499294,6612385,6584530,6515612,6552768,6507780,6530347,6411587
39,0,1,1,6733757,6708960,6586802,6627332,6560254,6614441,6609333,6585823,6667310,6558332,6655847,6596421,6511048,6624325,6596765,6528023,6565459,6521264,6542738,6423625
40,31,1,1,6721591,6696753,6574407,6616096,6547925,6601523,6596969,6573527,6654599,6545327,6642755,6583622,6499395,6611727,6584071,6515225,6552691,6508580,6530332,6410292
41,0,1,1,6733877,6709321,6587082,6628811,6560887,6614320,6609331,6585898,6667069,6557981,6655225,6596547,6511854,6624665,6596603,6528100,6565939,6521035,6543351,6423130
42,31,1,1,6721096,6696545,6574460,6616478,6548526,6601554,6596637,6572881,6654663,6545382,6641910,6583076,6499457,6611663,6583630,6515560,6552262,6507731,6529785,6410133
43,0,1,1,6732991,6707874,6585733,6627770,6559931,6612904,6609076,6585017,6666598,6557579,6654579,6595329,6511157,6623202,6595873,6528020,6564691,6520226,6542643,6422381
44,31,1,1,6721621,6696671,6573971,6615400,6548509,6601226,6597055,6573095,6655579,6545376,6642372,6583526,6499365,6611278,6584152,6515413,6551882,6507347,6530395,6410270
45,0,1,1,6733209,6708551,6586122,6628169,6560572,6613688,6608980,6585555,6667638,6557371,6654927,6596251,6511805,6624119,6596876,6527816,6565224,6520381,6542511,6421845
46,31,1,1,6720922,6695947,6574147,6615469,6548913,6601001,6595896,6573028,6654754,6544742,6641633,6583652,6499183,6611790,6583459,6514865,6551674,6507323,6529321,6409830
47,0,1,1,6733079,6708205,6585876,6626878,6560426,6612378,6608190,6585765,6667126,6557598,6654364,6596012,6511570,6623949,6596964,6527209,6564308,6520626,6542537,6422266
