rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6718211,6694416,6571817,6611873,6547787,6597260,6592409,6569318,6650119,6541306,6639330,6578872,6495451,6608375,6579475,6509289,6551206,6505904,6528094,6405983
1,0,1,1,6732448,6708071,6585686,6627274,6561696,6611980,6606375,6583087,6664124,6555307,6654020,6593376,6508981,6623509,6594087,6524706,6565079,6520087,6542830,6419547
2,31,1,1,6719709,6694966,6573935,6614939,6549870,6600331,6594394,6570953,6652771,6543527,6641844,6581569,6497009,6612002,6582069,6512527,6552331,6507712,6530494,6407068
3,0,1,1,6732402,6707648,6586334,6626326,6561940,6612492,6606185,6583409,6665101,6556022,6655184,6594492,6509998,6624678,6595730,6525894,6566056,6520917,6543291,6418954
4,31,1,1,6718500,6694688,6573273,6613609,6548462,6599349,6593587,6570236,6652037,6542591,6641027,6581436,6496892,6611310,6582069,6511618,6552355,6507416,6529665,6406429
5,0,1,1,6731222,6707208,6585324,6625998,6560951,6612639,6606582,6583405,6664913,6556320,6654613,6594701,6509396,6624636,6595314,6524567,6566322,6520402,6542911,6419305
6,31,1,1,6719692,6695599,6574203,6614429,6549537,6600820,6595112,6571035,6652913,6543632,6642784,6583341,6497935,6611790,6583302,6512454,6553465,6507429,6530258,6407351
7,0,1,1,6732283,6707150,6586100,6626851,6561814,6612450,6607610,6583707,6665035,6556717,6655615,6595091,6511097,6623738,6596088,6525426,6566603,6520302,6542547,6419742
8,31,1,1,6720967,6694880,6573695,6615053,6549245,6599596,6594599,6571602,6651933,6542618,6642948,6582472,6498130,6611069,6582611,6511869,6553117,6507537,6529570,6407336
9,0,1,1,6733126,6706904,6585903,6627136,6561176,6612144,6606596,6584140,6664652,6555980,6655806,6595239,6510323,6624069,6595435,6525137,6566347,6520547,6542628,6420024
10,31,1,1,6719590,6693738,6572405,6613329,6548050,6598220,6593212,6570136,6650951,6542132,6642091,6582081,6496303,6610437,6581307,6510924,6551698,6506613,6528640,6406353
11,0,1,1,6731563,6705992,6584909,6625617,6560991,6611552,6606215,6582305,6664501,6555263,6655373,6595019,6508665,6623363,6594371,6524339,6565750,6520326,6542391,6419352
12,31,1,1,6718799,6693942,6572779,6614502,6548940,6599437,6594178,6569720,6651405,6543429,6641874,6581858,6495821,6610770,6580869,6511191,6552559,6507617,6529704,6406335
13,0,1,1,6731210,6706433,6585451,6626636,6562125,6612271,6607226,6582088,6663948,6556211,6654998,6594583,6508770,6623300,6594292,6524823,6565249,6520138,6542335,6419146
14,31,1,1,6718806,6694579,6574223,6614333,6550220,6599814,6594882,6569613,6651882,6543562,6642323,6582658,6497269,6610467,6582356,6512184,6552555,6507685,6529734,6406965
15,0,1,1,6731231,6706090,6585567,6626714,6561994,6611615,6606803,6581750,6664904,6555561,6654402,6594905,6509286,6622945,6594364,6524537,6565156,6519972,6542605,6418772
16,31,1,1,6717809,6692455,6571877,6613509,6549266,6597980,6594090,6568253,6651413,6542414,6640714,6581472,6495852,6609333,6581053,6510733,6551017,6506172,6528935,6405395
17,0,1,1,6732000,6706889,6585543,6627647,6562405,6612202,6608199,6582236,6665802,6556556,6655283,6595311,6509892,6623319,6595693,6525463,6565176,6520538,6543026,6419391
18,31,1,1,6719292,6693868,6572887,6613938,6549619,6599766,6595182,6569804,6652310,6543849,6642166,6581876,6496710,6610003,6582206,6512003,6551868,6507169,6529840,6406355
19,0,1,1,6730593,6706217,6584471,6626661,6560919,6612027,6607421,6582496,6664547,6555812,6655123,6595026,6508812,6621751,6594931,6524837,6565300,6520232,6542572,6419382
20,31,1,1,6718168,6694506,6573047,6614818,6548598,6599598,6595370,6570159,6652373,6543721,6642265,6582743,6496782,6609440,6581999,6511654,6552623,6507632,6529684,6406733
21,0,1,1,6730417,6706412,6585003,6626390,6560415,6611375,6606893,6582150,6664256,6556116,6653793,6594929,6508685,6622389,6594721,6523979,6564973,6519682,6541850,6419305
22,31,1,1,6717868,6694816,6573322,6613693,6548616,6598441,6594587,6569880,6652688,6543727,6641163,6582309,6496674,6610169,6581471,6511136,6552160,6507263,6528912,6406359
23,0,1,1,6730655,6707016,6585511,6625772,6560239,6611306,6606824,6582283,6664029,6556784,6653905,6594597,6508839,6621714,6593884,6524198,6565348,6519803,6541930,6418615
24,31,1,1,6718508,6694982,6573204,6614505,6548494,6599561,6595099,6570150,6651749,6544430,6641827,6582199,6497068,6609266,6581401,6511816,6552475,6507344,6530002,6406620
25,0,1,1,6730761,6706959,6584828,6626419,6560329,6611373,6606753,6582373,6664186,6555957,6654101,6594414,6508855,6621840,6593838,6524045,6565154,6519463,6542489,6418319
26,31,1,1,6718469,6694247,6572464,6613722,6548573,6598997,6594770,6569619,6651520,6542890,6641097,6582511,6496527,6609707,6581878,6511405,6551841,6507005,6529680,6406000
27,0,1,1,6730493,6706447,6585356,6626082,6560180,6610972,6606875,6581978,6664369,6556031,6654757,6594983,6509644,6622685,6594782,6524142,6565555,6519852,6542743,6418611
28,31,1,1,6718269,6693891,6572722,6613530,6548605,6599279,6594563,6570002,6651789,6544219,6641302,6581847,6497368,6610176,6582258,6511766,6552814,6507093,6529607,6406924
29,0,1,1,6730553,6706518,6585069,6625959,6560026,6611728,6606703,6582291,6664023,6555754,6654663,6594883,6509466,6622495,6594835,6525480,6564837,6519963,6542711,6419143
30,31,1,1,6718425,6694556,6572654,6613652,6548023,6598920,6594668,6570137,6651822,6543523,6642248,6582427,6496796,6609815,6581739,6512326,6552008,6507446,6530187,6406592
31,0,1,1,6730011,6707245,6584965,6626463,6560799,6611760,6607481,6582587,6664291,6556008,6654588,6595249,6509344,6622104,6594591,6525569,6565874,6520215,6543047,6419290
32,31,1,1,6718612,6695235,6573213,6614344,6548994,6599459,6595269,6570496,6652284,6543498,6641455,6582977,6497548,6610066,6581976,6512475,6553327,6507923,6530224,6406833
33,0,1,1,6729955,6706935,6584471,6625200,6559888,6611514,6606890,6582255,6664241,6554886,6653793,6594158,6509280,6622795,6593527,6524033,6564993,6519782,6542012,6419028
34,31,1,1,6718269,6694544,6572573,6613641,6547963,6599266,6595135,6570164,6652103,6542615,6640910,6581848,6497266,6609863,6582006,6511297,6552340,6507382,6529331,6406511
35,0,1,1,6731887,6707186,6584866,6626261,6561093,6612154,6607977,6582563,6665620,6555323,6654434,6594951,6510263,6622580,6595557,6524916,6565358,6520418,6542673,6419464
36,31,1,1,6718704,6694001,6571941,6613763,6547741,6598695,6595002,6569424,6651480,6542290,6641270,6582075,6497196,6609665,6582507,6511253,6551246,6507193,6529043,6406486
37,0,1,1,6731703,6706670,6584625,6625502,6560217,6611556,6607080,6582620,6664117,6555174,6654284,6595376,6509900,6622086,6595189,6524300,6565575,6520401,6542630,6419380
38,31,1,1,6719396,6695764,6573136,6614012,6549125,6599629,6594943,6571053,6651819,6543053,6642335,6583305,6498209,6610574,6583188,6512549,6553058,6508336,6530313,6407076
39,0,1,1,6731461,6707822,6585147,6625616,6560816,6612226,6606744,6582823,6664614,6555354,6655194,6595470,6509782,6622574,6595782,6524919,6565397,6519692,6542272,6419834
40,31,1,1,6718667,6694783,6571839,6612508,6548209,6599514,6593444,6569372,6651535,6542682,6640562,6582090,6496840,6609305,6580896,6511440,6551664,6505555,6529248,6405992
