rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,15,6724597,6699820,6579538,6621185,6556367,6606268,6601088,6575394,6658441,6547800,6646578,6588980,6503145,6612987,6586060,6519676,6557410,6513811,6534168,6414069
1,0,1,15,6738694,6713005,6592513,6635357,6568940,6618545,6613848,6588751,6671498,6561767,6660196,6603028,6517564,6626988,6600794,6532971,6571658,6527250,6547353,6427469
2,31,1,15,6727471,6700843,6581224,6623848,6557551,6606891,6602035,6577141,6659934,6549440,6647874,6591234,6506224,6615713,6589538,6521495,6558755,6515493,6534999,6415922
3,0,1,15,6738688,6712699,6593064,6635266,6569651,6618344,6614061,6589164,6671753,6561571,6659704,6602718,6518268,6627055,6601557,6533015,6571203,6527895,6546783,6427322
4,31,1,15,6726915,6700501,6579961,6623191,6556749,6606043,6601866,6576574,6659114,6548703,6646980,6589689,6505326,6614396,6588769,6520268,6557143,6514483,6533602,6414269
5,0,1,15,6739462,6711882,6591935,6635185,6568625,6617682,6613722,6588551,6671126,6561739,6660023,6601276,6517368,6626350,6601369,6533126,6570147,6526288,6546650,6426401
6,31,1,15,6727404,6700269,6580069,6623266,6556404,6605019,6601524,6576196,6658592,6548272,6646684,6589573,6504846,6614519,6588244,6520418,6557484,6513900,6533837,6414159
7,0,1,15,6739986,6712663,6592345,6635537,6568488,6617935,6614053,6588868,6670831,6560752,6659103,6602305,6516585,6625989,6600683,6533006,6570058,6527527,6546078,6426656
8,31,1,15,6727390,6700222,6579782,6623362,6556166,6605228,6601780,6576042,6658261,6548462,6646488,6589343,6505423,6613110,6588330,6519938,6557126,6513697,6533565,6414249
9,0,1,15,6739000,6711281,6591023,6634678,6567716,6616957,6614227,6587918,6669746,6560383,6659396,6601366,6517569,6625562,6600574,6533262,6570155,6526609,6545818,6426924
10,31,1,15,6726443,6699526,6578958,6621878,6555281,6604354,6601178,6575271,6658186,6547535,6647066,6589328,6505018,6613302,6587616,6519772,6556955,6514010,6533255,6414498
11,0,1,15,6738919,6712255,6591453,6633987,6567947,6617344,6614022,6588365,6670935,6560635,6659800,6601857,6517577,6625861,6601038,6533085,6570295,6527092,6546372,6427095
12,31,1,15,6726153,6699868,6578912,6621828,6555171,6604187,6600961,6575319,6658471,6547335,6646113,6589049,6505164,6612108,6586843,6519695,6556548,6513889,6532324,6413963
13,0,1,15,6739046,6712858,6591994,6634619,6568449,6617791,6615096,6587623,6671602,6561300,6659956,6602589,6518954,6624959,6600695,6533688,6569883,6527384,6546083,6428088
14,31,1,15,6726470,6700224,6578812,6621605,6555191,6605017,6601319,6574782,6658327,6547194,6645960,6588491,6504923,6612127,6587260,6520042,6555448,6513599,6532556,6415065
15,0,1,15,6738829,6712261,6591633,6634143,6568072,6617966,6614172,6587489,6671382,6560007,6658862,6601131,6517060,6625088,6599815,6533064,6569119,6526753,6546163,6427004
16,31,1,15,6726467,6699962,6580052,6622670,6555815,6605370,6602081,6575511,6659816,6547785,6646982,6588887,6504691,6613178,6587388,6519900,6556315,6513971,6533836,6414907
17,0,1,15,6738705,6712531,6592170,6634999,6568473,6617811,6614272,6588688,6672659,6561545,6660169,6602017,6517647,6625803,6601197,6533623,6569483,6527649,6546786,6427626
18,31,1,15,6726944,6700407,6580002,6622469,6556402,6605256,6602404,6576286,6660208,6549716,6647466,6589948,6506340,6613219,6588754,6520695,6557442,6514693,6534096,6414996
19,0,1,15,6739444,6712321,6592032,6635029,6568318,6617795,6614366,6588500,6671650,6562450,6660258,6602560,6518631,6625102,6600757,6533750,6570643,6527229,6546866,6427661
20,31,1,15,6727466,6699819,6580769,6623453,6556772,6605454,6603188,6577248,6659884,6550577,6647987,6590119,6506081,6613503,6588153,6521822,6558553,6515264,6535015,6416003
21,0,1,15,6739099,6711967,6591984,6635081,6567447,6616642,6614182,6588539,6671670,6562371,6660055,6601546,6517881,6625810,6600904,6533721,6570873,6527099,6546834,6427971
22,31,1,15,6725974,6699667,6579705,6621801,6555671,6604267,6602154,6575491,6658782,6548799,6646887,6589150,6505590,6612232,6588241,6521067,6557575,6513973,6533919,6414433
23,0,1,15,6738149,6712096,6591730,6633756,6567997,6616914,6614658,6587463,6671033,6561797,6659730,6601890,6517255,6625073,6600788,6533778,6569948,6526832,6547169,6426900
24,31,1,15,6725963,6699520,6579353,6621629,6556485,6604873,6601955,6575715,6658464,6549289,6647049,6589357,6505266,6612499,6587996,6520639,6557638,6514543,6534467,6414933
25,0,1,15,6738161,6712068,6592119,6634425,6568327,6617706,6613997,6588325,6670779,6561385,6660098,6601773,6517112,6625254,6600378,6533582,6571088,6527295,6546794,6427460
26,31,1,15,6726582,6699768,6580550,6622542,6556317,6604931,6602052,6575556,6659300,6549255,6647622,6589765,6505001,6613506,6588685,6521286,6557897,6514618,6533596,6414471
27,0,1,15,6738983,6712170,6592530,6634752,6568927,6617751,6614382,6588538,6671825,6561804,6660744,6603200,6518008,6626107,6601599,6534415,6570567,6527921,6546944,6427555
28,31,1,15,6726251,6699906,6579600,6623467,6556858,6605856,6602650,6575837,6659759,6549155,6647635,6590490,6505429,6613237,6588948,6520927,6557477,6515211,6534221,6415194
29,0,1,15,6737765,6711063,6592145,6634936,6568640,6616680,6614566,6588255,6671875,6561190,6659895,6602336,6517788,6625748,6599801,6533428,6570128,6527059,6546987,6426819
30,31,1,15,6726609,6700097,6580076,6623194,6556995,6605111,6602792,6576059,6659275,6549772,6647623,6589745,6505508,6613812,6587577,6520478,6557749,6514987,6534608,6414718
31,0,1,15,6738774,6712068,6592289,6635355,6568511,6617756,6614648,6588241,6672276,6562051,6660541,6602624,6518196,6625141,6600347,6533247,6570691,6527590,6547739,6427307
32,31,1,15,6726730,6700227,6580262,6623192,6556943,6606267,6602495,6576611,6660060,6549396,6647672,6590136,6506058,6612659,6588550,6520330,6557818,6515137,6534950,6416064
