rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,18,76760,76294,75588,75562,76192,69453,68302,68836,68456,68301,77008,76337,75820,76308,75923,65986,65219,65428,65902,65324
1,0,0,18,77355,76877,76166,76118,76784,69926,68781,69301,68940,68784,77605,76933,76417,76889,76498,66437,65662,65875,66368,65774
2,1,0,18,76775,76291,75610,75555,76205,69457,68323,68832,68472,68320,77035,76353,75826,76305,75921,65977,65206,65415,65914,65311
3,0,0,18,77349,76863,76156,76113,76764,69906,68767,69293,68926,68766,77606,76915,76396,76874,76485,66420,65650,65859,66363,65754
4,1,0,18,76799,76298,75615,75574,76206,69461,68331,68855,68485,68332,77034,76358,75848,76321,75930,65994,65216,65435,65927,65333
5,0,0,18,77353,76876,76180,76117,76761,69915,68768,69314,68922,68769,77588,76934,76413,76872,76486,66427,65663,65863,66366,65775
6,1,0,18,76797,76314,75623,75564,76203,69465,68321,68850,68477,68318,77019,76367,75836,76313,75920,65977,65213,65423,65924,65337
7,0,0,18,77370,76877,76165,76124,76771,69915,68771,69315,68938,68768,77589,76936,76407,76884,76485,66413,65653,65875,66367,65787
8,1,0,18,76803,76320,75621,75579,76218,69477,68328,68870,68501,68323,77020,76372,75848,76330,75936,65973,65233,65443,65923,65353
9,0,0,18,77371,76875,76164,76135,76784,69926,68772,69322,68951,68772,77593,76934,76416,76894,76491,66416,65677,65885,66364,65790
10,1,0,18,76804,76311,75608,75575,76215,69478,68328,68871,68487,68324,77019,76367,75838,76325,75934,65978,65228,65434,65919,65346
