[[6609733, 6610044, 6611162, 6610574, 6609795, 6610105, 6609685, 6610496, 6610446, 6610328, 6610098, 6609942, 6609792, 6608836, 6609804, 6610112, 6610052, 6609397, 6609662, 6610337, 4276993760, 4276993760], [6609845, 6610035, 6611373, 6610095, 6610052, 6609952, 6609757, 6610699, 6610279, 6610064, 6610472, 6609785, 6609599, 6608883, 6609759, 6610482, 6609742, 6609523, 6609830, 6610207, 4276993761, 4276993761], [6609552, 6610519, 6611365, 6609769, 6610210, 6609749, 6610035, 6610572, 6610332, 6609929, 6610508, 6609723, 6609423, 6609110, 6609689, 6610502, 6609561, 6609593, 6610014, 6609954, 4276993762, 4276993762], [6609770, 6610773, 6611020, 6609820, 6610133, 6609619, 6610396, 6610373, 6610363, 6610023, 6610208, 6609823, 6609141, 6609324, 6610046, 6610173, 6609448, 6609659, 6610192, 6609529, 4276993763, 4276993763]]
[[6609074, 6609416, 6609753, 6609532, 6609365, 6610321, 6610286, 6609305, 6610500, 6609238, 6609084, 6609031, 6609674, 6610435, 6610026, 6609708, 6610210, 6609822, 6609645, 6609671, 4276993760, 4276993760], [6609186, 6609514, 6609751, 6609371, 6609375, 6610573, 6610157, 6609661, 6609976, 6609102, 6609094, 6609145, 6609988, 6610321, 6609878, 6610042, 6609850, 6609959, 6609562, 6609813, 4276993761, 4276993761], [6609185, 6609624, 6609828, 6609193, 6609622, 6610632, 6609822, 6610194, 6609473, 6609018, 6609254, 6609122, 6610310, 6610187, 6609834, 6610162, 6609800, 6609733, 6609693, 6609657, 4276993762, 4276993762], [6609292, 6609736, 6609718, 6609364, 6609887, 6610488, 6609574, 6610392, 6609351, 6609019, 6609033, 6609462, 6610357, 6610090, 6609762, 6610275, 6609780, 6609686, 6609669, 6609545, 4276993763, 4276993763]]
[[6609825, 6609140, 6608740, 6608837, 6608877, 6608956, 6609331, 6609641, 6609228, 6608334, 6609450, 6608800, 6608681, 6608976, 6608990, 6608637, 6608597, 6609158, 6608518, 6608590, 4276993760, 4276993760], [6609893, 6608792, 6608716, 6608781, 6609052, 6608955, 6609441, 6609690, 6608946, 6608462, 6609518, 6608603, 6608648, 6609205, 6608787, 6608613, 6608921, 6609029, 6608434, 6608444, 4276993761, 4276993761], [6609866, 6608781, 6608600, 6608854, 6609094, 6609015, 6609553, 6609544, 6608507, 6609069, 6609158, 6608777, 6608550, 6609265, 6608633, 6608622, 6609148, 6608777, 6608656, 6608056, 4276993762, 4276993762], [6609553, 6608677, 6608960, 6608653, 6609073, 6609194, 6609567, 6609527, 6608358, 6609152, 6609008, 6608736, 6608806, 6609184, 6608491, 6608726, 6609164, 6608577, 6608634, 6607993, 4276993763, 4276993763]]
[[6609738, 6609922, 6610318, 6611217, 6611128, 6610656, 6610635, 6610775, 6611021, 6611379, 6611783, 6610703, 6609980, 6609701, 6610514, 6609892, 6610043, 6610038, 6610299, 6610673, 4276993760, 4276993760], [6609876, 6610130, 6610426, 6611243, 6611015, 6610422, 6611048, 6610645, 6611237, 6611519, 6611584, 6610483, 6609594, 6610083, 6610491, 6609845, 6609917, 6610254, 6610335, 6610873, 4276993761, 4276993761], [6609881, 6610133, 6610753, 6611246, 6611007, 6610281, 6611011, 6610639, 6611305, 6611726, 6611299, 6610450, 6609537, 6610229, 6610226, 6610034, 6609891, 6610283, 6610415, 6610770, 4276993762, 4276993762], [6609892, 6610277, 6611031, 6611207, 6610864, 6610340, 6611035, 6610748, 6611257, 6611875, 6610936, 6610338, 6609539, 6610374, 6610050, 6609980, 6609955, 6610237, 6610738, 6610213, 4276993763, 4276993763]]
[[6609090, 6609805, 6609290, 6609327, 6609164, 6608828, 6608840, 6609587, 6610093, 6608657, 6608817, 6608845, 6608609, 6608382, 6608707, 6608494, 6609168, 6609693, 6609007, 6609473, 4276993760, 4276993760], [6609400, 6609704, 6609159, 6609416, 6609026, 6608808, 6608881, 6609908, 6609554, 6608973, 6608588, 6608827, 6608597, 6608344, 6608831, 6608434, 6609589, 6609568, 6608910, 6609354, 4276993761, 4276993761], [6609669, 6609376, 6609266, 6609432, 6609018, 6608752, 6609061, 6610158, 6608979, 6609124, 6608448, 6608891, 6608503, 6608415, 6608680, 6608649, 6609876, 6609353, 6608956, 6609260, 4276993762, 4276993762], [6609944, 6609119, 6609440, 6609238, 6609018, 6608774, 6609323, 6610193, 6608841, 6608951, 6608568, 6608684, 6608481, 6608467, 6608644, 6608823, 6609827, 6609161, 6609289, 6608825, 4276993763, 4276993763]]
[[6610710, 6610493, 6610087, 6609889, 6610274, 6609819, 6610014, 6610413, 6611045, 6610209, 6610457, 6610668, 6611686, 6611541, 6611862, 6611412, 6611043, 6610706, 6610889, 6610915, 4276993760, 4276993760], [6611069, 6610221, 6610005, 6610096, 6609887, 6609878, 6610093, 6610867, 6610751, 6610259, 6610445, 6610762, 6611822, 6611638, 6611779, 6611309, 6610875, 6610792, 6610946, 6610902, 4276993761, 4276993761], [6610974, 6610182, 6609775, 6610318, 6609785, 6609824, 6610314, 6610962, 6610550, 6610397, 6610541, 6610821, 6611825, 6611560, 6611965, 6611086, 6610798, 6610873, 6611013, 6610946, 4276993762, 4276993762], [6610806, 6610131, 6609834, 6610292, 6609812, 6609998, 6610203, 6611142, 6610224, 6610515, 6610580, 6611257, 6611696, 6611705, 6611756, 6611030, 6610681, 6611016, 6610889, 6610923, 4276993763, 4276993763]]
[[6608846, 6609250, 6609459, 6609671, 6609662, 6609150, 6609195, 6608938, 6609468, 6610039, 6608996, 6608550, 6608861, 6609380, 6610314, 6610861, 6610734, 6610229, 6608934, 6609397, 4276993760, 4276993760], [6609146, 6609218, 6609570, 6609654, 6609518, 6609344, 6609125, 6608907, 6609748, 6609712, 6609089, 6608332, 6609195, 6609292, 6610718, 6610749, 6610831, 6609768, 6609011, 6609457, 4276993761, 4276993761], [6609061, 6609479, 6609610, 6609699, 6609305, 6609317, 6609199, 6608906, 6609927, 6609351, 6609021, 6608306, 6609474, 6609464, 6610930, 6610665, 6610668, 6609564, 6609127, 6609175, 4276993762, 4276993762], [6609214, 6609506, 6609544, 6609758, 6609166, 6609288, 6609180, 6609086, 6610015, 6609136, 6608852, 6608449, 6609513, 6609855, 6611092, 6610571, 6610383, 6609246, 6609306, 6609044, 4276993763, 4276993763]]
[[6609098, 6608821, 6608927, 6608942, 6608859, 6609286, 6609472, 6609916, 6610869, 6609189, 6609826, 6608897, 6609250, 6609828, 6609696, 6610173, 6609904, 6609822, 6609640, 6609191, 4276993760, 4276993760], [6609288, 6608661, 6608872, 6608946, 6608970, 6609323, 6609524, 6610319, 6610562, 6609335, 6609408, 6609058, 6609410, 6609699, 6609973, 6609880, 6610121, 6609677, 6609734, 6608780, 4276993761, 4276993761], [6609212, 6608667, 6608906, 6608831, 6609097, 6609370, 6609672, 6610510, 6610215, 6609549, 6609056, 6609148, 6609493, 6609737, 6610196, 6609697, 6610089, 6609728, 6609471, 6608680, 4276993762, 4276993762], [6608995, 6608690, 6608979, 6608866, 6609139, 6609385, 6609821, 6610871, 6609577, 6609789, 6608874, 6609126, 6609760, 6609666, 6610256, 6609887, 6609864, 6609622, 6609332, 6608643, 4276993763, 4276993763]]
[[6608805, 6608834, 6609905, 6610008, 6609503, 6609121, 6608973, 6609262, 6610005, 6607970, 6609809, 6609652, 6609813, 6609678, 6610120, 6609665, 6609253, 6609637, 6609724, 6609532, 4276993760, 4276993760], [6608863, 6609025, 6609879, 6610037, 6609286, 6609133, 6608971, 6609692, 6609215, 6608425, 6609978, 6609676, 6609688, 6609847, 6610157, 6609342, 6609156, 6609710, 6609868, 6609486, 4276993761, 4276993761], [6608900, 6609314, 6610071, 6609842, 6609160, 6609117, 6609072, 6609844, 6608713, 6608793, 6609993, 6609700, 6609647, 6609983, 6610117, 6609126, 6609133, 6609737, 6609949, 6609320, 4276993762, 4276993762], [6608846, 6609501, 6610201, 6609622, 6609032, 6608998, 6609328, 6610022, 6608134, 6609338, 6609811, 6609735, 6609627, 6610044, 6609956, 6609157, 6609449, 6609730, 6609733, 6609125, 4276993763, 4276993763]]
[[6609380, 6610060, 6610781, 6610728, 6610271, 6610000, 6609488, 6609844, 6611058, 6610262, 6609834, 6609646, 6609880, 6610491, 6611435, 6610596, 6611193, 6611472, 6610530, 6609801, 4276993760, 4276993760], [6609626, 6610308, 6610571, 6610826, 6610063, 6610132, 6609386, 6610004, 6611266, 6609875, 6609878, 6609580, 6609896, 6610769, 6611269, 6610612, 6611682, 6611056, 6610379, 6609756, 4276993761, 4276993761], [6609865, 6610611, 6610469, 6610690, 6610006, 6610077, 6609412, 6610303, 6611164, 6609713, 6609703, 6609789, 6610051, 6611056, 6610877, 6610900, 6611632, 6610875, 6610033, 6609543, 4276993762, 4276993762], [6609904, 6610936, 6610418, 6610432, 6609991, 6609772, 6609677, 6610792, 6610607, 6609889, 6609573, 6609808, 6610223, 6611391, 6610701, 6610928, 6611662, 6610585, 6609911, 6609124, 4276993763, 4276993763]]
[[6608986, 6610179, 6609736, 6610336, 6610109, 6609681, 6609634, 6610086, 6610004, 6609946, 6608869, 6608627, 6608450, 6609758, 6609462, 6609593, 6609612, 6609325, 6609332, 6609201, 4276993760, 4276993760], [6609239, 6610193, 6609850, 6610117, 6610199, 6609638, 6609527, 6610227, 6609998, 6609856, 6608623, 6608624, 6608954, 6609480, 6609519, 6609577, 6609629, 6609129, 6609462, 6609108, 4276993761, 4276993761], [6609631, 6609838, 6610120, 6610169, 6609976, 6609611, 6609770, 6610233, 6609903, 6609520, 6608550, 6608516, 6609387, 6609529, 6609499, 6609582, 6609488, 6609130, 6609402, 6608923, 4276993762, 4276993762], [6609897, 6609611, 6610400, 6610051, 6609826, 6609575, 6610178, 6609916, 6610135, 6608994, 6608601, 6608393, 6609623, 6609558, 6609545, 6609694, 6609328, 6609101, 6609416, 6608665, 4276993763, 4276993763]]
[[6610047, 6610232, 6611090, 6610707, 6610625, 6610992, 6610726, 6610496, 6611779, 6610977, 6611201, 6611428, 6610923, 6610810, 6610612, 6611517, 6610597, 6610610, 6611320, 6610589, 4276993760, 4276993760], [6610108, 6610449, 6611225, 6610533, 6610795, 6610934, 6610635, 6610877, 6611487, 6610983, 6611331, 6611281, 6610835, 6610874, 6610728, 6611431, 6610545, 6610750, 6611111, 6610568, 4276993761, 4276993761], [6610372, 6610632, 6611164, 6610541, 6610810, 6611026, 6610548, 6611128, 6611218, 6610850, 6611620, 6611231, 6610722, 6610667, 6611304, 6610948, 6610687, 6610947, 6610731, 6610345, 4276993762, 4276993762], [6610384, 6610959, 6610836, 6610678, 6610866, 6610894, 6610533, 6611513, 6611054, 6610945, 6611609, 6611085, 6610791, 6610537, 6611488, 6610690, 6610659, 6611169, 6610610, 6610009, 4276993763, 4276993763]]
[[6609763, 6609443, 6609207, 6609745, 6609403, 6609528, 6609147, 6609307, 6609568, 6608658, 6608817, 6609053, 6608231, 6608614, 6608813, 6610167, 6610251, 6609274, 6610151, 6609889, 4276993760, 4276993760], [6609800, 6609295, 6609266, 6609834, 6609374, 6609417, 6609028, 6609544, 6609272, 6608710, 6608931, 6609082, 6608162, 6608583, 6608867, 6610590, 6609732, 6609513, 6610219, 6609687, 4276993761, 4276993761], [6609540, 6609449, 6609214, 6609876, 6609268, 6609428, 6608892, 6609762, 6608969, 6608842, 6608989, 6608797, 6608339, 6608494, 6609271, 6610710, 6609391, 6609870, 6610151, 6609285, 4276993762, 4276993762], [6609291, 6609643, 6609354, 6609586, 6609395, 6609407, 6609004, 6609776, 6608592, 6609055, 6608870, 6608602, 6608342, 6608789, 6609639, 6610596, 6609325, 6610029, 6610021, 6608836, 4276993763, 4276993763]]
[[6608891, 6609256, 6610513, 6610276, 6610759, 6610510, 6610435, 6609716, 6609580, 6610211, 6610291, 6609259, 6609662, 6610188, 6609592, 6608925, 6608186, 6608582, 6609197, 6608689, 4276993760, 4276993760], [6608935, 6609608, 6610369, 6610419, 6610879, 6610336, 6610455, 6609616, 6609487, 6610278, 6610317, 6609159, 6609706, 6610209, 6609411, 6608769, 6608270, 6608719, 6608948, 6608929, 4276993761, 4276993761], [6608965, 6610017, 6610367, 6610397, 6610789, 6610575, 6610103, 6609591, 6609733, 6610202, 6610177, 6609217, 6609723, 6610083, 6609293, 6608578, 6608260, 6609094, 6608667, 6608934, 4276993762, 4276993762], [6609184, 6610221, 6610388, 6610565, 6610498, 6610610, 6609887, 6609585, 6609919, 6610267, 6609784, 6609497, 6609863, 6609933, 6609028, 6608357, 6608328, 6609310, 6608705, 6608549, 4276993763, 4276993763]]
[[6609984, 6609713, 6609989, 6609484, 6609925, 6609032, 6609708, 6609453, 6610204, 6609552, 6609664, 6609999, 6610263, 6610038, 6610575, 6610447, 6609987, 6609603, 6609453, 6609885, 4276993760, 4276993760], [6609971, 6609928, 6609825, 6609562, 6609667, 6609165, 6609799, 6609555, 6610002, 6609624, 6609749, 6610075, 6610183, 6610105, 6610649, 6610331, 6610101, 6609339, 6609534, 6609890, 4276993761, 4276993761], [6610015, 6609829, 6609896, 6609606, 6609341, 6609509, 6609655, 6609813, 6609778, 6609757, 6609756, 6610185, 6610130, 6610023, 6610743, 6610263, 6610063, 6609134, 6609686, 6609870, 4276993762, 4276993762], [6609925, 6609734, 6609815, 6609776, 6609080, 6609742, 6609453, 6610240, 6609459, 6609698, 6609834, 6610450, 6609785, 6610490, 6610512, 6610123, 6609818, 6609288, 6609679, 6609757, 4276993763, 4276993763]]
[[6610118, 6610862, 6611035, 6610323, 6610638, 6610898, 6610490, 6609871, 6610273, 6609633, 6609543, 6609421, 6608742, 6608499, 6608456, 6608560, 6608617, 6608751, 6608495, 6608321, 4276993760, 4276993760], [6610306, 6611045, 6610636, 6610390, 6610868, 6610685, 6610525, 6609837, 6610159, 6609796, 6609264, 6609355, 6608764, 6608319, 6608464, 6608781, 6608689, 6608637, 6608366, 6608419, 4276993761, 4276993761], [6610380, 6611105, 6610582, 6610334, 6610975, 6610638, 6610260, 6610067, 6609809, 6609815, 6609427, 6608977, 6608939, 6608105, 6608505, 6608799, 6608598, 6608734, 6608314, 6608577, 4276993762, 4276993762], [6610662, 6611100, 6610361, 6610636, 6610842, 6610645, 6610036, 6610153, 6609559, 6609832, 6609448, 6608817, 6608709, 6608165, 6608670, 6608646, 6608659, 6608730, 6608169, 6608959, 4276993763, 4276993763]]
[[6608950, 6608621, 6608967, 6609534, 6609904, 6610031, 6609926, 6609078, 6609997, 6609858, 6610386, 6609668, 6609211, 6609071, 6607943, 6609253, 6609248, 6608040, 6608482, 6608828, 4276993760, 4276993760], [6609046, 6608569, 6608870, 6609920, 6609722, 6610143, 6609728, 6609213, 6610132, 6609756, 6610504, 6609278, 6609330, 6608741, 6608175, 6609325, 6609136, 6607800, 6608719, 6608736, 4276993761, 4276993761], [6608982, 6608641, 6609194, 6609997, 6609653, 6610260, 6609346, 6609479, 6610129, 6609858, 6610458, 6609039, 6609372, 6608432, 6608432, 6609272, 6608950, 6607838, 6608824, 6608415, 4276993762, 4276993762], [6608839, 6608743, 6609333, 6610142, 6609589, 6610196, 6609189, 6609753, 6609954, 6610111, 6610125, 6609074, 6609357, 6608035, 6608948, 6609215, 6608610, 6608028, 6608880, 6607969, 4276993763, 4276993763]]
[[6609143, 6610655, 6611083, 6611012, 6610674, 6611206, 6611026, 6611376, 6611775, 6611062, 6611355, 6609985, 6611010, 6611390, 6611606, 6610530, 6610850, 6610273, 6609769, 6610701, 4276993760, 4276993760], [6609578, 6610645, 6611446, 6610671, 6611064, 6610949, 6611213, 6611592, 6611399, 6611062, 6611081, 6610167, 6611026, 6611650, 6611552, 6610337, 6610868, 6610001, 6610004, 6610690, 4276993761, 4276993761], [6610106, 6610716, 6611314, 6610554, 6611390, 6610700, 6611465, 6611653, 6611248, 6611190, 6610601, 6610759, 6610880, 6611602, 6611204, 6610653, 6610550, 6609940, 6610116, 6610649, 4276993762, 4276993762], [6610328, 6610882, 6611248, 6610516, 6611385, 6610798, 6611493, 6611782, 6611147, 6611181, 6610363, 6610840, 6611050, 6611728, 6610878, 6610772, 6610292, 6609836, 6610422, 6610400, 4276993763, 4276993763]]
[[6609931, 6609806, 6610710, 6611277, 6610081, 6610001, 6609338, 6610464, 6611101, 6610364, 6609883, 6610160, 6610069, 6609461, 6610198, 6610484, 6610510, 6609729, 6609235, 6608845, 4276993760, 4276993760], [6609959, 6609977, 6610965, 6610620, 6610281, 6609968, 6609247, 6610896, 6610868, 6610346, 6609884, 6610057, 6609913, 6609475, 6610435, 6610438, 6610670, 6609306, 6609347, 6608669, 4276993761, 4276993761], [6609838, 6610234, 6611259, 6610337, 6609964, 6609937, 6609514, 6611098, 6610725, 6610176, 6610003, 6610057, 6609788, 6609582, 6610396, 6610557, 6610419, 6609172, 6609257, 6608595, 4276993762, 4276993762], [6609649, 6610507, 6611470, 6610162, 6609856, 6609631, 6610029, 6611070, 6610636, 6609924, 6610150, 6610126, 6609682, 6609681, 6610580, 6610369, 6610195, 6609215, 6609049, 6608510, 4276993763, 4276993763]]
[[6610404, 6610894, 6610242, 6610938, 6611637, 6610601, 6611683, 6611868, 6612077, 6612043, 6611851, 6611691, 6611900, 6611992, 6611761, 6611408, 6610882, 6610785, 6611604, 6610997, 4276993760, 4276993760], [6610720, 6610722, 6610248, 6611483, 6611268, 6610578, 6611892, 6611995, 6611923, 6611952, 6611948, 6611740, 6611953, 6611764, 6611879, 6611440, 6610744, 6610719, 6611682, 6610656, 4276993761, 4276993761], [6610839, 6610522, 6610307, 6611739, 6611043, 6610871, 6611936, 6612098, 6611893, 6611954, 6611663, 6611867, 6612215, 6611524, 6611826, 6611233, 6610645, 6611000, 6611620, 6610386, 4276993762, 4276993762], [6610873, 6610326, 6610563, 6611800, 6610745, 6611313, 6611943, 6612166, 6611893, 6611919, 6611588, 6611951, 6612067, 6611499, 6611689, 6611132, 6610726, 6611365, 6611218, 6610179, 4276993763, 4276993763]]
[[6609914, 6609965, 6610458, 6610547, 6610118, 6610263, 6610431, 6610134, 6610254, 6610773, 6610353, 6610055, 6609984, 6609614, 6610296, 6610688, 6609606, 6610061, 6610001, 6609808, 4276993760, 4276993760], [6609911, 6609928, 6610607, 6610314, 6610299, 6610290, 6610288, 6610053, 6610478, 6610616, 6610393, 6610003, 6610062, 6609767, 6610333, 6610361, 6609917, 6609860, 6610050, 6609697, 4276993761, 4276993761], [6610079, 6609994, 6610761, 6610094, 6610340, 6610257, 6610352, 6609862, 6610709, 6610638, 6610093, 6610033, 6609993, 6610021, 6610554, 6609962, 6610131, 6609647, 6610062, 6609520, 4276993762, 4276993762], [6610280, 6610217, 6610648, 6609971, 6610337, 6610585, 6610284, 6609860, 6610653, 6610562, 6610011, 6609993, 6609761, 6610199, 6610680, 6609773, 6610123, 6609848, 6609778, 6609609, 4276993763, 4276993763]]
