rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6709957,6684472,6566167,6605250,6541283,6592932,6584659,6564157,6642465,6537802,6636211,6575090,6490916,6602581,6573506,6503759,6544486,6502047,6521977,6401399
1,0,1,1,6722709,6697579,6578474,6619355,6553579,6606726,6597583,6577442,6655905,6550397,6649337,6588922,6504186,6615711,6587215,6516862,6558480,6516002,6535157,6414339
2,31,1,1,6711282,6686605,6567238,6608629,6541945,6594968,6585824,6565941,6644178,6538303,6636830,6576876,6492544,6604258,6575502,6504663,6545365,6503818,6523456,6401242
3,0,1,1,6722953,6698383,6578795,6621269,6553246,6607402,6598116,6577628,6657145,6550219,6648795,6589539,6504481,6616789,6586975,6517340,6557525,6515930,6535456,6413734
4,31,1,1,6710615,6685572,6566283,6608903,6541369,6593917,6585305,6564712,6643920,6537245,6635553,6576650,6492243,6603699,6573744,6504113,6544096,6503028,6522610,6401126
5,0,1,1,6723395,6697987,6579708,6623012,6554458,6607486,6598765,6578810,6657679,6551158,6648852,6589804,6504994,6616676,6587481,6517883,6558717,6516628,6536343,6415235
6,31,1,1,6710064,6684542,6566189,6610680,6541871,6594653,6585473,6565569,6644577,6537578,6636169,6576772,6492465,6603315,6574244,6504858,6544948,6502726,6523055,6401504
7,0,1,1,6722652,6696441,6578968,6622639,6553683,6607277,6598320,6577306,6657262,6550903,6648767,6589760,6505435,6615518,6587224,6517711,6557704,6515855,6536091,6414563
8,31,1,1,6712002,6685625,6567444,6610767,6542119,6596333,6587681,6565948,6645465,6538795,6636948,6577876,6493640,6603943,6575169,6505670,6545516,6503701,6523723,6402096
9,0,1,1,6723640,6697404,6579174,6622107,6553869,6606949,6599054,6577800,6657496,6550235,6648121,6589387,6505415,6615678,6587498,6518043,6557349,6515436,6536083,6414679
10,31,1,1,6711262,6683911,6566781,6608991,6541470,6595138,6586071,6565345,6645007,6537463,6635124,6576886,6492854,6602456,6575627,6504282,6545260,6502335,6522991,6401892
11,0,1,1,6723968,6697427,6578542,6621059,6554752,6608016,6598930,6577927,6657911,6550486,6647884,6589330,6505617,6615276,6588636,6517266,6558338,6515555,6536005,6414852
12,31,1,1,6710904,6684465,6566358,6608296,6542074,6595026,6586081,6564999,6644897,6538102,6634871,6577145,6492994,6602472,6575808,6504721,6544722,6502701,6522819,6402155
13,0,1,1,6723448,6697001,6578508,6621034,6554357,6607606,6598627,6577618,6657519,6550630,6647849,6589432,6504747,6615029,6588188,6517782,6557943,6515186,6535961,6414624
14,31,1,1,6711239,6684670,6566348,6608661,6541870,6595373,6586559,6564852,6644092,6537027,6635013,6576944,6492087,6603057,6575591,6504237,6544841,6501785,6522603,6401553
15,0,1,1,6722070,6696179,6577643,6620265,6553447,6607016,6598229,6577132,6656035,6549171,6647530,6588600,6503882,6614775,6587185,6516707,6556825,6514693,6534699,6413500
16,31,1,1,6711323,6684673,6566529,6609172,6541659,6595366,6586321,6565531,6644951,6537417,6636049,6577208,6492504,6603138,6575740,6504715,6544393,6502561,6522447,6402413
17,0,1,1,6722629,6697248,6578150,6621500,6554331,6607125,6598821,6578106,6657015,6550263,6648103,6589327,6504187,6614398,6588665,6517492,6557453,6514954,6535852,6414694
18,31,1,1,6710182,6685049,6566259,6609544,6542414,6594536,6586393,6566078,6644502,6537596,6635395,6576552,6491604,6602102,6576199,6504654,6544368,6502298,6523042,6402485
19,0,1,1,6722290,6696920,6578179,6621105,6554316,6606654,6598848,6577616,6656836,6549436,6647183,6588577,6504119,6614590,6587796,6516535,6557453,6514444,6535425,6413440
20,31,1,1,6710620,6684819,6566517,6609823,6541853,6594857,6586491,6564982,6644369,6537337,6635075,6576507,6492335,6601770,6575247,6503706,6544914,6502473,6522909,6401846
21,0,1,1,6722962,6697168,6578441,6622196,6553987,6607423,6598213,6577186,6656781,6550321,6648429,6589606,6503895,6614094,6588569,6516669,6557917,6514759,6536139,6414818
22,31,1,1,6710006,6684147,6565739,6609303,6540953,6594426,6584826,6564747,6643527,6537166,6635158,6576365,6491009,6600778,6574359,6503374,6544119,6501326,6522537,6401406
23,0,1,1,6722736,6697081,6578245,6621915,6553843,6607386,6597811,6577484,6656524,6549504,6648261,6588909,6504047,6614691,6587667,6516922,6557242,6514879,6535129,6414089
24,31,1,1,6710164,6684422,6565918,6609386,6542164,6594598,6585585,6565256,6644269,6537517,6635732,6576767,6491914,6601547,6574521,6504215,6544219,6502484,6522823,6402921
25,0,1,1,6721948,6696399,6577976,6620746,6553765,6606180,6597102,6577753,6656826,6549693,6648090,6588775,6503692,6613958,6587311,6516866,6556647,6515021,6535330,6415226
26,31,1,1,6709965,6684293,6565643,6607400,6541266,6593087,6585115,6564705,6644024,6536527,6634888,6576326,6491635,6601358,6574792,6503711,6544452,6502145,6522557,6402235
27,0,1,1,6722698,6696941,6578288,6619938,6553970,6605572,6597775,6577183,6656579,6549601,6648119,6589080,6504304,6614253,6587190,6516349,6556984,6515010,6535651,6414554
28,31,1,1,6709978,6684857,6566196,6608074,6541442,6593015,6584937,6564776,6643516,6536883,6634713,6575854,6491702,6601100,6574840,6502731,6543148,6501996,6522684,6402112
29,0,1,1,6723168,6697530,6579001,6621062,6554087,6606117,6598008,6577116,6656958,6550081,6647498,6588600,6504128,6614859,6587836,6516250,6556956,6514774,6535978,6415183
30,31,1,1,6710724,6685739,6567108,6609434,6542135,6593926,6585459,6564464,6645115,6537825,6635294,6576653,6492324,6602651,6575533,6503791,6544516,6502830,6523743,6403019
31,0,1,1,6723089,6697886,6579714,6621936,6554799,6606637,6598253,6576823,6657240,6551167,6648225,6589012,6504731,6615172,6588617,6516971,6557725,6516277,6536537,6415559
32,31,1,1,6711816,6685141,6567348,6609196,6542287,6594134,6586015,6564731,6644052,6538064,6635430,6576316,6492354,6602827,6576239,6504472,6544997,6502752,6523576,6402795
33,0,1,1,6723670,6697702,6579434,6620934,6554306,6606047,6597604,6577244,6656528,6549856,6648403,6588709,6503866,6615076,6588135,6517367,6557389,6515461,6535196,6415799
34,31,1,1,6710496,6685204,6567701,6608800,6541854,6593746,6585027,6564450,6644219,6536596,6635248,6575700,6491728,6602012,6575535,6504474,6544699,6502631,6521994,6403108
35,0,1,1,6722983,6697731,6579235,6621544,6554871,6606522,6597771,6576638,6657199,6549208,6649134,6588210,6504559,6615203,6588095,6518097,6557854,6515351,6535258,6415575
36,31,1,1,6710633,6685094,6566426,6608530,6542466,6593989,6585320,6564377,6644379,6536622,6635449,6575186,6492434,6601910,6574921,6504413,6544364,6502335,6522770,6402118
37,0,1,1,6723239,6697752,6579193,6622254,6555854,6607264,6598438,6577879,6657563,6549782,6649019,6588354,6505397,6615652,6588321,6517692,6558239,6515338,6535714,6415151
38,31,1,1,6710398,6684899,6567118,6609280,6543061,6594751,6586089,6564891,6644024,6536365,6635855,6575753,6492461,6602868,6575368,6504284,6545220,6502810,6522914,6403298
39,0,1,1,6722298,6697639,6579006,6621957,6554954,6607064,6598327,6577506,6656909,6549075,6648521,6588940,6504721,6615368,6587538,6516932,6558388,6515183,6536085,6414881
40,31,1,1,6709707,6684481,6565757,6609272,6541001,6593958,6585108,6564119,6644401,6536171,6635269,6575730,6491493,6601454,6574157,6502880,6543698,6501812,6522789,6401343
41,0,1,1,6723600,6697968,6578979,6622969,6554893,6607548,6598489,6577745,6658505,6549870,6649569,6590046,6505704,6616022,6588373,6517950,6559001,6515525,6537164,6415741
42,31,1,1,6710175,6685041,6566461,6610016,6542207,6594727,6585319,6564379,6644790,6536941,6635427,6576490,6492510,6603154,6575038,6504242,6544865,6502223,6524041,6401883
