rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6710795,6684860,6565027,6607675,6541957,6591937,6585090,6563668,6644692,6538777,6635117,6575386,6489227,6600310,6572230,6502423,6543577,6500889,6519548,6401551
1,0,0,0,6723679,6698055,6577909,6622384,6554955,6605561,6597755,6577251,6659097,6551902,6649390,6588848,6503377,6614131,6586759,6517025,6557536,6514793,6533710,6414487
2,31,0,0,6711596,6686018,6566017,6610392,6542942,6593340,6585931,6564839,6646607,6539261,6636663,6576317,6490701,6601500,6573786,6504322,6545427,6502077,6520945,6402176
3,0,0,0,6724101,6698948,6577902,6622589,6555062,6606492,6598264,6577456,6658949,6552441,6649602,6589057,6503567,6613995,6586534,6518209,6558649,6514823,6533898,6414857
4,31,0,0,6711514,6686683,6565575,6610422,6542319,6593984,6584999,6565032,6645850,6539664,6637004,6576861,6490610,6601481,6573475,6505012,6545114,6501911,6520642,6402045
5,0,0,0,6723958,6698662,6577947,6623408,6554936,6606112,6597152,6577719,6659234,6552459,6650325,6589725,6502970,6614597,6587101,6517772,6559310,6514636,6533472,6414134
6,31,0,0,6710892,6685172,6564670,6609990,6541124,6593811,6584366,6564770,6645682,6538879,6636837,6576170,6489565,6601539,6573765,6504050,6545367,6501008,6520508,6401105
7,0,0,0,6723768,6697520,6577745,6623317,6554197,6607114,6597832,6577789,6659586,6551522,6650158,6589144,6503800,6614669,6586918,6517932,6558493,6515043,6534885,6414878
8,31,0,0,6711093,6684063,6565266,6610126,6541116,6593552,6585126,6564420,6645883,6537798,6636912,6575819,6490846,6601609,6574363,6503958,6544322,6501189,6521531,6401597
9,0,0,0,6723441,6697514,6577708,6622953,6554051,6606254,6597903,6577265,6659125,6550999,6649314,6589115,6503439,6614815,6587955,6517888,6557434,6514276,6534997,6414543
10,31,0,0,6711254,6684818,6565746,6611290,6541506,6593782,6585463,6565524,6646498,6538586,6636238,6576879,6491559,6601709,6573794,6504725,6545425,6501623,6521964,6401656
11,0,0,0,6724001,6697338,6577903,6623576,6554024,6606328,6598438,6577856,6659411,6551281,6649355,6589590,6504062,6613763,6586676,6517695,6558096,6514679,6534979,6415190
12,31,0,0,6711434,6683674,6565457,6610898,6541221,6593476,6586130,6564619,6646345,6537818,6636317,6576657,6491409,6600345,6573401,6505018,6545467,6501909,6521938,6402211
13,0,0,0,6723682,6696140,6577805,6623532,6553508,6605810,6598249,6577157,6659217,6550836,6649873,6589521,6503895,6613480,6587082,6517643,6558615,6515441,6535254,6414966
14,31,0,0,6711129,6684197,6565759,6611387,6541366,6593562,6586434,6565113,6646730,6537998,6637297,6577241,6491702,6601453,6574603,6505259,6545487,6502816,6522879,6402230
15,0,0,0,6723336,6696586,6577334,6623248,6553265,6605188,6598625,6577210,6659448,6550129,6649444,6589157,6503145,6613246,6586499,6516935,6557883,6514305,6534830,6414853
