rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6710339,6686470,6565716,6606654,6542225,6593297,6584209,6564649,6645293,6539201,6634805,6575319,6491378,6601236,6573501,6502829,6542721,6500339,6521374,6404408
1,0,0,0,6723858,6698936,6578725,6620532,6554857,6606968,6597794,6577752,6659138,6553042,6648253,6588962,6505135,6616119,6586391,6516476,6557622,6514172,6535335,6417843
2,31,0,0,6710687,6686392,6566179,6607438,6542227,6593667,6584435,6564907,6645643,6539725,6634437,6576134,6491925,6603379,6572287,6503974,6544190,6501374,6521522,6403634
3,0,0,0,6723125,6698779,6579103,6620433,6554241,6606958,6596953,6577152,6658303,6552601,6648033,6588997,6504460,6616463,6585824,6518047,6558208,6513849,6534370,6417143
4,31,0,0,6711256,6686724,6566625,6609365,6542682,6594320,6585514,6565779,6645469,6539890,6635082,6576911,6492189,6603357,6573985,6505292,6544844,6500755,6522261,6404628
5,0,0,0,6723357,6698867,6578630,6621947,6554724,6605787,6597049,6577648,6657168,6552057,6648508,6588944,6504874,6615073,6586319,6517732,6557046,6513367,6535050,6416552
6,31,0,0,6712421,6687100,6567394,6609878,6542482,6594091,6585135,6565876,6645698,6540423,6637913,6576772,6493482,6603914,6574409,6505514,6544532,6501311,6522635,6404642
7,0,0,0,6724833,6698880,6578913,6622503,6554293,6606187,6597449,6577655,6658525,6552007,6650069,6589294,6505247,6616567,6587357,6517944,6557602,6514401,6533770,6416994
8,31,0,0,6711960,6686134,6566546,6609364,6542482,6593899,6584491,6564809,6645401,6539495,6636854,6575427,6492115,6603566,6573830,6504911,6543621,6500309,6520744,6404190
9,0,0,0,6724652,6698291,6578565,6621501,6555086,6606534,6597935,6577457,6658151,6551699,6649652,6588628,6504354,6615029,6586892,6518029,6557661,6513004,6534020,6417557
10,31,0,0,6711777,6686666,6566292,6609075,6542757,6594392,6585462,6565120,6645809,6539008,6637189,6576626,6492239,6602522,6574336,6505501,6544822,6501343,6521486,6405224
11,0,0,0,6723800,6698572,6578637,6621567,6554939,6606183,6597702,6577419,6657851,6551482,6648649,6588920,6504551,6615239,6586638,6517872,6557716,6513522,6534780,6417133
12,31,0,0,6711961,6686920,6567253,6609994,6543273,6594569,6585686,6565557,6645989,6539631,6636614,6576916,6492348,6603238,6573993,6505348,6544897,6501591,6522435,6405202
13,0,0,0,6725157,6699214,6579374,6623415,6555345,6606612,6598190,6578214,6658276,6553015,6649253,6589522,6504753,6614815,6586162,6518231,6558223,6514662,6535047,6416856
14,31,0,0,6712974,6687013,6566811,6610776,6543295,6594846,6585815,6565448,6645657,6540433,6636626,6577033,6492442,6602278,6574143,6505274,6545954,6501331,6522475,6404475
15,0,0,0,6724452,6698873,6578263,6622176,6554895,6606592,6598334,6577315,6657536,6551910,6648774,6589268,6504303,6615194,6586499,6518450,6558718,6514184,6534951,6416848
