rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6709967,6683372,6566392,6607644,6542836,6593013,6585419,6564668,6645410,6538851,6635498,6576996,6491363,6600255,6573262,6501431,6543726,6501182,6519228,6401071
1,0,0,0,6722773,6696918,6578657,6621095,6554972,6606015,6597801,6577111,6658549,6551649,6649255,6590810,6503956,6614581,6586185,6515208,6558442,6514384,6532544,6413924
2,31,0,0,6710115,6685522,6565659,6609297,6542920,6594420,6586128,6565302,6646674,6538390,6636061,6578290,6491865,6602321,6573242,6502737,6545548,6501801,6520175,6402306
3,0,0,0,6721473,6697060,6577290,6621144,6553923,6606254,6597644,6577116,6659179,6550855,6648264,6590586,6503305,6614725,6585714,6515873,6557946,6514249,6532740,6413849
4,31,0,0,6710185,6685274,6565503,6608854,6542330,6594857,6585068,6565071,6646718,6538648,6635841,6578585,6491662,6602046,6573537,6503292,6545431,6501428,6520354,6401915
5,0,0,0,6722968,6697873,6577940,6621695,6554122,6607338,6597124,6577145,6659424,6551237,6648749,6590485,6503636,6614516,6586178,6516582,6557498,6514017,6532557,6414801
6,31,0,0,6711034,6685949,6566126,6609551,6542512,6595406,6585693,6565132,6646332,6539103,6636080,6578534,6490708,6602168,6574483,6503837,6545256,6501206,6520292,6401980
7,0,0,0,6722759,6697635,6577952,6622571,6554314,6607504,6597591,6577668,6659300,6551839,6649343,6591412,6503211,6615054,6587627,6517186,6558155,6514318,6533086,6414867
8,31,0,0,6710124,6685387,6565536,6610152,6541631,6594975,6584786,6565230,6646850,6538739,6636485,6578498,6490681,6601123,6574342,6503757,6544466,6501340,6520238,6402478
9,0,0,0,6721824,6697232,6577887,6622133,6553651,6607331,6596470,6577300,6659056,6550678,6649076,6590605,6503222,6612339,6586584,6516473,6556504,6514249,6533122,6413706
10,31,0,0,6709658,6684644,6564848,6610057,6540936,6593947,6583858,6563765,6646779,6537735,6635455,6577330,6490596,6600442,6573702,6502812,6543065,6500918,6519917,6401490
11,0,0,0,6722566,6697159,6578370,6623214,6553867,6606710,6597468,6576922,6659981,6551336,6649455,6590854,6504286,6614574,6587663,6517076,6557172,6514759,6533379,6414864
12,31,0,0,6710036,6685305,6566186,6610397,6541268,6594061,6585144,6564433,6646898,6538074,6636749,6577791,6491837,6602199,6574495,6503725,6544006,6501383,6520043,6402564
13,0,0,0,6722251,6697124,6577836,6621438,6553181,6605991,6596683,6576744,6658708,6550744,6649465,6589966,6503693,6612972,6587153,6516369,6556478,6513588,6532735,6414727
14,31,0,0,6710352,6684270,6565788,6608115,6540750,6592852,6584836,6564589,6645981,6538003,6636596,6577094,6491050,6601989,6573963,6503006,6543932,6500962,6519334,6402487
15,0,0,0,6722508,6697186,6578015,6621690,6553734,6606247,6597487,6577318,6658660,6550570,6649179,6589839,6503521,6614115,6586603,6517023,6557298,6514158,6531931,6413928
16,31,0,0,6709976,6684836,6565518,6609795,6541366,6593305,6584438,6564115,6646341,6538205,6635958,6577659,6491701,6600500,6574496,6504549,6544350,6501399,6519456,6401745
17,0,0,0,6722254,6696883,6577192,6622028,6554211,6605759,6597509,6576209,6658748,6550782,6649127,6590328,6503801,6613651,6586523,6516900,6557796,6513723,6531662,6413998
18,31,0,0,6709200,6684549,6564697,6609183,6542414,6593344,6584488,6564209,6645787,6538103,6635807,6577710,6490934,6600152,6573096,6503169,6544342,6500863,6519331,6401210
19,0,0,0,6722377,6697396,6578039,6621345,6554639,6606241,6597950,6577120,6659088,6550701,6649456,6590659,6503495,6612657,6586770,6517165,6558041,6514133,6533219,6414471
20,31,0,0,6710493,6685561,6566041,6609889,6542650,6594177,6586256,6565109,6646882,6538211,6636972,6578675,6491614,6601156,6574195,6505160,6545117,6501841,6521272,6402699
21,0,0,0,6722567,6697558,6578307,6622494,6553809,6606773,6598058,6577511,6659519,6551471,6649312,6590876,6503126,6613708,6586924,6517612,6558411,6514578,6533498,6414936
22,31,0,0,6710065,6685733,6565981,6609885,6542263,6594882,6586053,6565440,6647261,6538637,6636007,6578205,6491778,6601056,6574634,6504577,6545176,6501910,6521044,6402544
23,0,0,0,6722966,6697896,6578145,6622145,6555154,6607041,6599214,6577959,6659645,6551332,6648505,6590763,6503972,6613976,6588098,6517594,6558465,6515162,6534676,6415615
24,31,0,0,6709723,6684483,6565665,6608176,6541175,6593832,6586210,6564828,6646501,6538331,6635073,6577222,6491023,6600555,6573325,6504182,6544365,6501598,6519466,6402294
25,0,0,0,6722718,6696635,6577755,6621016,6554299,6606622,6599396,6577418,6659382,6550691,6648806,6589997,6503648,6613800,6586807,6517337,6557749,6514647,6532747,6415477
26,31,0,0,6710289,6684557,6565469,6609870,6542570,6594040,6587170,6565923,6647184,6538557,6636082,6577842,6491553,6601188,6574244,6504379,6544980,6501651,6520618,6403398
27,0,0,0,6721411,6696114,6577351,6621723,6554001,6605793,6598537,6577786,6658667,6550578,6648115,6590330,6503719,6613653,6586131,6517023,6557707,6513858,6532617,6415371
28,31,0,0,6709381,6683742,6565901,6609192,6541874,6593692,6586818,6565566,6645952,6538113,6636042,6577977,6491303,6601270,6573916,6504286,6544394,6501614,6520299,6402664
29,0,0,0,6721347,6696031,6576938,6621370,6553462,6605990,6598072,6577475,6658596,6550417,6647625,6590112,6502663,6612871,6585880,6516469,6556773,6513378,6532581,6413899
30,31,0,0,6709835,6683886,6565425,6609646,6542249,6594410,6586064,6565210,6646510,6538238,6635637,6577446,6490962,6600630,6573429,6504250,6544296,6501235,6520156,6401863
31,0,0,0,6722230,6696336,6577167,6622336,6555017,6606637,6598714,6577584,6658996,6551317,6649109,6590306,6503717,6613139,6587384,6517193,6557892,6513287,6533785,6414386
32,31,0,0,6710103,6685454,6566312,6610078,6542386,6594635,6585729,6565290,6647016,6538429,6635966,6577808,6490985,6601450,6574838,6505076,6545010,6500917,6521224,6402642
33,0,0,0,6721821,6697498,6578567,6622115,6554767,6606581,6598653,6577664,6659818,6551377,6648585,6590082,6503206,6612952,6587089,6517287,6557197,6514180,6533993,6414528
