rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6711049,6684392,6567803,6609920,6543346,6594020,6586337,6566314,6646046,6538732,6635917,6575323,6491075,6599281,6573637,6503994,6545625,6503181,6520684,6403310
1,0,1,1,6722952,6696455,6579862,6622750,6555296,6607837,6598717,6579154,6659531,6551808,6649008,6587946,6504316,6612998,6586581,6517407,6558021,6515266,6533722,6415299
2,31,1,1,6710992,6684074,6567753,6610654,6543578,6596067,6585881,6566372,6646880,6539626,6635872,6575693,6491820,6600684,6574425,6504321,6545035,6502600,6521224,6402428
3,0,1,1,6723769,6696831,6580299,6623410,6555932,6608280,6598597,6578894,6659378,6551840,6648869,6588647,6503972,6613037,6587634,6517472,6558725,6515798,6534766,6414920
4,31,1,1,6711645,6684988,6567290,6610782,6543872,6595631,6585239,6567045,6646869,6539493,6636281,6575932,6491925,6600565,6574643,6504956,6545342,6502551,6522499,6402654
5,0,1,1,6723737,6696888,6578797,6621814,6555863,6607571,6598502,6579239,6659192,6552204,6648464,6588257,6504309,6613228,6587180,6517610,6557668,6515409,6535207,6414170
6,31,1,1,6710714,6684385,6566167,6609112,6543264,6594549,6585039,6566077,6646012,6538054,6633732,6574791,6491133,6599814,6574307,6503969,6543463,6501673,6521408,6400657
7,0,1,1,6723277,6697782,6579580,6622909,6556087,6607622,6599035,6579045,6659880,6552115,6647856,6588011,6503653,6613214,6587288,6517820,6557421,6515226,6534587,6413929
8,31,1,1,6711509,6686216,6566943,6610512,6542950,6594837,6587306,6566966,6647311,6538899,6635067,6575326,6491859,6600743,6574758,6504918,6544341,6502044,6521741,6401768
9,0,1,1,6723747,6697757,6578331,6623063,6554373,6607080,6599111,6578955,6659262,6550942,6646967,6588161,6503683,6613345,6586595,6517746,6557619,6514866,6534202,6414278
10,31,1,1,6711526,6685629,6566751,6611324,6542998,6595481,6586911,6567032,6647219,6539012,6635150,6575876,6491668,6600608,6574478,6504674,6544624,6502952,6521825,6401972
11,0,1,1,6724914,6698209,6579800,6624334,6556602,6609105,6599865,6580146,6660826,6552288,6649091,6589809,6505090,6614497,6588580,6518545,6558330,6517217,6534824,6415900
12,31,1,1,6711559,6685645,6567268,6611808,6544038,6595505,6586723,6567082,6647248,6538895,6636102,6576489,6492698,6601169,6575098,6504825,6545100,6503009,6521983,6402493
13,0,1,1,6724462,6698070,6579652,6624513,6556291,6607985,6599519,6580075,6660020,6551722,6649690,6588849,6504690,6613924,6587261,6517253,6558382,6516258,6534937,6415032
14,31,1,1,6711812,6685001,6567294,6612367,6543601,6595420,6587125,6567334,6647266,6539203,6635712,6576329,6492169,6601359,6575004,6504909,6545518,6503891,6521764,6402782
15,0,1,1,6723978,6697607,6579479,6624628,6555729,6608591,6599603,6579929,6660295,6551328,6648333,6588773,6504702,6614484,6587889,6518266,6558331,6516408,6534772,6415508
16,31,1,1,6711793,6686057,6567527,6612602,6543623,6596522,6587561,6568132,6647884,6539498,6636367,6577043,6493016,6601395,6575024,6505555,6545659,6503788,6522471,6403660
17,0,1,1,6724060,6697856,6579296,6623778,6555004,6608304,6599982,6579842,6660309,6551521,6648773,6589329,6505009,6614071,6586891,6518402,6557322,6516193,6534494,6415625
18,31,1,1,6709773,6684376,6566656,6610176,6542249,6594794,6586813,6565936,6647170,6538236,6635227,6575979,6491132,6601344,6573383,6505320,6543716,6502531,6520745,6402472
19,0,1,1,6722422,6697117,6579317,6622645,6554741,6607645,6599388,6579223,6660386,6551834,6648693,6589011,6504497,6614127,6587240,6518023,6557533,6516529,6533756,6415127
20,31,1,1,6710016,6685061,6566744,6610561,6542664,6594613,6587166,6565890,6647385,6539025,6635019,6576001,6491451,6600652,6573521,6504644,6544794,6502833,6521355,6402090
21,0,1,1,6722108,6697733,6579672,6623898,6554607,6607827,6599653,6579387,6660115,6552286,6648676,6588819,6504919,6613862,6586858,6517624,6557658,6516262,6534762,6414873
22,31,1,1,6710259,6685292,6567705,6611723,6542868,6595862,6587115,6567149,6648061,6539963,6635672,6576748,6492681,6601012,6573686,6504403,6544212,6503363,6522202,6402401
23,0,1,1,6722453,6696826,6579399,6623269,6554989,6608203,6599670,6579053,6660467,6552827,6648084,6589169,6504659,6613617,6586429,6516979,6557478,6515590,6534142,6415460
