rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6709363,6683673,6566617,6606605,6541971,6593293,6584395,6564159,6644572,6538610,6635049,6573264,6489854,6600909,6572865,6502466,6541085,6501462,6520869,6400775
1,0,1,1,6722170,6696417,6578829,6620062,6553841,6606101,6596907,6576864,6657559,6551634,6648410,6586316,6503678,6615194,6585231,6515830,6554805,6514282,6534182,6413587
2,31,1,1,6709677,6685456,6567651,6609458,6542205,6594099,6585202,6565238,6645513,6540127,6635395,6574385,6492159,6603079,6574412,6504140,6542907,6501337,6521440,6401745
3,0,1,1,6721794,6696748,6578817,6621158,6553376,6606311,6597533,6576971,6657776,6551470,6648480,6586737,6503953,6614195,6586353,6516611,6555899,6513894,6534151,6413433
4,31,1,1,6710263,6684438,6566326,6609361,6541329,6594002,6585474,6564746,6645781,6538706,6635484,6574407,6492306,6600540,6573325,6503516,6543006,6500598,6521950,6401242
5,0,1,1,6722063,6696989,6577968,6621691,6553750,6606747,6598206,6576848,6658423,6551144,6648102,6587272,6504931,6613971,6585758,6516986,6555981,6513855,6535137,6413076
6,31,1,1,6710024,6684920,6565197,6609612,6541026,6594483,6586282,6564382,6645760,6538813,6634928,6574382,6492566,6601140,6573332,6504107,6542456,6500717,6521557,6400945
7,0,1,1,6722092,6696623,6577118,6621476,6552804,6606233,6598562,6577034,6658021,6552001,6647767,6586965,6504021,6613748,6585578,6516691,6555132,6513130,6534386,6413001
8,31,1,1,6710866,6684457,6565794,6609372,6541223,6593919,6586312,6564921,6646030,6539277,6635030,6573957,6491186,6601487,6573017,6504434,6542224,6500615,6522321,6401204
9,0,1,1,6722010,6696322,6577049,6620392,6553205,6606207,6597988,6576608,6658248,6551503,6647828,6586044,6502937,6613959,6585594,6516598,6555061,6512368,6534694,6413255
10,31,1,1,6709585,6684545,6565032,6608147,6541524,6593270,6585532,6564263,6645816,6538904,6635041,6574371,6490946,6601018,6572262,6503822,6541812,6500406,6522577,6401251
11,0,1,1,6721807,6696562,6577666,6620422,6554322,6606132,6598302,6576828,6658771,6552166,6647981,6587326,6504229,6614304,6585489,6517030,6556295,6513209,6535551,6414368
12,31,1,1,6709389,6684145,6564951,6607863,6541301,6593192,6585090,6564367,6645829,6538333,6634948,6573855,6491180,6601159,6571739,6503976,6542513,6500746,6521984,6401659
13,0,1,1,6722024,6696216,6577534,6621302,6553800,6605061,6598124,6576544,6658201,6551532,6648151,6587008,6503659,6613467,6586112,6517135,6556174,6513874,6534913,6414194
14,31,1,1,6709225,6683836,6564815,6609022,6541790,6592338,6585811,6563900,6645139,6538233,6634732,6574043,6490937,6601406,6573217,6503589,6542920,6500519,6520950,6401826
15,0,1,1,6722107,6696989,6578284,6622080,6554379,6605667,6598622,6577148,6659183,6551346,6648083,6586946,6503870,6614735,6585868,6517309,6556275,6513866,6534861,6415096
16,31,1,1,6709792,6684834,6565931,6609938,6542110,6593279,6586187,6564522,6646389,6538880,6635456,6574682,6491007,6601722,6572014,6504286,6542407,6500903,6522163,6402277
17,0,1,1,6722069,6697328,6579131,6622357,6555000,6606532,6599318,6577453,6659325,6552504,6648442,6587795,6504472,6614463,6584744,6517851,6556109,6514378,6535257,6414802
18,31,1,1,6708607,6683413,6565686,6608383,6541445,6593233,6585804,6564294,6645992,6538772,6634116,6574312,6490343,6601286,6572330,6504330,6542176,6500356,6521485,6401392
19,0,1,1,6722159,6695838,6578050,6622171,6553475,6606128,6598469,6577260,6658869,6551454,6647487,6587500,6503074,6613023,6585374,6517456,6555082,6513258,6534915,6415402
20,31,1,1,6710260,6684114,6566684,6609822,6542185,6593990,6586638,6564708,6646638,6539305,6635358,6575362,6491341,6601564,6572525,6504816,6542742,6501225,6522707,6403681
21,0,1,1,6722010,6696688,6577736,6621433,6554445,6605742,6598612,6576504,6658618,6551762,6647936,6587749,6502969,6614056,6586161,6517492,6555074,6513878,6535355,6415374
22,31,1,1,6710618,6685544,6566023,6609774,6542140,6594261,6586637,6565031,6646054,6538903,6635147,6575169,6491679,6602302,6573958,6504409,6542605,6501492,6523311,6403337
23,0,1,1,6722405,6697117,6577461,6621764,6554648,6606028,6598278,6576440,6657636,6551363,6647733,6587640,6503394,6614004,6586479,6517040,6555180,6513598,6535750,6415670
24,31,1,1,6709147,6685107,6564403,6608682,6542138,6593130,6585491,6563870,6644935,6538346,6635072,6574399,6490790,6601252,6572766,6504446,6542110,6500632,6522243,6402601
25,0,1,1,6721662,6697271,6577340,6621380,6554637,6605587,6598623,6576837,6657933,6551731,6648604,6587388,6503728,6613934,6586155,6518012,6555210,6513485,6535636,6415426
26,31,1,1,6709536,6684431,6564953,6608773,6541486,6592478,6586390,6564379,6645416,6537996,6635509,6574957,6490421,6601302,6573349,6504808,6542014,6499863,6521557,6402498
27,0,1,1,6722166,6697211,6576959,6621172,6553965,6605025,6599324,6576801,6657992,6550890,6648486,6587635,6502757,6613879,6585908,6517526,6555425,6513137,6534448,6415027
28,31,1,1,6709009,6685199,6564771,6608675,6541709,6593090,6586030,6564728,6645665,6538417,6635695,6575237,6490754,6601288,6573589,6504650,6542615,6500449,6521879,6402817
29,0,1,1,6721996,6697159,6577142,6620455,6553387,6605626,6597935,6576979,6657729,6551303,6648323,6586938,6503384,6613654,6585650,6516757,6555602,6513231,6534220,6414592
30,31,1,1,6710026,6685401,6564704,6608338,6541308,6593270,6586155,6565475,6645554,6538226,6634893,6574914,6491366,6601968,6571747,6504167,6542158,6500845,6521519,6402698
31,0,1,1,6721803,6697013,6576971,6620846,6552540,6605831,6598115,6577373,6657488,6550244,6647442,6587332,6503095,6613200,6584901,6516469,6554313,6513171,6533852,6413910
32,31,1,1,6709302,6685180,6565295,6609282,6540609,6593928,6587024,6565760,6645420,6537702,6635512,6574721,6490978,6601524,6573340,6504262,6542141,6500721,6521979,6401874
33,0,1,1,6721768,6696825,6576813,6621325,6552870,6605999,6598433,6577576,6658323,6550386,6647999,6586776,6503251,6613776,6586859,6516628,6554987,6513306,6534607,6414985
