rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6713351,6687805,6568620,6609033,6543056,6595247,6589513,6565924,6645857,6538200,6636617,6577272,6489404,6603345,6573573,6505375,6543526,6501020,6522652,6403858
1,0,1,-1,6725512,6701058,6580946,6621636,6555921,6607451,6602183,6578790,6659637,6550973,6649513,6590871,6502671,6616414,6587378,6519520,6557952,6513565,6536006,6415828
2,31,1,-1,6714174,6689329,6570300,6610392,6544534,6596022,6590897,6566676,6647807,6538995,6637630,6579159,6490911,6604489,6574462,6507025,6545607,6502239,6523742,6404155
3,0,1,-1,6725370,6701246,6580245,6622258,6555503,6607583,6602256,6578155,6659253,6550991,6649892,6590772,6502467,6615766,6587126,6518836,6557691,6513932,6536248,6415913
4,31,1,-1,6713592,6689089,6568021,6610670,6543972,6594575,6590546,6566421,6647265,6538342,6637258,6578386,6490406,6602811,6574657,6506076,6544117,6501733,6524002,6402892
5,0,1,-1,6726440,6701878,6580522,6624191,6556508,6606286,6603375,6578533,6659914,6551670,6650495,6592029,6503943,6615810,6587184,6519115,6557265,6514728,6536726,6415333
6,31,1,-1,6713843,6688981,6567932,6611064,6543318,6593911,6590764,6566549,6647160,6538787,6637676,6578826,6491366,6603144,6573724,6505645,6544022,6501627,6523236,6402923
7,0,1,-1,6726598,6701471,6580927,6622735,6555471,6607463,6603168,6579148,6659507,6551465,6650872,6591063,6504043,6615937,6586276,6518620,6557198,6514371,6536658,6415924
8,31,1,-1,6714567,6688672,6568308,6610268,6542616,6594591,6589963,6566293,6646615,6538105,6638313,6578491,6491489,6603359,6573602,6505221,6544026,6501138,6524361,6403230
9,0,1,-1,6727828,6701418,6581095,6623767,6555865,6607652,6603132,6579448,6660554,6551230,6651191,6591474,6504727,6616115,6587712,6519065,6557351,6514392,6538151,6415827
10,31,1,-1,6714981,6689249,6569196,6610959,6543775,6595262,6590536,6567301,6648077,6538740,6638389,6578203,6492436,6603289,6574868,6506217,6544216,6502147,6524176,6402590
11,0,1,-1,6726809,6701379,6581194,6624261,6555914,6607150,6602332,6579420,6660265,6551695,6650775,6591450,6503998,6615464,6587322,6518900,6557208,6514270,6537309,6414776
12,31,1,-1,6714420,6688890,6569107,6610786,6543059,6595215,6589947,6566770,6647133,6538861,6637967,6578506,6491697,6603057,6574093,6505156,6545097,6500881,6524186,6402560
13,0,1,-1,6726771,6700763,6581328,6622747,6554529,6606901,6601614,6578901,6659092,6551132,6650508,6590555,6504310,6616098,6586425,6517353,6557229,6513552,6536319,6415046
14,31,1,-1,6713769,6688544,6568808,6611157,6542833,6594928,6589557,6565653,6646649,6538004,6636652,6578096,6491497,6603539,6573817,6504059,6543386,6500273,6522947,6402328
15,0,1,-1,6727194,6702249,6582281,6624287,6555331,6607931,6602937,6578793,6660230,6551390,6650805,6591770,6505112,6617266,6587832,6517984,6557634,6513881,6537267,6416299
