rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,-1,6713620,6690350,6568492,6610644,6543650,6597535,6590503,6566372,6648826,6540103,6637544,6578973,6492280,6604420,6572730,6507384,6545090,6501518,6522961,6403621
1,0,0,-1,6726126,6701941,6580340,6624411,6555024,6609991,6602757,6579044,6661625,6552402,6650289,6590954,6504552,6616828,6585498,6520879,6558746,6514558,6535938,6416049
2,31,0,-1,6714458,6690213,6569525,6612328,6543285,6598245,6590916,6567451,6649203,6540270,6638186,6578832,6492506,6605443,6572990,6508515,6546298,6502542,6523847,6404215
3,0,0,-1,6726246,6702350,6581256,6624051,6555942,6610267,6602905,6579297,6661136,6552834,6651368,6590443,6504599,6617722,6585227,6520738,6558942,6514547,6536255,6416551
4,31,0,-1,6714503,6690237,6569930,6612683,6543832,6597703,6590632,6567401,6649280,6540283,6638922,6578581,6492054,6605808,6574021,6508318,6546318,6502419,6524113,6404817
5,0,0,-1,6726719,6702392,6581467,6624742,6555082,6609719,6603162,6579762,6661560,6553103,6651675,6592177,6505144,6617466,6586482,6520396,6558979,6514693,6536888,6416691
6,31,0,-1,6714699,6690664,6568951,6611713,6543493,6598009,6590322,6567494,6648895,6540426,6639168,6579689,6492034,6604795,6573833,6507872,6545693,6501852,6523947,6404669
7,0,0,-1,6728091,6703231,6581705,6624341,6556257,6610634,6603665,6579483,6661976,6553438,6652082,6592558,6505409,6618295,6587526,6520685,6558975,6514790,6537285,6417561
8,31,0,-1,6714781,6690144,6568999,6611804,6543917,6597195,6590500,6567159,6648886,6540747,6638296,6578960,6491903,6604866,6573239,6506671,6544882,6501222,6523625,6404034
9,0,0,-1,6727892,6703455,6580800,6624479,6556222,6609256,6602475,6579644,6661458,6553647,6650934,6591699,6504846,6617247,6586459,6519625,6558038,6513952,6536623,6416908
10,31,0,-1,6715986,6690821,6569479,6612431,6544052,6597164,6591137,6567406,6649380,6540352,6638251,6579672,6492138,6605026,6574171,6506987,6545644,6501232,6523777,6404776
11,0,0,-1,6727921,6702730,6580808,6624228,6556494,6609888,6603429,6579046,6661349,6552978,6651171,6591808,6503923,6617528,6586241,6519578,6558190,6513994,6535860,6416745
12,31,0,-1,6715955,6690502,6569017,6613014,6544536,6598298,6590603,6567033,6649021,6540783,6637757,6579640,6492067,6604986,6574398,6506491,6546368,6501758,6523096,6404528
13,0,0,-1,6728603,6703706,6581416,6625854,6556811,6610865,6603075,6579827,6661908,6553976,6651921,6592809,6505268,6618277,6587298,6520440,6559715,6514923,6536744,6417218
14,31,0,-1,6715311,6690718,6568893,6613323,6543803,6598393,6590475,6566592,6648965,6540475,6638157,6579206,6492025,6605268,6574071,6506832,6546396,6501900,6523225,6404418
15,0,0,-1,6727909,6702994,6581500,6625902,6556818,6610425,6603796,6579495,6661680,6552822,6651213,6591877,6505222,6617840,6587059,6520192,6559360,6514754,6537022,6417186
16,31,0,-1,6715602,6690056,6568906,6613013,6543977,6596819,6590529,6566319,6649196,6539489,6637913,6578894,6491814,6604135,6573991,6507436,6545522,6501709,6523341,6404333
17,0,0,-1,6728208,6702232,6581369,6625222,6555569,6609239,6603022,6579123,6662311,6552539,6651008,6592150,6504712,6616985,6586873,6520722,6558770,6514768,6535707,6416837
18,31,0,-1,6715490,6689788,6569160,6613199,6543165,6597718,6591041,6566945,6649690,6540230,6637705,6579338,6492010,6604428,6573551,6507582,6545003,6501316,6522960,6404391
19,0,0,-1,6727614,6702049,6581119,6625443,6555962,6610725,6603513,6579366,6661892,6552707,6650780,6592286,6504578,6616754,6585857,6520190,6558421,6514456,6535618,6416885
20,31,0,-1,6714763,6689836,6568944,6612772,6543186,6597824,6590550,6566532,6648839,6539544,6637382,6579751,6491273,6603690,6573121,6506736,6544881,6501498,6522614,6403926
21,0,0,-1,6727648,6702072,6580917,6625298,6555080,6610503,6603213,6578569,6661134,6552799,6650794,6592806,6503600,6616658,6586847,6519961,6557206,6514482,6534842,6416360
22,31,0,-1,6714918,6689374,6568353,6612470,6543224,6597570,6590733,6565811,6648074,6539942,6637301,6579836,6491287,6603934,6574243,6506753,6543978,6501876,6521726,6403709
23,0,0,-1,6727038,6702592,6580569,6624762,6555411,6610481,6603444,6578432,6661012,6551285,6650370,6591850,6504280,6616951,6587527,6519257,6557710,6514769,6535087,6416333
24,31,0,-1,6715010,6690513,6568790,6612527,6543258,6597581,6590615,6566428,6648932,6538981,6638095,6579926,6491823,6604481,6575010,6506221,6545096,6501893,6522658,6403532
