rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6714229,6687498,6568826,6609074,6543094,6596140,6590010,6566471,6647978,6539399,6639420,6578396,6492093,6602754,6572357,6507201,6544193,6501592,6522973,6403112
1,0,1,-1,6727675,6699943,6581403,6623282,6555410,6608238,6601916,6579240,6661589,6551807,6651756,6592632,6506241,6616425,6586355,6520916,6558458,6514895,6536830,6416051
2,31,1,-1,6716362,6687530,6569208,6611294,6543463,6596364,6590122,6566996,6648740,6539128,6638813,6579311,6493850,6603922,6573591,6507569,6545653,6501996,6523915,6403517
3,0,1,-1,6728110,6699757,6581634,6623740,6555803,6609019,6602206,6580090,6661188,6552235,6651919,6592856,6506523,6617707,6587287,6520513,6558974,6514787,6536618,6416619
4,31,1,-1,6715144,6687067,6569075,6611022,6543146,6596015,6590052,6567180,6648549,6539570,6639465,6580494,6494200,6604137,6573875,6507958,6545764,6501725,6523923,6404065
5,0,1,-1,6727310,6699477,6581361,6623502,6555247,6608563,6602551,6579741,6660568,6552601,6652362,6593217,6506579,6617629,6586379,6521663,6558724,6514440,6537001,6415894
6,31,1,-1,6715778,6686550,6569141,6611981,6543512,6596373,6591066,6567416,6647848,6540342,6639175,6580581,6494531,6603941,6573957,6508506,6545660,6501552,6524230,6404172
7,0,1,-1,6728729,6699697,6582124,6624890,6555987,6609209,6603771,6580147,6661187,6552831,6651967,6593295,6507350,6617518,6587111,6521822,6558468,6514843,6538070,6417368
8,31,1,-1,6716787,6687081,6569584,6612409,6544347,6596735,6591753,6568281,6648937,6539866,6640399,6580610,6495075,6605320,6574919,6509637,6545888,6502027,6524947,6405351
9,0,1,-1,6729651,6700621,6582729,6625716,6558175,6610132,6604193,6581953,6662902,6553521,6653622,6594558,6508621,6618611,6588504,6523625,6559845,6516772,6538930,6418044
