rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,1023,74925,74542,73743,73747,74299,67875,66786,67269,66911,66769,75210,74471,73924,74428,74084,64491,63742,63940,64369,63793
1,0,0,1023,78518,78104,77233,77220,77855,70741,69643,70167,69775,69630,78830,78070,77552,78027,77641,67313,66550,66777,67199,66625
2,31,0,1023,74981,74574,73786,73773,74364,67908,66824,67286,66946,66803,75244,74510,73963,74467,74113,64524,63763,63974,64401,63823
3,0,0,1023,78514,78110,77231,77211,77872,70738,69643,70166,69787,69632,78841,78079,77537,78038,77648,67322,66564,66788,67212,66624
4,31,0,1023,74978,74589,73796,73780,74372,67917,66832,67295,66957,66807,75244,74510,73966,74486,74114,64520,63769,63980,64401,63830
5,0,0,1023,78509,78110,77229,77202,77874,70736,69636,70169,69773,69617,78826,78068,77540,78045,77634,67316,66555,66772,67199,66616
6,31,0,1023,74962,74574,73772,73751,74356,67880,66814,67283,66945,66788,75226,74497,73947,74473,74097,64507,63757,63953,64387,63806
7,0,0,1023,78520,78098,77225,77205,77859,70727,69634,70161,69784,69627,78823,78075,77540,78039,77648,67309,66553,66767,67203,66623
8,31,0,1023,74981,74567,73769,73749,74352,67884,66808,67279,66946,66800,75213,74497,73936,74464,74110,64510,63748,63953,64386,63809
9,0,0,1023,78500,78093,77214,77191,77846,70724,69620,70148,69772,69631,78794,78057,77521,78024,77626,67304,66538,66758,67194,66614
10,31,0,1023,74972,74580,73777,73759,74367,67893,66823,67291,66964,66814,75217,74501,73951,74474,74111,64522,63760,63957,64406,63823
11,0,0,1023,78523,78108,77233,77205,77876,70733,69642,70163,69800,69642,78796,78076,77549,78040,77639,67319,66560,66765,67216,66623
12,31,0,1023,74973,74577,73778,73745,74366,67894,66811,67279,66954,66806,75209,74496,73940,74465,74094,64509,63751,63944,64397,63819
13,0,0,1023,78528,78117,77251,77214,77895,70748,69647,70165,69793,69653,78819,78079,77562,78046,77638,67320,66553,66761,67221,66636
14,31,0,1023,74965,74563,73774,73754,74365,67903,66819,67281,66948,66818,75199,74484,73945,74469,74086,64507,63753,63943,64396,63818
15,0,0,1023,78532,78095,77237,77211,77868,70738,69635,70168,69792,69646,78814,78067,77553,78040,77635,67319,66558,66764,67225,66625
16,31,0,1023,74985,74566,73783,73756,74364,67903,66821,67292,66960,66817,75217,74495,73960,74474,74101,64516,63765,63964,64424,63817
17,0,0,1023,78535,78102,77242,77206,77884,70742,69649,70174,69800,69661,78823,78071,77549,78050,77643,67322,66559,66773,67232,66630
18,31,0,1023,74995,74571,73776,73752,74375,67906,66832,67294,66958,66823,75218,74502,73973,74482,74106,64530,63757,63959,64415,63822
19,0,0,1023,78519,78090,77240,77186,77874,70736,69640,70158,69789,69648,78799,78059,77538,78034,77624,67311,66541,66748,67215,66619
20,31,0,1023,74980,74573,73789,73756,74368,67910,66823,67298,66962,66824,75218,74489,73963,74485,74095,64516,63752,63948,64411,63828
21,0,0,1023,78515,78114,77249,77216,77885,70752,69647,70172,69800,69662,78821,78071,77564,78058,77636,67328,66554,66764,67225,66638
22,31,0,1023,74968,74581,73795,73763,74367,67911,66831,67302,66957,66837,75222,74500,73959,74487,74100,64531,63764,63963,64414,63832
23,0,0,1023,78503,78077,77230,77182,77851,70734,69633,70162,69774,69641,78787,78064,77549,78036,77618,67302,66541,66755,67219,66617
24,31,0,1023,74968,74571,73786,73755,74367,67906,66824,67296,66948,66824,75205,74509,73967,74486,74100,64510,63754,63952,64413,63825
25,0,0,1023,78522,78100,77248,77207,77873,70751,69652,70168,69789,69658,78805,78081,77557,78059,77640,67317,66555,66759,67217,66625
26,31,0,1023,74966,74570,73776,73762,74362,67908,66827,67284,66955,66825,75207,74507,73979,74492,74101,64516,63763,63947,64404,63823
27,0,0,1023,78537,78120,77251,77222,77896,70773,69669,70182,69812,69669,78829,78094,77583,78082,77664,67334,66575,66783,67246,66659
28,31,0,1023,74989,74582,73791,73775,74376,67924,66837,67301,66970,66842,75231,74511,73989,74499,74116,64522,63781,63979,64433,63839
29,0,0,1023,78521,78105,77233,77212,77877,70750,69652,70174,69797,69661,78813,78071,77574,78050,77641,67314,66561,66772,67229,66651
30,31,0,1023,74983,74583,73787,73773,74374,67914,66838,67304,66955,66834,75224,74511,73983,74495,74110,64523,63766,63963,64412,63842
31,0,0,1023,78520,78097,77239,77211,77868,70741,69652,70168,69790,69654,78811,78074,77565,78048,77635,67318,66556,66754,67218,66650
32,31,0,1023,74975,74571,73788,73756,74361,67908,66833,67290,66959,66828,75225,74508,73969,74490,74094,64514,63765,63950,64411,63839
33,0,0,1023,78527,78099,77256,77219,77882,70755,69673,70182,69797,69667,78836,78089,77574,78066,77652,67324,66575,66761,67234,66653
34,31,0,1023,74979,74581,73794,73778,74381,67921,66854,67310,66979,66838,75242,74518,73971,74506,74114,64530,63782,63961,64425,63855
