rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1023,74907,74548,73740,73729,74294,67873,66747,67257,66902,66742,75187,74467,73925,74453,74058,64455,63742,63921,64348,63789
1,0,1,1023,78499,78111,77245,77209,77843,70732,69606,70148,69757,69601,78812,78081,77555,78049,77628,67281,66557,66757,67176,66622
2,31,1,1023,74935,74575,73771,73737,74322,67878,66771,67260,66928,66764,75193,74498,73945,74461,74061,64476,63757,63940,64369,63819
3,0,1,1023,78482,78107,77231,77196,77842,70727,69601,70140,69773,69598,78793,78067,77536,78026,77610,67277,66553,66766,67177,66627
4,31,1,1023,74925,74584,73768,73747,74334,67891,66787,67267,66944,66761,75194,74503,73944,74461,74076,64480,63764,63957,64365,63817
5,0,1,1023,78474,78098,77225,77198,77839,70723,69603,70137,69779,69591,78784,78065,77527,78026,77611,67273,66560,66761,67184,66613
6,31,1,1023,74926,74551,73769,73740,74326,67882,66777,67262,66931,66762,75181,74493,73934,74458,74073,64473,63759,63949,64367,63804
7,0,1,1023,78494,78108,77239,77191,77845,70720,69617,70145,69763,69596,78789,78071,77543,78031,77620,67276,66544,66755,67185,66611
8,31,1,1023,74944,74565,73769,73745,74331,67874,66789,67263,66930,66764,75184,74485,73937,74471,74085,64478,63760,63940,64382,63812
9,0,1,1023,78472,78098,77218,77184,77826,70714,69602,70138,69757,69594,78768,78045,77531,78028,77614,67268,66548,66742,67179,66607
10,31,1,1023,74930,74565,73758,73730,74320,67888,66785,67260,66935,66769,75184,74472,73938,74461,74078,64467,63755,63948,64378,63809
11,0,1,1023,78504,78118,77229,77198,77851,70729,69629,70142,69785,69609,78802,78070,77539,78038,77643,67285,66557,66767,67204,66613
12,31,1,1023,74950,74592,73767,73746,74334,67886,66813,67274,66949,66780,75195,74497,73945,74479,74097,64482,63766,63962,64385,63821
13,0,1,1023,78476,78102,77217,77187,77838,70730,69629,70139,69776,69597,78770,78060,77531,78024,77623,67277,66550,66764,67186,66606
14,31,1,1023,74924,74578,73744,73741,74325,67877,66795,67265,66930,66760,75161,74486,73922,74455,74080,64467,63749,63950,64378,63802
15,0,1,1023,78485,78109,77216,77182,77845,70720,69622,70141,69765,69601,78775,78048,77522,78029,77620,67276,66555,66760,67187,66613
16,31,1,1023,74963,74604,73768,73758,74339,67897,66817,67275,66950,66778,75200,74492,73945,74474,74097,64479,63773,63964,64396,63808
