rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,1023,74895,74544,73732,73726,74325,67880,66777,67288,66936,66763,75195,74506,73901,74446,74058,64478,63769,63950,64378,63813
1,0,0,1023,78474,78085,77213,77189,77870,70733,69629,70188,69802,69612,78815,78103,77521,78029,77623,67299,66589,66770,67215,66648
2,31,0,1023,74931,74560,73757,73744,74361,67899,66816,67316,66979,66787,75213,74538,73932,74458,74091,64498,63789,63959,64403,63844
3,0,0,1023,78478,78102,77224,77189,77867,70742,69644,70192,69822,69620,78816,78116,77536,78027,77616,67298,66579,66776,67223,66648
4,31,0,1023,74933,74558,73762,73742,74364,67887,66810,67320,66984,66789,75214,74538,73944,74467,74074,64490,63792,63963,64413,63839
5,0,0,1023,78483,78062,77212,77189,77876,70726,69639,70198,69818,69629,78812,78110,77537,78032,77610,67287,66580,66766,67212,66639
6,31,0,1023,74949,74555,73768,73749,74373,67895,66824,67335,66987,66816,75210,74541,73948,74479,74077,64495,63783,63971,64412,63850
7,0,0,1023,78484,78078,77201,77182,77857,70731,69626,70193,69803,69628,78783,78098,77516,78031,77612,67280,66571,66765,67212,66642
8,31,0,1023,74949,74575,73766,73745,74378,67904,66826,67318,66991,66807,75191,74540,73949,74465,74095,64490,63787,63972,64420,63854
9,0,0,1023,78502,78091,77227,77199,77887,70739,69649,70199,69830,69651,78806,78113,77545,78038,77625,67293,66581,66771,67239,66661
10,31,0,1023,74948,74553,73758,73743,74361,67896,66824,67306,66975,66804,75193,74536,73934,74465,74076,64486,63781,63953,64412,63837
11,0,0,1023,78482,78063,77198,77180,77861,70720,69629,70179,69805,69627,78782,78103,77515,78027,77601,67271,66569,66751,67221,66635
12,31,0,1023,74973,74586,73776,73772,74382,67916,66833,67328,67000,66827,75204,74569,73969,74485,74089,64513,63791,63959,64434,63860
13,0,0,1023,78508,78102,77212,77186,77874,70739,69640,70197,69815,69633,78784,78115,77541,78026,77609,67295,66574,66755,67228,66656
14,31,0,1023,74969,74586,73772,73754,74372,67907,66830,67326,66997,66811,75206,74559,73959,74478,74085,64503,63789,63958,64428,63859
15,0,0,1023,78488,78075,77212,77179,77858,70724,69632,70189,69813,69626,78786,78106,77530,78029,77605,67280,66566,66749,67221,66647
16,31,0,1023,74965,74573,73762,73751,74370,67902,66832,67333,67004,66811,75216,74559,73959,74486,74088,64499,63784,63962,64431,63858
17,0,0,1023,78515,78102,77208,77197,77879,70741,69657,70210,69833,69645,78828,78128,77545,78051,77626,67294,66592,66766,67247,66667
18,31,0,1023,74958,74555,73746,73740,74358,67883,66821,67326,66981,66796,75222,74542,73947,74470,74070,64484,63783,63949,64422,63841
19,0,0,1023,78525,78110,77232,77222,77895,70748,69664,70218,69834,69655,78822,78135,77557,78058,77633,67303,66598,66779,67253,66666
20,31,0,1023,74968,74566,73775,73767,74385,67910,66837,67333,66991,66816,75207,74557,73966,74480,74084,64490,63804,63973,64431,63858
21,0,0,1023,78500,78094,77227,77202,77886,70737,69649,70213,69817,69636,78803,78117,77559,78042,77622,67291,66590,66771,67233,66661
22,31,0,1023,74955,74557,73767,73750,74371,67895,66825,67334,66978,66813,75206,74544,73956,74479,74076,64497,63798,63969,64424,63842
23,0,0,1023,78523,78090,77231,77207,77892,70748,69653,70206,69816,69653,78804,78125,77552,78060,77624,67291,66592,66769,67231,66652
24,31,0,1023,74968,74572,73763,73749,74378,67914,66826,67331,66979,66819,75200,74547,73954,74490,74094,64498,63800,63961,64420,63848
25,0,0,1023,78503,78099,77219,77198,77889,70743,69656,70209,69830,69646,78795,78124,77549,78044,77638,67295,66600,66771,67241,66643
26,31,0,1023,74962,74573,73763,73750,74382,67911,66836,67343,66993,66816,75206,74555,73968,74488,74103,64495,63803,63966,64422,63847
27,0,0,1023,78508,78099,77226,77196,77890,70749,69663,70210,69815,69639,78798,78113,77555,78044,77628,67287,66595,66771,67227,66652
28,31,0,1023,74956,74570,73760,73740,74370,67896,66837,67327,66976,66797,75196,74546,73952,74487,74079,64482,63792,63959,64404,63843
29,0,0,1023,78496,78094,77210,77190,77866,70744,69648,70197,69815,69639,78793,78113,77550,78045,77616,67285,66589,66754,67222,66647
30,31,0,1023,74962,74566,73755,73743,74375,67914,66822,67317,66977,66810,75213,74547,73965,74479,74085,64485,63795,63955,64410,63839
31,0,0,1023,78512,78090,77223,77187,77889,70752,69657,70198,69812,69632,78808,78119,77563,78052,77622,67290,66590,66774,67236,66651
32,31,0,1023,74959,74550,73760,73728,74370,67897,66823,67311,66970,66793,75211,74537,73952,74477,74084,64480,63786,63953,64411,63831
33,0,0,1023,78509,78098,77220,77188,77891,70741,69650,70200,69823,69636,78815,78119,77557,78051,77629,67292,66589,66774,67229,66643
34,31,0,1023,74950,74570,73754,73735,74368,67894,66826,67326,66979,66805,75211,74543,73957,74479,74084,64480,63783,63962,64411,63827
35,0,0,1023,78501,78108,77217,77189,77877,70737,69656,70197,69813,69634,78804,78119,77539,78049,77638,67281,66576,66772,67233,66649
