rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,511,6720008,6693409,6572703,6613217,6548218,6599586,6596350,6569763,6653480,6546058,6641113,6582563,6498543,6608362,6580640,6511482,6549322,6508556,6529001,6410261
1,0,0,511,6732998,6705873,6585542,6627157,6560321,6613008,6609327,6582193,6666182,6559262,6653985,6595511,6511641,6622699,6593491,6524976,6563685,6520869,6541954,6422559
2,31,0,511,6721921,6694174,6574412,6615255,6549312,6600829,6598096,6570769,6654705,6546987,6642185,6584117,6500611,6611355,6581696,6513175,6551634,6509412,6530389,6410923
3,0,0,511,6734032,6705676,6586487,6627531,6561705,6613626,6610271,6583161,6666848,6559962,6655423,6596762,6513124,6623808,6594011,6526009,6564820,6522436,6542806,6423145
4,31,0,511,6721318,6693160,6573289,6615144,6549074,6600425,6597302,6570218,6653290,6547047,6641790,6583114,6499461,6611280,6580713,6512541,6550275,6509127,6529006,6410174
5,0,0,511,6733439,6705889,6585659,6627851,6561833,6612869,6610257,6583127,6666046,6559722,6654620,6595884,6511892,6624260,6592825,6526274,6564459,6522362,6542052,6423086
6,31,0,511,6721256,6693697,6573433,6614913,6549550,6600776,6596814,6570124,6654212,6546647,6641936,6583001,6499364,6611376,6580149,6512869,6551347,6509053,6529759,6410102
7,0,0,511,6732990,6706096,6584925,6627157,6562276,6612791,6609421,6582585,6666271,6559149,6654767,6595603,6511168,6623794,6593829,6525169,6564849,6521380,6542911,6422829
8,31,0,511,6721845,6695191,6573897,6615886,6549762,6600787,6597660,6570663,6654501,6547512,6642898,6582909,6499729,6611317,6581565,6513011,6552094,6509313,6531333,6410624
9,0,0,511,6732837,6705344,6584289,6626718,6559874,6611377,6608450,6581443,6665607,6558234,6653916,6594338,6509696,6621442,6593189,6524194,6563354,6520104,6541473,6421179
10,31,0,511,6720539,6693958,6572407,6615472,6547975,6599612,6596045,6569369,6653448,6545465,6641553,6582671,6498094,6609601,6580389,6511430,6550618,6508451,6529040,6409405
11,0,0,511,6733297,6707115,6585211,6628352,6561164,6612645,6609513,6582890,6666552,6559446,6654639,6595548,6511324,6622926,6593937,6524835,6563769,6521932,6542307,6422549
12,31,0,511,6721275,6695572,6573309,6615475,6549198,6600700,6597750,6570713,6654461,6546965,6641767,6583442,6498661,6610740,6582047,6512440,6551734,6509294,6529928,6410534
13,0,0,511,6733433,6707146,6584957,6626912,6560615,6612105,6608800,6582904,6666145,6558918,6654545,6595855,6510495,6622820,6594669,6525476,6563983,6521844,6542135,6421699
14,31,0,511,6720902,6694783,6573421,6615130,6548605,6599320,6597232,6570548,6653647,6547022,6641993,6583605,6498555,6609990,6582072,6512533,6551481,6509222,6529212,6409335
15,0,0,511,6733028,6706734,6585497,6627653,6560514,6611697,6609262,6582857,6666078,6559232,6654112,6594872,6510387,6622526,6594091,6525190,6564246,6521517,6541193,6420593
16,31,0,511,6720314,6694525,6573563,6616158,6548781,6599211,6597278,6569591,6653215,6546741,6641460,6582699,6498429,6609442,6581644,6512256,6550942,6508622,6528733,6409201
17,0,0,511,6731961,6706110,6585295,6628154,6560950,6611869,6609408,6581302,6665373,6559443,6653346,6595153,6511046,6621821,6594015,6525059,6563983,6521311,6541533,6421456
18,31,0,511,6720042,6693642,6571981,6615153,6548273,6599461,6596908,6568554,6652515,6546672,6640947,6581812,6497799,6609048,6580462,6511372,6550242,6508069,6528553,6409130
19,0,0,511,6732915,6706401,6584745,6627623,6561192,6612367,6610007,6581726,6665945,6559432,6654207,6595013,6511242,6622694,6594790,6525547,6564293,6521656,6542172,6421959
20,31,0,511,6720628,6694400,6572258,6616111,6549491,6599664,6597592,6569704,6653651,6546957,6642446,6583088,6499129,6610800,6582611,6512686,6551392,6508820,6529851,6410142
21,0,0,511,6732813,6705737,6584414,6627592,6561309,6612187,6609760,6582429,6665476,6559588,6654897,6595584,6511734,6622942,6594186,6525147,6564437,6521433,6542360,6422582
22,31,0,511,6719752,6693760,6572464,6615453,6549001,6600107,6597668,6570580,6652666,6547142,6641981,6582855,6499056,6610669,6580469,6512091,6550981,6508693,6528919,6409811
23,0,0,511,6731300,6705202,6584425,6627797,6560550,6611777,6609619,6582417,6664845,6559357,6654510,6594382,6510877,6622098,6593246,6524820,6563363,6521183,6540968,6421640
24,31,0,511,6720278,6693364,6572971,6615940,6549201,6600321,6597830,6570576,6653549,6546977,6643137,6582413,6499106,6610147,6581187,6512740,6551217,6509313,6529021,6409587
25,0,0,511,6732099,6705124,6584786,6627626,6560597,6611441,6609289,6582519,6664910,6559954,6654314,6594789,6510763,6622497,6593027,6525176,6563106,6520882,6541437,6421479
26,31,0,511,6719929,6692849,6572710,6614761,6548217,6599298,6596857,6570031,6652080,6547114,6641644,6582057,6498313,6610071,6581485,6511993,6550564,6508351,6529331,6408737
27,0,0,511,6731983,6705415,6584324,6627247,6560639,6611834,6609803,6582550,6665639,6559163,6654380,6594803,6511223,6622532,6594709,6525230,6563831,6521009,6542327,6421620
28,31,0,511,6720213,6693509,6572607,6615684,6548079,6599602,6597149,6569746,6653236,6546521,6640973,6581920,6498379,6610422,6581677,6511703,6550412,6508005,6529246,6409590
29,0,0,511,6733276,6705626,6585899,6628588,6560772,6612076,6610405,6582564,6666135,6559474,6654597,6595481,6511655,6623320,6595266,6525032,6563548,6521303,6542270,6422572
30,31,0,511,6721089,6693811,6573478,6616400,6548443,6599167,6598069,6570761,6652931,6547277,6641653,6582606,6499499,6610385,6582360,6512010,6550816,6508728,6529032,6409894
31,0,0,511,6732667,6705986,6584787,6628151,6559936,6610964,6609422,6582725,6664448,6559577,6653367,6594325,6511166,6622316,6595003,6524377,6563875,6521151,6541669,6422109
32,31,0,511,6720750,6694018,6572973,6616253,6548445,6599733,6597174,6570224,6652880,6546529,6641108,6581759,6499757,6610874,6582442,6511145,6550747,6508229,6529129,6410252
33,0,0,511,6732640,6706383,6585225,6628308,6561053,6612066,6609145,6582727,6665417,6559346,6654075,6594177,6511122,6622903,6594829,6524060,6563875,6521038,6542302,6422533
34,31,0,511,6721415,6694804,6573473,6616573,6549375,6599785,6597818,6570906,6653115,6546900,6641919,6582444,6499301,6611164,6582448,6511538,6551269,6508429,6529907,6410687
35,0,0,511,6733476,6706715,6584976,6628942,6561300,6611520,6609463,6583129,6665378,6559905,6654391,6594897,6511478,6623205,6594620,6524216,6563836,6521253,6543540,6422913
36,31,0,511,6720934,6694536,6572999,6616359,6548625,6599095,6597141,6570831,6653012,6546779,6641514,6582143,6499318,6610882,6581671,6511000,6550631,6508909,6530135,6409373
37,0,0,511,6732928,6706438,6584618,6627986,6560305,6611221,6609369,6582867,6665417,6559250,6653852,6594266,6511125,6622596,6594018,6524228,6564069,6521362,6542720,6421778
38,31,0,511,6720790,6694828,6572492,6615024,6547976,6598768,6596917,6571136,6652644,6546499,6641659,6581109,6498747,6609783,6581476,6511752,6550638,6508470,6529929,6409136
39,0,0,511,6733321,6707248,6585365,6628867,6561103,6612723,6609547,6583972,6665775,6558792,6654755,6594336,6511523,6623418,6594828,6524704,6563900,6521674,6542930,6422790
40,31,0,511,6721714,6694660,6572940,6616022,6548697,6600230,6597580,6570889,6653730,6546280,6641692,6582638,6499440,6610382,6582242,6511398,6550630,6508556,6530291,6410818
41,0,0,511,6734161,6707486,6585249,6628598,6561181,6613114,6610122,6583770,6666851,6559427,6654979,6595194,6512077,6623369,6594419,6524669,6563620,6522059,6543390,6422812
42,31,0,511,6721167,6693756,6572752,6615691,6548601,6599930,6596902,6570891,6652947,6546115,6641197,6581709,6498881,6610596,6581450,6510683,6549952,6508179,6529791,6409816
43,0,0,511,6733139,6706231,6585267,6628240,6561314,6612666,6609664,6584198,6665662,6559890,6655220,6594871,6512002,6624107,6594178,6524044,6563759,6521306,6542696,6422935
44,31,0,511,6719900,6692995,6571784,6614770,6547880,6599736,6596183,6570447,6652317,6546623,6640993,6581326,6498816,6609938,6581177,6510543,6549924,6507732,6528775,6410403
45,0,0,511,6732072,6705705,6583676,6627229,6560158,6611533,6608511,6582720,6665134,6558810,6653644,6594194,6511652,6622474,6594138,6523977,6563191,6520597,6541649,6422189
46,31,0,511,6720587,6693863,6572149,6615822,6548795,6599577,6597347,6570902,6652772,6546616,6641307,6582615,6499058,6610581,6581803,6511477,6550224,6508259,6529277,6410234
