rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6722774,6695747,6575520,6615490,6550454,6599260,6596467,6573903,6653993,6545171,6642141,6585782,6499604,6609626,6582818,6513683,6553187,6509823,6528587,6408446
1,0,0,0,6735161,6707997,6587882,6629068,6562884,6612761,6608736,6586180,6667244,6558139,6656141,6598844,6512812,6623558,6596193,6526703,6567069,6522839,6541603,6421049
2,31,0,0,6723675,6696033,6575054,6616659,6550579,6599955,6596438,6573329,6655275,6545323,6642887,6586818,6499779,6609976,6582231,6514033,6553409,6509841,6528573,6408629
3,0,0,0,6736380,6708069,6587799,6629342,6563492,6612615,6609999,6586628,6668492,6557855,6657114,6599899,6512860,6623336,6595615,6527108,6566369,6523081,6542355,6422419
4,31,0,0,6723742,6695906,6575463,6618036,6552191,6601338,6597856,6574604,6655734,6545864,6643613,6587593,6500412,6611144,6583259,6514574,6554041,6510938,6529631,6409040
5,0,0,0,6735856,6708142,6587360,6629624,6563980,6613151,6610014,6586212,6668297,6557166,6656588,6599433,6511097,6623085,6595382,6527001,6565702,6523477,6541903,6421206
6,31,0,0,6724513,6696310,6575895,6618274,6551894,6600913,6598431,6573976,6655511,6545779,6643796,6587221,6499218,6611187,6582672,6514096,6553065,6510845,6529044,6409332
7,0,0,0,6736374,6708132,6586976,6629768,6563227,6612926,6610784,6585982,6667914,6558100,6656044,6599340,6511557,6622349,6595131,6526811,6565717,6522864,6541038,6421121
8,31,0,0,6722939,6695935,6575246,6617192,6551369,6600953,6598633,6573836,6655063,6544801,6642806,6586656,6499790,6609999,6582029,6514026,6553359,6510221,6528656,6408327
9,0,0,0,6735738,6707803,6587653,6629470,6563590,6613715,6610734,6586202,6667659,6557432,6656211,6599705,6511912,6623316,6595602,6527237,6566736,6523239,6542274,6420984
10,31,0,0,6722845,6694761,6574978,6616954,6550599,6600275,6598136,6573670,6654423,6544756,6642308,6586375,6498624,6609725,6582103,6514023,6553062,6510082,6528992,6408340
11,0,0,0,6734616,6706630,6586968,6629193,6562216,6612761,6610221,6586064,6667026,6557188,6654868,6598647,6510548,6621623,6593547,6526901,6566121,6522342,6541926,6420444
12,31,0,0,6722918,6695186,6575248,6618018,6550375,6601002,6598773,6573933,6655242,6545746,6643110,6586398,6499591,6610194,6581871,6514520,6552984,6509971,6529979,6408260
13,0,0,0,6736077,6708741,6588508,6630653,6563690,6613935,6611619,6586949,6668178,6558873,6656156,6599920,6512857,6623439,6594928,6527818,6567002,6523103,6543138,6421598
14,31,0,0,6722715,6696426,6575618,6618074,6550694,6601328,6598422,6573640,6655098,6545645,6642447,6587326,6499832,6610905,6581829,6514432,6553851,6510033,6529623,6408255
15,0,0,0,6735416,6708615,6587168,6629371,6563294,6614043,6610938,6586202,6668289,6558372,6655719,6600015,6512601,6624010,6594758,6527309,6566098,6522852,6542297,6420530
16,31,0,0,6723039,6695645,6575032,6616669,6550401,6601434,6597777,6573328,6654866,6544895,6643094,6586612,6499609,6610834,6581925,6513968,6553336,6509356,6528973,6408311
17,0,0,0,6735904,6707637,6586905,6628927,6562453,6613581,6610213,6585859,6668032,6558263,6655423,6599582,6511873,6623161,6594907,6526878,6566232,6522648,6541763,6420695
18,31,0,0,6724103,6695378,6574660,6617166,6550430,6601588,6598294,6573476,6655063,6545871,6643197,6587144,6500481,6610074,6582771,6513990,6554130,6509681,6529260,6408604
19,0,0,0,6737134,6708503,6587932,6630712,6563386,6614930,6612067,6586926,6668421,6558684,6657018,6600891,6513804,6624560,6596099,6527912,6567705,6522801,6542861,6422207
20,31,0,0,6723314,6695627,6575088,6617522,6549666,6601242,6599027,6573472,6655112,6545482,6642793,6587570,6500473,6611256,6582354,6513928,6553780,6509807,6529375,6409325
21,0,0,0,6735355,6707571,6586903,6629269,6562193,6613137,6611139,6585300,6667745,6557004,6656013,6600171,6511823,6623383,6594895,6526460,6566633,6522588,6541201,6421806
22,31,0,0,6723653,6695882,6575080,6617405,6550517,6601628,6598134,6573220,6655473,6544904,6643981,6587803,6499546,6611080,6582729,6514274,6553280,6510046,6529055,6409145
23,0,0,0,6736322,6709009,6586934,6629554,6563054,6613685,6611435,6586796,6668686,6558685,6656789,6600378,6512316,6624359,6595508,6527381,6566994,6522448,6542561,6422020
