rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6724070,6695494,6573163,6613825,6550619,6598095,6595779,6571598,6652516,6545573,6640063,6584969,6498100,6608452,6583177,6512176,6552330,6509603,6528195,6407709
1,0,0,0,6736488,6706643,6584247,6625850,6561914,6610325,6608207,6583767,6665019,6557670,6653094,6597206,6510550,6621198,6595327,6525594,6565261,6521266,6540836,6420622
2,31,0,0,6725512,6695975,6572604,6615575,6550119,6598751,6596548,6572235,6653581,6545380,6641338,6586165,6499663,6608991,6582138,6513933,6553986,6509640,6528374,6409130
3,0,0,0,6737721,6708129,6584776,6627650,6561497,6611296,6609239,6584977,6666197,6558383,6654711,6599212,6511142,6620463,6594650,6526373,6567391,6522538,6541234,6420564
4,31,0,0,6725479,6695944,6572525,6615369,6549295,6598882,6597507,6572418,6653380,6545734,6641265,6586509,6499251,6608261,6582931,6513246,6554544,6509609,6528691,6408143
5,0,0,0,6737138,6707251,6584601,6627714,6560647,6610916,6609026,6584144,6665348,6557392,6653465,6598434,6510735,6620605,6595990,6525947,6566910,6521810,6540979,6420185
6,31,0,0,6725047,6695154,6572288,6615666,6548564,6598405,6596883,6572122,6652533,6545289,6641216,6586085,6498748,6608497,6583919,6513463,6553828,6509976,6528638,6408206
7,0,0,0,6737319,6707657,6584631,6627407,6561128,6611103,6608452,6584361,6665222,6557948,6654193,6598582,6510575,6620250,6594951,6526112,6566348,6522737,6541321,6420240
8,31,0,0,6725208,6695258,6572055,6615796,6548838,6598553,6596390,6571922,6653023,6545279,6641254,6586163,6497946,6608277,6582631,6513058,6552948,6509727,6528765,6407349
9,0,0,0,6737360,6707353,6583415,6627647,6561172,6611343,6608469,6583855,6665320,6557851,6654094,6599045,6510052,6620702,6595606,6525955,6565935,6522579,6540995,6419594
10,31,0,0,6724693,6695344,6571494,6615325,6548897,6599017,6596595,6571619,6653137,6545449,6640961,6586219,6497997,6608108,6581529,6512988,6552822,6509883,6527991,6407323
11,0,0,0,6736503,6707248,6583711,6627225,6561360,6611066,6608632,6584149,6665654,6558046,6652983,6599087,6509808,6621193,6593941,6526218,6566112,6522385,6540950,6419747
12,31,0,0,6725362,6695700,6571140,6615703,6549194,6598497,6596863,6572956,6653863,6545646,6641255,6586589,6497926,6608484,6582337,6513753,6552930,6509985,6528747,6407568
13,0,0,0,6737752,6707349,6583746,6627220,6561589,6611129,6609764,6584516,6666223,6558585,6653880,6598876,6510062,6621175,6594461,6525915,6565778,6523027,6541362,6420191
14,31,0,0,6724583,6695046,6571632,6615409,6548813,6598596,6596655,6572281,6653683,6544959,6640899,6586441,6497615,6609291,6582157,6513125,6552771,6510449,6528091,6407514
15,0,0,0,6736457,6706031,6583203,6627198,6560704,6610283,6608445,6583757,6665388,6557230,6652705,6597936,6510031,6620327,6594106,6525142,6565586,6522753,6540019,6419496
16,31,0,0,6724920,6694743,6572548,6617069,6549198,6598746,6597485,6571911,6654156,6545783,6642206,6586407,6498010,6608986,6583698,6512771,6553139,6510562,6528144,6408640
17,0,0,0,6736615,6706456,6583704,6628417,6560832,6609977,6609129,6583420,6666110,6558009,6654080,6598243,6510249,6620234,6595933,6525260,6565676,6522544,6540144,6420727
18,31,0,0,6724277,6694038,6571801,6615970,6549353,6598389,6597334,6571160,6653670,6545870,6641083,6585673,6498396,6608297,6584068,6513098,6552510,6510105,6527259,6408098
19,0,0,0,6736120,6706294,6583392,6627824,6560619,6610138,6609154,6582884,6664957,6557835,6653628,6597649,6509961,6619825,6595359,6524859,6564636,6521541,6539413,6419535
20,31,0,0,6724792,6694864,6571448,6615558,6549518,6598152,6597291,6571370,6653276,6545895,6640692,6586047,6497908,6607302,6583084,6513428,6552640,6509057,6527065,6407771
21,0,0,0,6736548,6706667,6583922,6628460,6561175,6609986,6609107,6583930,6664865,6557920,6654039,6598272,6509990,6619757,6596170,6525821,6565576,6521970,6539651,6420085
22,31,0,0,6725264,6695079,6572817,6616894,6550273,6598238,6598329,6572562,6653111,6545973,6641750,6586598,6498366,6608285,6583806,6514242,6553167,6510061,6527355,6408520
23,0,0,0,6736466,6706405,6583337,6627949,6561209,6609368,6609259,6583701,6665290,6557744,6653730,6598096,6509774,6620131,6595501,6525975,6565331,6521938,6539553,6420580
24,31,0,0,6724635,6695348,6571937,6615886,6550063,6597409,6597415,6572178,6653224,6546047,6641428,6586139,6498087,6607483,6583303,6513627,6554146,6509738,6528206,6408749
