rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6724538,6695132,6573921,6616163,6549817,6599607,6595943,6573114,6653552,6545247,6641011,6585242,6497280,6608656,6583303,6512130,6550488,6509553,6528807,6408245
1,0,0,0,6735942,6707775,6585955,6628306,6561129,6612461,6607657,6585279,6665759,6556729,6653712,6598283,6509694,6621547,6596083,6524959,6564111,6521396,6541428,6420059
2,31,0,0,6723206,6694037,6572290,6615152,6547844,6598751,6594655,6571680,6652231,6542930,6640795,6585067,6496613,6608923,6583355,6511421,6550658,6507928,6528300,6406664
3,0,0,0,6735848,6706477,6584997,6627432,6561177,6611123,6607656,6584739,6665619,6556875,6654138,6598179,6509318,6621139,6595616,6525598,6563902,6522264,6541610,6419748
4,31,0,0,6724749,6695317,6573454,6615910,6548926,6599983,6596488,6573347,6653709,6544280,6642290,6586255,6497439,6608508,6583440,6513267,6551211,6510006,6529211,6408264
5,0,0,0,6735348,6707096,6585039,6627257,6559479,6611106,6607787,6584789,6665172,6556794,6654551,6598217,6509337,6619990,6595990,6524888,6563654,6521651,6541132,6420548
6,31,0,0,6722701,6695256,6573564,6615333,6547211,6598723,6596172,6572135,6653041,6544072,6642074,6585852,6498012,6607925,6583751,6512270,6551294,6509334,6527984,6407993
7,0,0,0,6735688,6707738,6585312,6628247,6559626,6611640,6608175,6585148,6666172,6556524,6654721,6598081,6509612,6620269,6595286,6525265,6563908,6521565,6540239,6420585
8,31,0,0,6723237,6695227,6573399,6616028,6547644,6599538,6595515,6572450,6653838,6543880,6641263,6585401,6497237,6608018,6583341,6512986,6550745,6509049,6527423,6407660
9,0,0,0,6735861,6708440,6585998,6628877,6559794,6611862,6609376,6585502,6666916,6556585,6654771,6598735,6509987,6621505,6596131,6525982,6564269,6522135,6541389,6421444
10,31,0,0,6723698,6695900,6573301,6616470,6547436,6599851,6597003,6572622,6654673,6544647,6642022,6586231,6497592,6608569,6583627,6513108,6550817,6509155,6528718,6408057
11,0,0,0,6735514,6708349,6585428,6628328,6559387,6611971,6608603,6585114,6667248,6556990,6654133,6598096,6509833,6620846,6595266,6525713,6563399,6522072,6541286,6419439
12,31,0,0,6724289,6696876,6574280,6616548,6548134,6599747,6596961,6573502,6655114,6544662,6641671,6586960,6498539,6608466,6584584,6513700,6552018,6510295,6529215,6408432
13,0,0,0,6735184,6707777,6585580,6627216,6559494,6610676,6607732,6584823,6666563,6555513,6653638,6597768,6509899,6619528,6595987,6525339,6564775,6520996,6540674,6419676
14,31,0,0,6723397,6695985,6574081,6616015,6548135,6599337,6596506,6573077,6654552,6543859,6642188,6586451,6497519,6607741,6584162,6513474,6551570,6509261,6528644,6408153
15,0,0,0,6736117,6708485,6585093,6628301,6559994,6611892,6609316,6585690,6666455,6556219,6655107,6598750,6510552,6620366,6595952,6526645,6563789,6521819,6540795,6420610
16,31,0,0,6724374,6695678,6573102,6616891,6548954,6600410,6598118,6573797,6654795,6544558,6642894,6587028,6498486,6608171,6584197,6514072,6551793,6510073,6528972,6409071
17,0,0,0,6736185,6708108,6584454,6628488,6560596,6612401,6609216,6585655,6666968,6556963,6655065,6599155,6510585,6620463,6596099,6526137,6563891,6522166,6541195,6421381
18,31,0,0,6724190,6695100,6572882,6616069,6548677,6599823,6597204,6573041,6654381,6544183,6642157,6586418,6498397,6608597,6584572,6513283,6551636,6510062,6528914,6409132
19,0,0,0,6735977,6706377,6584969,6627611,6560047,6611691,6609318,6584486,6666567,6556598,6655014,6598825,6510430,6620223,6596881,6525816,6564418,6522018,6541132,6420970
20,31,0,0,6722934,6694011,6572856,6615314,6547599,6599069,6596817,6571395,6654187,6544525,6641909,6585933,6498479,6607708,6583648,6512271,6550716,6509061,6527361,6407769
21,0,0,0,6735846,6706828,6584924,6627716,6560620,6611767,6609542,6585313,6666656,6557567,6654820,6598855,6510280,6620490,6597064,6525717,6564402,6522263,6540858,6420810
22,31,0,0,6723147,6694903,6572901,6615772,6548379,6598987,6596560,6572825,6654298,6545124,6642217,6586416,6497504,6608409,6584822,6513267,6551832,6509355,6528360,6408258
23,0,0,0,6735607,6706698,6584810,6627895,6560100,6611297,6608529,6584209,6666219,6557471,6654798,6598611,6509481,6620430,6596102,6525685,6564382,6521675,6540825,6420615
24,31,0,0,6723710,6694111,6573116,6615472,6548439,6598652,6596703,6571863,6653668,6545101,6641523,6585742,6497466,6607825,6583394,6512873,6551521,6509111,6527947,6408252
25,0,0,0,6735649,6707915,6585246,6627794,6560709,6611568,6608738,6584789,6666093,6558198,6654022,6599004,6510103,6620546,6596241,6525146,6564896,6522208,6541465,6421485
26,31,0,0,6722894,6694987,6572843,6615292,6548327,6599095,6596525,6572436,6653702,6545278,6641525,6586169,6497649,6608178,6583175,6511667,6552552,6508857,6528414,6409104
27,0,0,0,6735306,6706589,6584525,6627656,6560765,6611638,6608311,6584370,6666025,6557282,6653818,6598413,6509784,6619970,6595860,6525259,6565313,6521633,6541277,6421799
28,31,0,0,6724105,6695493,6572902,6615303,6549459,6600118,6596756,6572707,6654331,6545280,6641829,6586581,6498227,6608903,6583820,6513148,6552680,6509676,6530047,6408983
29,0,0,0,6735159,6707361,6584329,6626313,6560251,6611209,6608648,6584051,6666240,6556812,6653089,6598081,6509788,6620485,6596038,6525153,6563907,6521827,6541496,6420753
30,31,0,0,6724185,6695782,6572825,6615750,6549461,6599817,6597374,6572841,6654654,6545064,6641072,6586142,6498184,6608086,6584122,6512894,6552021,6509397,6529662,6409986
31,0,0,0,6736599,6708503,6584904,6627800,6561115,6612304,6609678,6585744,6667419,6558432,6654682,6598661,6511290,6620811,6596847,6526494,6565163,6522690,6542309,6422056
32,31,0,0,6724462,6696453,6572991,6616373,6548905,6599972,6597258,6573332,6654835,6545796,6642447,6585959,6498202,6608283,6583560,6514017,6552245,6510205,6529636,6409722
33,0,0,0,6736852,6707814,6585244,6627931,6560969,6612412,6608921,6585380,6666895,6558024,6655094,6598707,6510057,6619510,6595737,6526511,6565190,6521885,6542175,6421896
34,31,0,0,6724155,6695291,6572728,6615772,6548368,6599261,6596338,6572570,6654133,6544867,6642112,6586511,6497489,6607250,6583550,6514056,6551819,6508693,6529739,6409433
35,0,0,0,6736857,6707714,6584588,6627977,6560400,6611600,6608211,6584715,6665955,6557434,6654685,6598589,6509394,6619445,6595092,6526625,6564285,6521381,6541868,6421266
36,31,0,0,6724212,6695149,6571902,6615320,6547933,6598903,6596920,6572347,6653314,6544714,6641128,6585666,6497327,6607546,6583337,6513750,6551079,6508879,6529077,6409076
37,0,0,0,6735648,6706443,6582556,6626849,6560044,6610321,6607922,6584824,6665596,6556293,6653525,6597116,6509105,6619339,6595722,6525741,6563293,6520949,6541303,6421520
38,31,0,0,6723760,6694937,6571554,6615300,6548024,6598924,6596042,6572862,6653732,6545092,6640981,6584771,6497020,6607179,6583239,6512811,6550148,6508287,6528329,6408817
39,0,0,0,6736151,6707740,6583856,6627864,6561186,6612014,6608835,6585730,6667423,6558265,6654148,6597932,6510175,6620796,6595845,6526357,6563618,6521283,6542022,6421176
40,31,0,0,6723147,6694950,6571954,6616124,6549463,6599593,6596704,6572618,6654973,6545760,6642050,6585721,6498854,6608340,6583561,6513372,6550431,6508735,6529874,6408685
41,0,0,0,6735113,6705982,6584134,6628366,6560381,6611186,6608665,6584072,6667199,6557602,6654414,6598135,6510623,6619821,6595269,6525921,6563351,6521426,6541684,6421506
42,31,0,0,6723640,6694359,6572669,6615998,6548688,6599171,6596688,6572843,6654670,6544893,6641967,6586563,6498148,6607734,6583288,6513790,6550060,6509085,6528948,6410054
43,0,0,0,6736432,6706602,6584563,6627821,6560962,6611149,6608798,6584946,6666673,6557055,6654867,6598484,6510350,6620335,6594604,6526436,6562420,6521499,6541577,6421477
44,31,0,0,6724645,6694932,6573354,6616725,6550065,6600094,6597278,6573165,6654678,6545842,6642517,6586932,6498366,6609095,6583300,6514495,6551323,6509596,6529881,6410186
45,0,0,0,6736551,6707098,6584725,6628640,6561432,6611915,6608983,6584759,6666635,6558317,6655013,6597802,6510378,6620691,6595819,6526922,6564352,6521264,6542200,6421095
46,31,0,0,6724049,6694863,6573047,6616966,6550145,6599812,6596690,6572511,6654757,6546042,6642615,6585855,6497206,6608572,6583122,6513803,6552267,6508647,6529564,6409329
47,0,0,0,6735835,6706722,6584429,6628719,6561116,6610561,6608320,6584390,6666772,6557113,6654341,6598178,6508748,6619741,6594837,6525761,6564748,6520984,6542185,6421517
48,31,0,0,6724172,6694473,6572399,6616238,6549655,6598790,6596194,6571734,6654929,6544780,6641628,6586081,6497293,6607721,6583239,6513022,6552113,6508607,6529660,6409323
49,0,0,0,6735762,6706680,6584510,6628491,6561199,6610978,6608216,6584560,6666793,6557547,6654326,6598222,6509634,6620506,6595661,6525744,6564491,6522336,6542153,6421789
50,31,0,0,6722741,6694355,6572673,6616001,6549054,6599123,6596142,6572620,6654254,6544577,6641771,6585813,6497718,6606945,6583096,6512859,6551013,6509158,6529507,6409216
51,0,0,0,6734798,6706214,6584935,6628385,6561214,6611442,6608333,6585195,6666711,6557013,6654407,6598169,6509871,6620009,6595846,6525958,6564311,6521661,6541943,6421812
52,31,0,0,6723804,6694148,6572468,6616192,6549025,6599296,6596332,6572804,6653647,6545050,6641324,6585432,6497466,6608652,6583898,6512987,6551942,6508920,6529452,6409432
53,0,0,0,6736463,6707086,6584660,6627769,6560981,6612579,6608608,6585296,6666025,6558082,6654713,6598017,6510098,6620951,6596080,6525889,6564480,6521412,6542315,6421686
54,31,0,0,6723565,6694594,6572288,6614943,6548301,6599676,6595787,6571877,6653922,6544557,6641278,6585039,6497472,6607737,6582173,6511808,6550800,6508088,6528545,6409533
55,0,0,0,6736107,6706797,6584310,6627988,6561529,6612681,6608998,6585485,6667182,6558345,6654551,6598139,6509787,6620273,6595847,6524879,6564360,6521135,6541633,6421881
56,31,0,0,6723705,6694582,6572255,6615107,6549133,6600749,6597042,6572953,6653901,6544962,6641766,6585304,6497359,6607715,6583086,6512585,6551231,6508144,6528215,6408991
