rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6722416,6693095,6572386,6615898,6548141,6599018,6594215,6570317,6650873,6543208,6640871,6583559,6496687,6606731,6581882,6512010,6550385,6509892,6527554,6407988
1,0,1,1,6736765,6707378,6586649,6629747,6561859,6613170,6608546,6584954,6665423,6557202,6655983,6598217,6511274,6621647,6596241,6526418,6565506,6524693,6542151,6422399
2,31,1,1,6722582,6693996,6573121,6615867,6548510,6599885,6594899,6571210,6652503,6543946,6642385,6584772,6497752,6607694,6582287,6512228,6552251,6511067,6527511,6408197
3,0,1,1,6735386,6705766,6585031,6628468,6560652,6612110,6607670,6583922,6664837,6556461,6655275,6596976,6510139,6620717,6595021,6525679,6565162,6523596,6540323,6420146
4,31,1,1,6723513,6694406,6573427,6616841,6549538,6600480,6595610,6571907,6652571,6543903,6642316,6585403,6498319,6607454,6581620,6512845,6552939,6511010,6528352,6408095
5,0,1,1,6736421,6707191,6586377,6629537,6562798,6613516,6608798,6585317,6665548,6556825,6655574,6598667,6511537,6620302,6594764,6526174,6566163,6524181,6541275,6421500
6,31,1,1,6723481,6694288,6573729,6616811,6550258,6599614,6596162,6572029,6652576,6544093,6642386,6585845,6497876,6606851,6581499,6512582,6551646,6510779,6527749,6408194
7,0,1,1,6736000,6706453,6585267,6629451,6561711,6611873,6608777,6583687,6665537,6556875,6655720,6598116,6509810,6620250,6595288,6526090,6565222,6523700,6540327,6420389
8,31,1,1,6723302,6693890,6572887,6617189,6549095,6598692,6596317,6571697,6652844,6544254,6642387,6585407,6497684,6607861,6582698,6513584,6552103,6510595,6527157,6407145
9,0,1,1,6736257,6706824,6585041,6629440,6561570,6611924,6609015,6584201,6665638,6556611,6655497,6598674,6509961,6619887,6595695,6526630,6564717,6523784,6540254,6420022
10,31,1,1,6723565,6694611,6572698,6617000,6549021,6599434,6596231,6571145,6652499,6543179,6642552,6585991,6496947,6607216,6582606,6513057,6551072,6510455,6528029,6407731
11,0,1,1,6736363,6708016,6585745,6629806,6562040,6611870,6609196,6584008,6665830,6556855,6656321,6599077,6509385,6621008,6594592,6526416,6564805,6522955,6541512,6421143
12,31,1,1,6723789,6695484,6572576,6616953,6548794,6599088,6596101,6571582,6652332,6543193,6642405,6586005,6497264,6608367,6582309,6513395,6551674,6510386,6528005,6408195
13,0,1,1,6735724,6706660,6584904,6628743,6561373,6611069,6607973,6583915,6664491,6555768,6654892,6598603,6509632,6620109,6594986,6526122,6564171,6523373,6540662,6420875
14,31,1,1,6723919,6694354,6573142,6616459,6549544,6599051,6596439,6572037,6652049,6543336,6641886,6586423,6497813,6607759,6582301,6513210,6551561,6511057,6528828,6409017
15,0,1,1,6736369,6706010,6584868,6628284,6562076,6612026,6607976,6584094,6664728,6555606,6654964,6598823,6510059,6621018,6594904,6526641,6564796,6523601,6541544,6422190
16,31,1,1,6723638,6693336,6572203,6615433,6549997,6599034,6595772,6571450,6652032,6542960,6641554,6585548,6496898,6607787,6581342,6513100,6551782,6510030,6528160,6409604
17,0,1,1,6735487,6706211,6584341,6628664,6561708,6612264,6607974,6584040,6664793,6555502,6655263,6598835,6510320,6620110,6594335,6526347,6565280,6523365,6541359,6421394
18,31,1,1,6723963,6694942,6572767,6616810,6550213,6599333,6596037,6571717,6652837,6543744,6641858,6586680,6498210,6608295,6582040,6514274,6552343,6511005,6529399,6409260
19,0,1,1,6736790,6707733,6585287,6630224,6562715,6612396,6609079,6584958,6665466,6556826,6654987,6599240,6510532,6621120,6595142,6527211,6566386,6523874,6542611,6422015
20,31,1,1,6723352,6693756,6572568,6616882,6549130,6598938,6595311,6571534,6651660,6543198,6640973,6585541,6496831,6607428,6582352,6512761,6550803,6510344,6529032,6408926
21,0,1,1,6737070,6707648,6586273,6630139,6562963,6613387,6609374,6584866,6665236,6556938,6655439,6599865,6510757,6621904,6596453,6527010,6564774,6523552,6542853,6422581
22,31,1,1,6723967,6694222,6572724,6616085,6549064,6599696,6595202,6571096,6651970,6543073,6641267,6585716,6496709,6608180,6582409,6513070,6550640,6509615,6528678,6408869
23,0,1,1,6735753,6706142,6584940,6628322,6561249,6611606,6607999,6583014,6664119,6554665,6654124,6598054,6508983,6619213,6594636,6525507,6563729,6522161,6541225,6421010
24,31,1,1,6724025,6694219,6573360,6616547,6549873,6599914,6596043,6570868,6652238,6543470,6642102,6586112,6497206,6607763,6582861,6513084,6551619,6510398,6528699,6408904
25,0,1,1,6735264,6706093,6584750,6628517,6561957,6611944,6608063,6583726,6664495,6555633,6654876,6598742,6509641,6619759,6594960,6526012,6564497,6522700,6540412,6421339
26,31,1,1,6723205,6694128,6572579,6615788,6549579,6599779,6594976,6571426,6651675,6543212,6641325,6585812,6496938,6606786,6581852,6513417,6551695,6510205,6527742,6408343
27,0,1,1,6734941,6707046,6585202,6628634,6561552,6611782,6608271,6583608,6664642,6556067,6654275,6598758,6510179,6619355,6595268,6525974,6564770,6523162,6541147,6421156
28,31,1,1,6722929,6695126,6573084,6616188,6549061,6599483,6596017,6571708,6652274,6544064,6641906,6586799,6497758,6606871,6581989,6513681,6551200,6510740,6528166,6409613
29,0,1,1,6734698,6706722,6585411,6628085,6560896,6612037,6608261,6584862,6664762,6556501,6654660,6599687,6509729,6619278,6596175,6526072,6563921,6523485,6542080,6421964
30,31,1,1,6722793,6694534,6573549,6615645,6549071,6599722,6596364,6572006,6652992,6543584,6642072,6586840,6498066,6607642,6583130,6513300,6551300,6510485,6529645,6409951
31,0,1,1,6735329,6707071,6585240,6627995,6561038,6611838,6608915,6583991,6665150,6556161,6654392,6598768,6510382,6619162,6595331,6525458,6563269,6522651,6541558,6422139
32,31,1,1,6722916,6694544,6573635,6615283,6548520,6598604,6596353,6572256,6653069,6543319,6641533,6586522,6497471,6606584,6582279,6512779,6550200,6510115,6528841,6409011
33,0,1,1,6735169,6707313,6585712,6628753,6561758,6612163,6608797,6585723,6665899,6556953,6654579,6599640,6510135,6619698,6595487,6526076,6563856,6523405,6542538,6421085
34,31,1,1,6721925,6695142,6572918,6615924,6549220,6599027,6596146,6571983,6652880,6543864,6642001,6586275,6497031,6607243,6582818,6512209,6549877,6509490,6528828,6408197
35,0,1,1,6735771,6707921,6585618,6629019,6562128,6612256,6609475,6586417,6665821,6557022,6654968,6599659,6509753,6619792,6596411,6525704,6564201,6523154,6542394,6421489
36,31,1,1,6721887,6694931,6572662,6615780,6549429,6598540,6595830,6573025,6651751,6544031,6641100,6586681,6497057,6606769,6581736,6512214,6550451,6509488,6528198,6408904
37,0,1,1,6734208,6706750,6584088,6628314,6561674,6611266,6607978,6585562,6664098,6556374,6653867,6598822,6509648,6618666,6594911,6524644,6563608,6522459,6541735,6421038
38,31,1,1,6723059,6694481,6572166,6615687,6549429,6598213,6596301,6573149,6651847,6543795,6641418,6586052,6496894,6606497,6582600,6511998,6550898,6510241,6529028,6408138
39,0,1,1,6736260,6707609,6584424,6628226,6561915,6611138,6608776,6585996,6664819,6556494,6654862,6598803,6509537,6619231,6594878,6524999,6563908,6522892,6542130,6420620
40,31,1,1,6723662,6694864,6572147,6616070,6550227,6598444,6596859,6573300,6652477,6544618,6642553,6585854,6497586,6605937,6581739,6512491,6550310,6510450,6528758,6408049
41,0,1,1,6735226,6706628,6584208,6627675,6561498,6610452,6608417,6585765,6664816,6556756,6655298,6598220,6509563,6619077,6594651,6525114,6563691,6523060,6540987,6420642
42,31,1,1,6722353,6693942,6570994,6615949,6548965,6598032,6595431,6573303,6651874,6544609,6641929,6585490,6497043,6606321,6581680,6511870,6550634,6509476,6527769,6408879
43,0,1,1,6734459,6705767,6583071,6627643,6560896,6610981,6606793,6584984,6663736,6556908,6654131,6597716,6508515,6618039,6593367,6524472,6562621,6521933,6540367,6420248
