rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6722767,6696540,6575345,6615458,6550751,6600599,6596471,6573692,6653794,6545422,6641607,6586156,6497971,6609464,6583190,6512909,6553460,6510695,6529843,6409491
1,0,1,1,6735367,6709103,6587182,6628582,6563090,6612778,6608441,6586172,6666273,6558023,6654208,6598362,6511564,6622743,6595870,6526458,6566434,6523277,6542796,6422485
2,31,1,1,6722658,6696940,6573821,6615363,6550331,6600257,6594812,6573226,6652794,6543822,6640992,6585050,6497951,6609665,6582051,6512118,6553022,6509524,6528912,6407495
3,0,1,1,6735996,6710395,6587590,6629871,6563777,6613939,6608602,6587199,6666962,6557246,6654382,6599480,6511620,6623685,6596135,6526376,6567138,6523947,6543254,6421179
4,31,1,1,6723621,6698277,6575586,6617739,6551370,6601213,6596618,6574684,6654669,6544848,6641713,6586667,6498637,6611592,6583489,6513417,6553475,6510780,6530543,6409154
5,0,1,1,6736234,6710691,6587373,6629790,6562723,6613882,6609271,6586849,6667151,6557891,6654804,6598815,6510944,6623912,6596306,6527090,6566924,6523687,6542235,6421793
6,31,1,1,6723598,6697726,6574950,6616479,6550263,6601215,6596072,6574276,6654664,6545221,6641735,6586153,6498830,6610471,6583018,6513909,6553367,6511058,6529921,6409309
7,0,1,1,6734811,6709906,6586236,6628541,6562322,6612983,6607493,6585622,6667050,6557317,6654243,6598074,6511125,6623293,6595933,6526356,6566208,6523870,6542447,6421659
8,31,1,1,6722663,6696803,6574201,6616302,6549848,6600215,6595153,6573458,6654020,6544810,6640025,6585219,6498152,6610839,6582943,6512974,6552952,6510001,6529385,6408585
9,0,1,1,6735191,6708985,6586661,6628832,6562782,6612885,6607949,6586128,6667071,6557506,6653764,6598090,6510764,6623406,6595465,6525556,6566015,6523045,6542639,6421130
10,31,1,1,6723361,6696671,6574031,6616481,6550098,6599908,6595263,6573761,6654232,6544452,6641371,6585590,6499062,6610092,6582373,6512273,6552377,6509515,6529833,6409077
11,0,1,1,6735066,6709609,6586634,6628532,6562426,6612811,6607636,6586105,6667486,6556984,6654379,6597954,6511546,6622324,6595497,6525875,6566214,6522821,6542812,6421613
