rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6722766,6695853,6574170,6614792,6549545,6598274,6597210,6571581,6653274,6545751,6641954,6586968,6498103,6609033,6582394,6512066,6551558,6509854,6528688,6408472
1,0,1,1,6735328,6708322,6586895,6627571,6561839,6611825,6609830,6584614,6666255,6557960,6655653,6600053,6510553,6623083,6595620,6525260,6565240,6523074,6541689,6421253
2,31,1,1,6723802,6696210,6574844,6616367,6549392,6600158,6597762,6573455,6654367,6546377,6643148,6587995,6498946,6610731,6583116,6513273,6552786,6510906,6529842,6408395
3,0,1,1,6736278,6707683,6585917,6627695,6560883,6611769,6609080,6584369,6666012,6558261,6655045,6600201,6510359,6621494,6595006,6525929,6564907,6522511,6542304,6420963
4,31,1,1,6723933,6695555,6573555,6615467,6548799,6599885,6596652,6571981,6653712,6545437,6642260,6587557,6497913,6610150,6582554,6513521,6551739,6509358,6529470,6409095
5,0,1,1,6737934,6709124,6587756,6629067,6562640,6613214,6609909,6585472,6668123,6559326,6656538,6601321,6512044,6624006,6596793,6527258,6566140,6523754,6543535,6422437
6,31,1,1,6724938,6696444,6574343,6615347,6549589,6599500,6596425,6572328,6654368,6545619,6642441,6587562,6498670,6610113,6583086,6513776,6553643,6510497,6529466,6409465
7,0,1,1,6736651,6708864,6586481,6627212,6561632,6612400,6609112,6584599,6666572,6557920,6655011,6599401,6510706,6621933,6595330,6526894,6566420,6522911,6541452,6421748
8,31,1,1,6724304,6696169,6574716,6615080,6548743,6599623,6596315,6571604,6653369,6544736,6641064,6587121,6498055,6609456,6581889,6513758,6552777,6509983,6528419,6409101
9,0,1,1,6736762,6708190,6587032,6627011,6560175,6611325,6609139,6584273,6665946,6557395,6654713,6599759,6510487,6621684,6594415,6525886,6566200,6522386,6541479,6420579
10,31,1,1,6724090,6696468,6575009,6615020,6547618,6599152,6596630,6571949,6653638,6544654,6641762,6586913,6498051,6608979,6581793,6513342,6553675,6509613,6528768,6408417
11,0,1,1,6736847,6709428,6586833,6627673,6560242,6611615,6609547,6584613,6666509,6557533,6655135,6599942,6511130,6621818,6595241,6527002,6566590,6522520,6542308,6421185
12,31,1,1,6723720,6695707,6574043,6614328,6548368,6598891,6597226,6571815,6653026,6544256,6642003,6586498,6497900,6608262,6581979,6513396,6552713,6509915,6528760,6408136
13,0,1,1,6735911,6707136,6586156,6625895,6560981,6611175,6609431,6583967,6665388,6557127,6654736,6598867,6509883,6620738,6594067,6526166,6566064,6522384,6541277,6420172
14,31,1,1,6723524,6695025,6574085,6613609,6548031,6598388,6597200,6571442,6652237,6544740,6641362,6586236,6498228,6608821,6580885,6513160,6552851,6509682,6528459,6407974
15,0,1,1,6736072,6706858,6586132,6626788,6559988,6610782,6609052,6583583,6664584,6557321,6653841,6599173,6510714,6621577,6593572,6525532,6565738,6522537,6540920,6420440
16,31,1,1,6723620,6695000,6574468,6614797,6548139,6598988,6596946,6571432,6652730,6544474,6641726,6586847,6498810,6609110,6580795,6513149,6552684,6509095,6529095,6408077
17,0,1,1,6736407,6707645,6586810,6626647,6560918,6611312,6609217,6583943,6666084,6556931,6655030,6599324,6511410,6621317,6595176,6526183,6565796,6522694,6542040,6420750
18,31,1,1,6724833,6695669,6575836,6615192,6549026,6599678,6597552,6573019,6653526,6544605,6643003,6587317,6499535,6609585,6583003,6514136,6553380,6510516,6529418,6408467
19,0,1,1,6735795,6706961,6587121,6626666,6560621,6611747,6609688,6584430,6665250,6555966,6654623,6598780,6510380,6621345,6595223,6526206,6565109,6522124,6541558,6420315
20,31,1,1,6724387,6696318,6574950,6614532,6548718,6598968,6597760,6572469,6653246,6544366,6642159,6586691,6498131,6608695,6582545,6513653,6553268,6510253,6528825,6408584
21,0,1,1,6736897,6708870,6587030,6626583,6561035,6611671,6609350,6584408,6666224,6556691,6654971,6599392,6510503,6620833,6595169,6526136,6565815,6522655,6541149,6421706
22,31,1,1,6723784,6696846,6574854,6614335,6548807,6598339,6596943,6571627,6653006,6543604,6642235,6586085,6498185,6608601,6582435,6513168,6552857,6508987,6527908,6409184
23,0,1,1,6736848,6708696,6587195,6627595,6561216,6611214,6609413,6584200,6665926,6556871,6655492,6599545,6510898,6621763,6595094,6526631,6565398,6522274,6541009,6421445
