rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,1023,836489,833261,818285,822940,814878,821202,821088,817645,827956,814770,826510,819007,808527,822598,818850,810363,815164,809892,812682,797647
1,0,0,1023,843264,840013,824977,829629,821591,827906,827749,824322,834662,821434,833413,825815,815269,829533,825688,817130,821958,816732,819607,804305
2,31,0,1023,837054,833952,819031,823730,815581,821931,821722,818272,828676,815329,827198,819686,809212,823473,819531,810960,815696,810566,813406,798242
3,0,0,1023,843377,840190,825224,830062,821828,828229,828020,824573,835019,821713,833692,826116,815460,829801,826029,817418,822140,816870,819893,804548
4,31,0,1023,836884,833612,818753,823510,815456,821733,821564,818161,828525,815198,827034,819621,809105,823291,819523,810931,815587,810426,813288,798146
5,0,0,1023,843343,840125,825048,829912,821772,828097,827998,824558,834927,821528,833546,826008,815323,829689,826015,817280,822020,816823,819792,804527
6,31,0,1023,836874,833690,818665,823535,815510,821729,821640,818207,828547,815179,826999,819648,809096,823234,819451,810941,815570,810425,813332,798206
7,0,0,1023,843415,840207,825019,830007,821932,828193,828044,824592,835114,821670,833592,826094,815465,829780,825993,817476,822151,816789,819863,804654
8,31,0,1023,836881,833649,818548,823486,815352,821715,821615,818128,828473,815131,826883,819536,809022,823214,819393,810971,815494,810265,813259,798137
9,0,0,1023,843172,839905,824788,829689,821594,828029,827797,824352,834791,821358,833270,825855,815298,829548,825844,817194,821912,816617,819560,804360
10,31,0,1023,836958,833785,818739,823748,815616,821992,821874,818351,828747,815287,827021,819734,809262,823446,819707,811176,815736,810506,813427,798353
11,0,0,1023,843214,839970,824817,829805,821611,828104,827900,824507,834932,821467,833320,825839,815234,829592,825946,817299,821933,816668,819621,804408
12,31,0,1023,836947,833721,818687,823612,815467,821785,821628,818260,828630,815235,826863,819579,809168,823304,819597,811031,815695,810488,813244,798158
13,0,0,1023,843144,840067,824839,829858,821695,827977,827782,824464,834839,821412,833164,825832,815281,829501,825831,817231,822142,816669,819486,804284
14,31,0,1023,836992,833950,818921,823782,815689,821857,821814,818448,828728,815395,826964,819822,809340,823363,819632,811224,815925,810563,813342,798219
15,0,0,1023,843210,839948,824831,829885,821710,827984,827770,824456,834887,821502,833215,825933,815316,829507,825880,817280,822062,816612,819508,804355
16,31,0,1023,837222,834016,818988,823858,815818,822023,821815,818538,828918,815517,827113,819998,809438,823574,819762,811323,816058,810616,813517,798453
17,0,0,1023,843434,840222,825021,830063,821903,828128,828053,824733,835064,821656,833481,826095,815568,829732,826051,817538,822318,816771,819690,804526
18,31,0,1023,836869,833672,818693,823608,815440,821662,821612,818293,828685,815166,826831,819561,809073,823219,819333,810999,815763,810259,813220,798101
19,0,0,1023,843391,840115,825093,829977,821791,828089,827981,824597,835088,821538,833414,826071,815382,829569,825856,817378,822278,816701,819690,804454
20,31,0,1023,837097,833869,818966,823856,815774,821865,821829,818537,828856,815420,827049,819941,809346,823386,819622,811294,816016,810598,813486,798274
21,0,0,1023,843204,839990,824906,829939,821806,827878,827914,824544,834905,821443,833260,826049,815392,829377,825794,817275,822094,816503,819565,804179
22,31,0,1023,836996,833828,818916,823743,815766,821724,821793,818435,828746,815358,826984,819856,809268,823265,819494,811107,815808,810380,813353,798208
23,0,0,1023,843243,840035,824959,829847,821835,827873,827910,824563,834890,821303,833310,825984,815358,829429,825803,817271,822117,816603,819597,804314
24,31,0,1023,837125,834068,819038,823824,815913,821909,821988,818530,828827,815444,827142,820000,809424,823491,819793,811310,815978,810533,813546,798416
25,0,0,1023,843406,840339,825197,830132,822031,828137,828068,824816,835109,821709,833534,826380,815662,829804,826145,817574,822276,816868,819843,804672
26,31,0,1023,836934,833928,818849,823591,815652,821712,821720,818306,828690,815251,827008,819896,809255,823439,819511,811118,815782,810484,813329,798254
27,0,0,1023,843418,840302,825202,830044,821944,828072,828113,824656,835137,821643,833610,826336,815641,829943,826057,817457,822335,816839,819775,804583
28,31,0,1023,837191,834126,819159,823935,815866,822003,822086,818637,829019,815583,827321,820235,809569,823767,819940,811397,816141,810707,813594,798590
29,0,0,1023,843322,840126,825083,830003,821776,827956,828015,824626,834938,821484,833524,826212,815529,829763,826018,817342,822257,816771,819674,804522
30,31,0,1023,836902,833745,818782,823629,815486,821643,821679,818256,828600,815186,826966,819833,809174,823350,819516,810987,815863,810325,813269,798177
31,0,0,1023,843370,840155,825078,829970,821780,827977,827982,824584,834949,821511,833499,826219,815468,829705,826074,817324,822246,816651,819690,804519
